name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id
"Jensen, Dennis, MP",LP,2014-06-16,"



Dr JENSEN
 (Tangney) (10:01):  Ministerial responses to petitions previously presented to the House have been received as follows:

",HoR,<title>PETITIONS</title>,<title>Responses</title>,PETITIONS,0,2
"O'Dwyer, Kelly, MP",LP,2014-06-16,"



Ms O'DWYER
 (Higgins) (10:07):  On behalf of the Standing Committee on Economics, I present the committee's second report, entitled Review of the Reserve Bank of Australia annual report 2013, together with the minutes of the proceedings.


Report made a parliamentary paper in accordance with standing order 39(e).




Ms O'DWYER:
  by leave—I am very pleased to be presenting the second report of the economics committee of the 44th Parliament as part of the committee's review of the Reserve Bank of Australia's annual report 2013. This report follows a hearing with the Governor and other officials of the Reserve Bank on 7 March 2014 in Sydney. The RBA noted in its May 2014 Statement on monetary policy that 'overall economic activity picked up over the past six months, with the economy looking like it grew at close to its long-run average pace over this period'. The RBA also commented:


The outlook for Australia's trading partner growth is little changed since the February Statement.


It went on:


… growth of Australia's trading partners in year-average terms is forecast to be around its long-run average in 2014 and 2015.


Currently, RBA forecasts indicate that GDP growth in Australia will be slightly below trend, 2.75 per cent, over 2014 to 2015. This is anticipated to pick up over 2015 to 2016. Although the outlook for inflation appears to be a little higher than six months ago, it remains consistent with the medium-term target. Underlying inflation is forecast at 2.5 to 3.5 per cent to June 2015.


It is clear that the decline in investment by mining companies is set to continue. Other areas of demand, such as non-mining capital expenditure, could partly offset this downturn, but other sources of growth will also be needed. The labour market is likely to remain soft for a while due to the current period of below-trend growth, but it is notable that the indicators in this regard have recently become more positive.


As noted by the RBA in its May 2014 statement, the exchange rate remains a 'significant source of uncertainty' for economic and inflation forecasting. The Australian dollar is currently trading at about 10 per cent below its 2013 peak, but the Governor has reiterated his view that the dollar remains overvalued based on costs and productivity in Australia relative to those of other countries.


Demand for new housing appears to have remained strong, including First Home Owner Grants and loan approvals for new dwellings. The Governor commented that construction of new dwellings will probably rise strongly in the year ahead. As Australia has been undersupplied in recent years in terms of new dwellings, increases in residential construction activity are to be welcomed. In recent years, productivity growth has been somewhat sluggish in Australia. However, the Governor suggested that this is likely to improve with the ramping up of output growth in the resources sector. Other drivers of productivity growth are likely to be needed. The RBA board decided to leave the cash rate unchanged at 2.5 per cent at its most recent meeting on 3 June. The Governor commented in relation to the board's decision that monetary policy was appropriately configured to foster sustainable growth in demand and inflation outcomes and that the most prudent course is likely to be a period of stability in interest rates.


Finally, on behalf of the committee, I would like to thank the Governor of the Reserve Bank, Mr Glenn Stevens, and other representatives of the RBA for appearing before the committee on 7 March 2014. I commend the report to the House.

",HoR,<title>COMMITTEES</title>,<title>Economics Committee</title>,COMMITTEES,2,1
"Husic, Ed, MP",ALP,2014-06-16,"



Mr HUSIC
 (Chifley) (10:11):  by leave—I am pleased to speak to the committee's second report reviewing the Reserve Bank of Australia Annual Report 2013. I extend my thanks to the chair, along with the committee secretariat, and commend them for their assistance and hard work. I note the presence of the member for Rankin, who is on the committee. Back in March, when the committee's first report was tabled, I remarked upon the challenges that still confronted the world economy. Concerns were also expressed about the potential impact of the federal government's decisions on our domestic economy and, while the recent national account figures are welcome news, it is clear that the mining sector is still relied upon as the main driver for growth. The challenge remains: getting the non-mining sector to contribute more. The task here has certainly not been helped by the release of the Abbott government's first budget, which has dented consumer and business confidence. During our hearing in March, the RBA reflected on the strength of dwelling approvals, which in the three months leading to the hearing lumbered almost 50,000. According to the RBA, this was the highest three-month total in the history of that series. Yet, just over two months later and two weeks after one of the most poorly received federal budgets in recent memory, the value of homes in some of our biggest markets slumped massively—some falling by margins considered the largest since the GFC. This prompted AMP Capital's Chief Economist Shane Oliver to conclude that there was no doubt about the effect of the budget. He said:


In May we saw a sharp almost 7 per cent decline in consumer confidence … If 150,000 people lose their family tax benefits and there's the fear factor for everyone else, no doubt it will have an impact.


Why is this serious? Because many economists underscore the value of housing construction as a platform for growth in the non-mining sector, especially against the backdrop of a continuing downward drift in mining investment, yet the budget has impacted on the purchasing power of low and middle Australia, slashing family payments and other benefits, increasing fuel taxes and, down the track, introducing medical co-payments—all this in an environment where wages growth, according to the testimony of the RBA, remains at its lowest in over a decade. In fact, the RBA stated that wages growth is the lowest it has been since 1997. Added to this are subdued prospects for employment growth, with the RBA noting that it is not until 2015 that there will be sufficient growth for that growth to make inroads into the unemployment rate.


If we are looking to the non-mining sector to help sustain and improve growth, the government's fiscal strategy is shaping up as an obvious threat to this serious task of rebalancing. When in opposition, the coalition regularly stated that our fiscal challenges were not due to a problem with revenue but, rather, that we were confronted with an expenditure problem. Upon securing office and releasing their first budget, the coalition government now sets about lifting taxes or introducing new ones. Surprisingly, it turned its back on around $700 million of revenue from previously announced measures designed in part to address multinational profit shifting. This overall issue has attracted British Prime Minister David Cameron's attention, who has urged multilateral effort in addressing profit shifting. Indeed, during the hearings, the RBA's Deputy Governor remarked:


International tax rules have not kept pace with the change in the globalisation of business, and governments, as a result, are getting less tax revenue …


He then stated:


Given the fiscal positions that many governments find themselves in, it is obviously an area that people want to fix.


Unless, of course, you are this government, which rejected nearly three-quarters of a billion dollars in revenue and then was forced to make this up elsewhere. Let us put this in perspective. The $700 million this government walked away from in MYEFO it made up for by cutting $500 million in healthcare investment in MYEFO. It is perverse. Efforts to tackle multinational profit shifting morph into shifting the revenue burden, heaving it onto low- and middle-income Australia.


One final area I want to record some concern about relates to the rise of shadow banking in China. Both the IMF and the RBA are keeping a close watch on this, so it is certainly prudent for this House to note their focus on this issue. During the hearings the RBA Governor expressed his belief that the asset quality in some of the shadow banking entities was likely to be poor. Further, reflecting on some of the loans made within that system, he stated:


In fact, it is virtually certain that some of those loans, if they have not gone bad yet, will go bad.


The question, according to Governor Stevens, is how quickly they can get on top of it and get ahead of it. I certainly believe that this is a matter that will need further examination within the scope of the existing work of the committee. I certainly welcome the chair's commitment to do this. I commend the report to the House.



The SPEAKER:  The time allotted for statements on this report has expired. Does the honourable member for Higgins wish to move a motion to enable it to be debated at a later date?

",HoR,<title>COMMITTEES</title>,<title>Economics Committee</title>,COMMITTEES,2,1
"O'Dwyer, Kelly, MP",LP,2014-06-16,"



Ms O'DWYER
 (Higgins) (10:16):  I move:


That the House take note of the report.



The SPEAKER:  In accordance with standing order 39 the debate is adjourned. The resumption of the debate will be made an order of the day for the next sitting. Does the honourable member for Higgins wish to move a motion for the matter to be referred to the Federation Chamber?

",HoR,<title>COMMITTEES</title>,<title>Economics Committee</title>,COMMITTEES,2,1
"O'Dwyer, Kelly, MP",LP,2014-06-16,"



Ms O'DWYER
 (Higgins) (10:16):  by leave—I move:


That the order of the day be referred to the Federation Chamber for debate.


Question agreed to. 

",HoR,<title>COMMITTEES</title>,<title>Economics Committee</title>,COMMITTEES,2,1
"O'Dwyer, Kelly, MP",LP,2014-06-16,"



Ms O'DWYER
 (Higgins) (10:07):  On behalf of the Standing Committee on Economics, I present the committee's second report, entitled Review of the Reserve Bank of Australia annual report 2013, together with the minutes of the proceedings.


Report made a parliamentary paper in accordance with standing order 39(e).




Ms O'DWYER:
  by leave—I am very pleased to be presenting the second report of the economics committee of the 44th Parliament as part of the committee's review of the Reserve Bank of Australia's annual report 2013. This report follows a hearing with the Governor and other officials of the Reserve Bank on 7 March 2014 in Sydney. The RBA noted in its May 2014 Statement on monetary policy that 'overall economic activity picked up over the past six months, with the economy looking like it grew at close to its long-run average pace over this period'. The RBA also commented:


The outlook for Australia's trading partner growth is little changed since the February Statement.


It went on:


… growth of Australia's trading partners in year-average terms is forecast to be around its long-run average in 2014 and 2015.


Currently, RBA forecasts indicate that GDP growth in Australia will be slightly below trend, 2.75 per cent, over 2014 to 2015. This is anticipated to pick up over 2015 to 2016. Although the outlook for inflation appears to be a little higher than six months ago, it remains consistent with the medium-term target. Underlying inflation is forecast at 2.5 to 3.5 per cent to June 2015.


It is clear that the decline in investment by mining companies is set to continue. Other areas of demand, such as non-mining capital expenditure, could partly offset this downturn, but other sources of growth will also be needed. The labour market is likely to remain soft for a while due to the current period of below-trend growth, but it is notable that the indicators in this regard have recently become more positive.


As noted by the RBA in its May 2014 statement, the exchange rate remains a 'significant source of uncertainty' for economic and inflation forecasting. The Australian dollar is currently trading at about 10 per cent below its 2013 peak, but the Governor has reiterated his view that the dollar remains overvalued based on costs and productivity in Australia relative to those of other countries.


Demand for new housing appears to have remained strong, including First Home Owner Grants and loan approvals for new dwellings. The Governor commented that construction of new dwellings will probably rise strongly in the year ahead. As Australia has been undersupplied in recent years in terms of new dwellings, increases in residential construction activity are to be welcomed. In recent years, productivity growth has been somewhat sluggish in Australia. However, the Governor suggested that this is likely to improve with the ramping up of output growth in the resources sector. Other drivers of productivity growth are likely to be needed. The RBA board decided to leave the cash rate unchanged at 2.5 per cent at its most recent meeting on 3 June. The Governor commented in relation to the board's decision that monetary policy was appropriately configured to foster sustainable growth in demand and inflation outcomes and that the most prudent course is likely to be a period of stability in interest rates.


Finally, on behalf of the committee, I would like to thank the Governor of the Reserve Bank, Mr Glenn Stevens, and other representatives of the RBA for appearing before the committee on 7 March 2014. I commend the report to the House.

",HoR,<title>COMMITTEES</title>,<title>Report</title>,COMMITTEES,2,2
"Husic, Ed, MP",ALP,2014-06-16,"



Mr HUSIC
 (Chifley) (10:11):  by leave—I am pleased to speak to the committee's second report reviewing the Reserve Bank of Australia Annual Report 2013. I extend my thanks to the chair, along with the committee secretariat, and commend them for their assistance and hard work. I note the presence of the member for Rankin, who is on the committee. Back in March, when the committee's first report was tabled, I remarked upon the challenges that still confronted the world economy. Concerns were also expressed about the potential impact of the federal government's decisions on our domestic economy and, while the recent national account figures are welcome news, it is clear that the mining sector is still relied upon as the main driver for growth. The challenge remains: getting the non-mining sector to contribute more. The task here has certainly not been helped by the release of the Abbott government's first budget, which has dented consumer and business confidence. During our hearing in March, the RBA reflected on the strength of dwelling approvals, which in the three months leading to the hearing lumbered almost 50,000. According to the RBA, this was the highest three-month total in the history of that series. Yet, just over two months later and two weeks after one of the most poorly received federal budgets in recent memory, the value of homes in some of our biggest markets slumped massively—some falling by margins considered the largest since the GFC. This prompted AMP Capital's Chief Economist Shane Oliver to conclude that there was no doubt about the effect of the budget. He said:


In May we saw a sharp almost 7 per cent decline in consumer confidence … If 150,000 people lose their family tax benefits and there's the fear factor for everyone else, no doubt it will have an impact.


Why is this serious? Because many economists underscore the value of housing construction as a platform for growth in the non-mining sector, especially against the backdrop of a continuing downward drift in mining investment, yet the budget has impacted on the purchasing power of low and middle Australia, slashing family payments and other benefits, increasing fuel taxes and, down the track, introducing medical co-payments—all this in an environment where wages growth, according to the testimony of the RBA, remains at its lowest in over a decade. In fact, the RBA stated that wages growth is the lowest it has been since 1997. Added to this are subdued prospects for employment growth, with the RBA noting that it is not until 2015 that there will be sufficient growth for that growth to make inroads into the unemployment rate.


If we are looking to the non-mining sector to help sustain and improve growth, the government's fiscal strategy is shaping up as an obvious threat to this serious task of rebalancing. When in opposition, the coalition regularly stated that our fiscal challenges were not due to a problem with revenue but, rather, that we were confronted with an expenditure problem. Upon securing office and releasing their first budget, the coalition government now sets about lifting taxes or introducing new ones. Surprisingly, it turned its back on around $700 million of revenue from previously announced measures designed in part to address multinational profit shifting. This overall issue has attracted British Prime Minister David Cameron's attention, who has urged multilateral effort in addressing profit shifting. Indeed, during the hearings, the RBA's Deputy Governor remarked:


International tax rules have not kept pace with the change in the globalisation of business, and governments, as a result, are getting less tax revenue …


He then stated:


Given the fiscal positions that many governments find themselves in, it is obviously an area that people want to fix.


Unless, of course, you are this government, which rejected nearly three-quarters of a billion dollars in revenue and then was forced to make this up elsewhere. Let us put this in perspective. The $700 million this government walked away from in MYEFO it made up for by cutting $500 million in healthcare investment in MYEFO. It is perverse. Efforts to tackle multinational profit shifting morph into shifting the revenue burden, heaving it onto low- and middle-income Australia.


One final area I want to record some concern about relates to the rise of shadow banking in China. Both the IMF and the RBA are keeping a close watch on this, so it is certainly prudent for this House to note their focus on this issue. During the hearings the RBA Governor expressed his belief that the asset quality in some of the shadow banking entities was likely to be poor. Further, reflecting on some of the loans made within that system, he stated:


In fact, it is virtually certain that some of those loans, if they have not gone bad yet, will go bad.


The question, according to Governor Stevens, is how quickly they can get on top of it and get ahead of it. I certainly believe that this is a matter that will need further examination within the scope of the existing work of the committee. I certainly welcome the chair's commitment to do this. I commend the report to the House.



The SPEAKER:  The time allotted for statements on this report has expired. Does the honourable member for Higgins wish to move a motion to enable it to be debated at a later date?

",HoR,<title>COMMITTEES</title>,<title>Report</title>,COMMITTEES,2,2
"O'Dwyer, Kelly, MP",LP,2014-06-16,"



Ms O'DWYER
 (Higgins) (10:16):  I move:


That the House take note of the report.



The SPEAKER:  In accordance with standing order 39 the debate is adjourned. The resumption of the debate will be made an order of the day for the next sitting. Does the honourable member for Higgins wish to move a motion for the matter to be referred to the Federation Chamber?

",HoR,<title>COMMITTEES</title>,<title>Report</title>,COMMITTEES,2,2
"Leigh, Andrew, MP",ALP,2014-06-16,"



Dr LEIGH
 (Fraser) (10:16):  I move:


That this House:


(1) recognises that:


(a) four out of five charities and not-for-profit organisations want to keep the Australian Charities and Not-for-Profit Commission (ACNC);


(b) accountability of charities is critical to maintaining public confidence, accountability and transparency in the not-for-profit sector; and


(c) the work of the ACNC under Commissioner Susan Pascoe has strengthened organisational governance and compliance and reduced reporting duplication for charities;


(2) expresses concern that the Minister for Social Services will abolish the ACNC; and


(3) calls on the Minister to:


(a) support a transparent and visible charities and not-for-profit sector; and


(b) heed the wishes of sector players and experts in this field and keep the ACNC.



The SPEAKER:  Is the motion seconded?




Ms Brodtmann:
  I second the motion.




Dr LEIGH:
  In 2006 the House of Representatives Committee on Legal and Constitutional Affairs was asked by the then minister, the member for Berowra, to report on the harmonisation of legal systems. Recommendation 18 of that 2006 report brought down under the Howard government was:


The Committee recommends that the Australian Government, in consultation with the not-for-profit sector and the States and Territories:


Investigate the establishment of a single national regulator for the not-for-profit sector;


That was a unanimous report of the committee, a coalition dominated committee which included the shadow Prime Minister, I mean the Prime Minister's shadow, the member for Wentworth, Malcolm Turnbull. This was just one of five major inquiries over more than a decade that have recommended a charities commission—a charities commission which enjoys broad support across the sector.


More than a million people have viewed the ACNC's national charities register. The commission has registered almost a thousand charities, responded to more than 40,000 inquiries and resolved more than 200 complaints about charities. As Robert Fitzgerald, the Chair of the ACNC Advisory Board and the presiding commissioner on the Productivity Commission's 2010 inquiry, has noted, the choice for the Commonwealth parliament is about retaining well-developed, proportionate and appropriate regulation or returning to an ad hoc system of inefficient and non-transparent regulation. As he puts it:


Corporate Australia long ago rejected such a regime and begs the question as to why the not-for-profit sector should be burdened by such a cumbersome regime?


As Mr Fitzgerald has noted, the one-stop shop regulator at the Commonwealth level is an essential element in that strategy and has already demonstrated its effectiveness, including in negotiating outcomes with state authorities. It has been my pleasure to join Andrew Barr in the ACT and Gail Gago in South Australia, two jurisdictions which are working with the ACNC, to reduce the paperwork burden on Australian charities.


As Mr Fitzgerald has noted, many of the concerns that have been raised by critics have been dealt with by the ACNC itself. Religious institutions were concerned about the impact on small parishes. That has been addressed by providing for financial and governance exemptions for basic religious charities. Schools were concerned about duplicate reporting, and this has been addressed through an agreement that avoids such duplicate reporting. Charities incorporated as companies limited by guarantee wanted arrangements to ensure they did not have to annually report to both ASIC and the ACNC, and the arrangements to report once only have been put in place. Certain philanthropic funds did not want their details published, to avoid unsolicited requests, and the commissioner has exercised her discretion to ensure that non-disclosure of key information can occur. 


The result is that the key beneficiaries of the repeal of the ACNC are really only those organisations who do not want independent public accountability or transparency but which seek to continue to receive large benefits from the Australian community. As the Queensland Law Society's submission into the Senate ACNC inquiry has noted, the two-stage process generates uncertainty for the sector and makes good administration by the current ACNC extremely difficult. The Queensland Law Society is particularly concerned that the explanatory memorandum and regulation impact statement are less than rigorous and do not meet the usual high standards and disciplines of Commonwealth legislative processes. It also points to multiple examples of factual mistakes in both the EM and the RIS.


I commend to the House Andreas Ortmann's summary of the submissions to the Senate ACNC inquiry, which points out that about nine-tenths of those submissions support the ACNC. That is true, too, of Pro Bono Australia survey of the sector, which finds four out of five charities support the ACNC, and of an open letter that was signed by more than 40 charities across the board. The government claims it has consulted, but organisations listed by this government as having been consulted have said, in one example, 'Governance Institute has not at any time been consulted by the Department of Social Services.' Justice Connect said that they have been mistakenly listed as having been consulted: 'We note the brief interaction we had with DSS representatives at an event which they confirmed we would not be consulted is clear evidence of this.'



The SPEAKER:  Before I call the honourable member for Wannon, I would ask the seconder of the motion, the honourable member for Canberra, if she wishes to reserve her right to speak.




Ms Brodtmann:
  I reserve my right to speak.



The SPEAKER:  I call the honourable member for Wannon.

",HoR,<title>PRIVATE MEMBERS' BUSINESS</title>,<title>Australian Charities and Not-for-profits Commission</title>,PRIVATE MEMBERS' BUSINESS,3,1
"Tehan, Dan, MP",LP,2014-06-16,"



Mr TEHAN
 (Wannon) (10:22):  The Australian Charities and Not-for-profits Commission was established by the former Rudd-Gillard-Rudd Labor governments. I think I could end my speech there, really, because that just about says it all. Their record in producing regulatory burden for every sector of our economy knew no bounds. One of the jobs that the new Abbott government has is to clean up the regulatory nightmare that has been imposed on the Australian community over the last six years. Fixing up this regulatory mess is what this government is hell-bent on doing. We have started the process and started it well, but more needs to be done. When it came to the Rudd-Gillard-Rudd governments, it seemed that they wanted to have a purpose. The way they made a purpose was to find a problem where a problem did not exist and then place a solution upon it. That solution always involved asking: how can we regulate more? Is there any other area where we could regulate? Can we go to areas where there are no problems and can we place a regulation? That is exactly what occurred in this area.


The Abbott government, when we were in opposition, made it extremely clear. We opposed the legislation which set up this regulatory behemoth. We said we would get rid of it—and get rid of it we will. We have already started the process, in fact. It is being done in conjunction with a lot of other acts being repealed. We had regulation repeal day. I see my friend the member for Kooyong is in the chamber here today. He has led the charge to make sure that this red tape, which is slowly strangling every part of the Australian community, is reduced, that we stop this burden that we are placing on every aspect of our community.




Mr Ewen Jones:
  He's a good man.




Mr Tehan:
  He is a good man. This is part of the process. It was an election commitment that we will honour, and it will also bring benefits. What are we going to replace it with? I am a bit of an advocate and a bit of a keen follower of horse racing. One of the things that you say when you look at these types of policies is that what the Rudd-Gillard-Rudd governments were all about was just saddling weight on every part of the community so that it was carrying 61, 62, 63 kilograms. What do we want to do? We want to make sure that we reduce that burden. We want everyone to have just a jockey on their back, steering them in the right direction but not weighing them down with 60 kilograms. We want everyone to carry about 49 or 50 kilograms. Weight-for-age is what we are looking for, and that is what we will do with this legislation. We are going to take the heavy burden off this sector and apply a light touch. We are going to establish a commission, which we hope that, in time, the sector will take responsibility for and take charge of. We will leave it up to the not-for-profit sector to chart their own destination. We will not say to the sector: 'We as government know best. We as government will lay down the rules for you. We as government will dictate what file you will place in what drawer.' We are the ones who will say to the sector: 'No. You do it yourself.' 



Mr Ewen Jones interjecting—




Mr TEHAN:
  As a my good friend the member for Herbert just said, give them the whip, give them the jockey's helmet, let them ride their horse and let them go in the direction they want to go. We understand that these sectors in Australia are mature, are adult, and do not need someone else whipping them and telling them what they should do and where they should go. We understand that this sector in particular, which does so much good for our society, should be in control of its own destination. 

",HoR,<title>PRIVATE MEMBERS' BUSINESS</title>,<title>Australian Charities and Not-for-profits Commission</title>,PRIVATE MEMBERS' BUSINESS,3,1
