name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id,type,name_id,speech_id
",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>South-East Marine Protected Areas</title>,Questions Without Notice,4,8,answer,N26,
"Carr, Sen Kim",ALP,2006-05-09,"—My question without notice is to Senator Abetz in his capacity representing the Minister for the Environment and Heritage. I refer the minister to the environment minister’s decision not to approve the Bald Hills wind farm planned for the Gippsland area. Can you confirm that the decision not to approve this wind farm—a project worth $220 million to Victoria—was made on the basis of concern for the welfare of the endangered orange-bellied parrot? Is it the case that no sightings whatsoever of this parrot in the vicinity have actually occurred in recent memory? Can the minister confirm that the government’s consultant’s report on the planned Tasmanian Heemskirk wind farm was prepared by the same company as that engaged to report on the Bald Hills project? Did the Heemskirk report say that the project would in fact be located directly in the flight path of the same rare orange-bellied parrot? Is it correct that the minister has indicated he will approve the Tasmanian project despite this fact? What is the rationale for the decisions in both of these cases?
—I remind senators of the length of questions.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Wind Farms</title>,Questions Without Notice,4,9,question,AW5,
"Carr, Sen Kim",ALP,2006-05-09,"—I ask a supplementary question, Mr President. Minister, will you confirm that there were no actual sightings whatsoever of the orange-bellied parrot at the Bald Hills wind farm site? Given that the existing wind farms located on the north-west coast of Tasmania are centred directly in the flight path of the orange-bellied parrot and their breeding grounds, will the minister categorically rule out the shutting down of these facilities?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Wind Farms</title>,Questions Without Notice,4,9,question,AW5,
"Abetz, Sen Eric",LP,2006-05-09,"—I can inform honourable senators, since they have such a deep interest in this topic, that Senator Ian Campbell made his recent decision not to approve the Bald Hills wind energy installation in Gippsland, Victoria, under the Environment Protection and Biodiversity Conservation Act 1999 only after very careful consideration of all the relevant facts and advice. As environment minister, he had to balance the needs of development with the protection of our rare and threatened flora and fauna, ensuring that any development is sustainable. His decision in this instance was made on the basis of an independent report on the cumulative impact of wind energy installations, which concluded that almost any negative impact on the endangered orange-bellied parrot could be sufficient to tip the balance against its continued existence. The report concluded:
Given that the Orange-bellied Parrot is predicted to have an extremely high probability of extinction in its current situation, almost any negative impact on the species could be sufficient to tip the balance against its continued existence. In this context it may be argued that any avoidable deleterious effect—even the very minor predicted impacts of turbine collisions—should be prevented.
The EPBC Act requires that in light of such evidence the minister take a precautionary approach to approving any development. The precarious position of the orange-bellied parrot was recently recognised by the World Conservation Union, which has included the bird on its red list of endangered species.
—Not the orange list?
—No, it is more serious than the orange list which your feeble attempt at humour referred to. The Victorian government has suggested that my decision to refuse approval of the proposed Bald Hills wind energy installation was simply a political decision. That is nonsense. The Victorian government refused a permit for a wind energy installation at Ballan in Victoria just last year due to unacceptable risks to the wedge-tailed eagle, which, unlike the Tasmanian population of the wedge-tailed eagle, is not on the threatened species list.
—Have a go at the question now.
—Senator Evans interjects. The very last question from Senator Carr was: what was the rationale for the decision? I would have thought that any fair listener would have acknowledged that I had gone through the rationale for the decision. But of course what happens with those opposite time and time again is that they open their mouths before they get their brains into gear. Can I say to those opposite that this was a rational decision by the minister and I have outlined the rationale for it to the honourable senator.
In relation to other prospective wind farm proposals, the minister has made it clear that each one will be determined on its merits by the studies that will be undertaken in relation to each project. I would have thought that that would make it very clear even to those opposite.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Wind Farms</title>,Questions Without Notice,4,9,answer,N26,
"Abetz, Sen Eric",LP,2006-05-09,"—I have outlined for the benefit of the honourable senator the report on which Minister Campbell based his decision. The rationale has been clearly stated and I will repeat it for the honourable senator. The conclusion of the report was:
Given that the Orange-bellied Parrot is predicted to have an extremely high probability of extinction in its current situation, almost any negative impact on the species could be sufficient to tip the balance against its continued existence. In this context it may be argued that any avoidable deleterious effect—even the very minor predicted impacts of turbine collisions—should be prevented.
—Mr President, on a point of order. I am seeking an answer to a serious question and the minister is avoiding answering it. I asked him a specific question regarding Heemskirk. When will he answer that question?
—The minister has 13 seconds left to complete his answer.
—In relation to Heemskirk, I already indicated that each wind energy installation is different. In certain areas the risk to birds from impacts with wind turbines will be higher than in others. As such, the potential for each project to have a significant impact on nationally threatened and migratory species will be considered on a case-by-case basis.
—Minister, your time has expired, well and truly.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Wind Farms</title>,Questions Without Notice,4,9,answer,N26,
"Milne, Sen Christine",TG,2006-05-09,"—My question is to the Minister representing the Minister for Industry, Tourism and Resources, Senator Minchin. Is the minister aware of the remarks by the director of the International Energy Agency, Claude Mandil, in which he conceded that oil prices may top $US100 a barrel as a result of global demand and geopolitical factors? Is he also aware that Sweden has a plan to be oil free by 2020 and that even US President George Bush has called for US citizens to wean themselves off oil? If so, does the government believe that oil prices will continue to increase over the longer term, reflecting increased demand and constrained supply, or does the government believe they will fall? Can he explain why the government persists in investing primarily in roads rather than rail and continues to reject the introduction of a national energy efficiency target?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Oil Prices</title>,Questions Without Notice,4,10,question,KA5,
"Milne, Sen Christine",TG,2006-05-09,"—Mr President, I ask a supplementary question. Does the minister concede that, in its transport infrastructure planning, the government relies on the Australian Bureau of Agricultural and Resource Economics for its oil price projections? Does he further concede that ABARE has been consistently wrong, to the extent that as recently as 2004 it forecast a gradual easing to around $US21 a barrel in the period 2008 to 2015, a conclusion which has impacted on current national infrastructure planning? If so, does the minister now concede that the underlying assumptions on oil prices which underpin the government’s transport planning are wrong? What does he intend to do about developing a strategy to more accurately project prices and plan for an oil constrained future?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Oil Prices</title>,Questions Without Notice,4,10,question,KA5,
"Minchin, Sen Nick",LP,2006-05-09,"—I am aware of the comments made by the head of the IEA, forecasting the possibility of even higher oil prices—something that no-one within this government would like to see. Of course it is highly speculative to be trying to forecast where oil prices might go. The Treasurer in our party room this morning reminded us all that, I think, in the year 2000 the price of oil was $11 a barrel. Today it is $70. Who knows what it will be in six months or a year’s time. It is difficult for domestic governments like ours to be operating on the basis of the unforeseen and impossible to forecast fluctuations in the barrel price of oil.
However, there is no doubt that the market does work—and the market should be allowed to work. When the price of oil is high there is innovation in alternative energy sources and innovation in much more efficient use of oil. It is a fact that the world is now much more efficient in its use of energy in general, but oil in particular. Oil as a function of world GDP is much lower than it was at the time of the oil shock in the early 1970s.
So it is important that governments do not seek to stifle the market signals that are sent when a non-renewable and declining resource like oil does go up in price. For that reason, we have seen much more investment by the motor car companies in hybrids, electric vehicles, hydrogen and all the alternatives to the use of oil that are potentially available for private transport. We have seen governments invest in hydrogen. The US government has made a major investment in the development of hydrogen as an alternative. For our part, we have quite specifically encouraged investment in and the use of alternatives to oil through our biofuel strategy, of which the industry minister is a key part and which is supported strongly by a number of senators in this chamber—to wit, ethanol and biodiesel. Indeed, I opened Australia’s largest biodiesel plant in Adelaide during the recess. It is a fuel that we strongly support.
It is important that governments allow those price signals to work their way through. We have a great deal of sympathy for Australians paying much higher prices for their fuel, but it would be naive in the extreme and cruel in the long term to suggest there is anything the domestic government can particularly do, except to ensure that we do our utmost to encourage the development of alternative energy sources, particularly for land transport.
Under our government we have made a major investment in rail infrastructure. The Australian Rail Track Corporation, of which I am a joint shareholder, is a major government business that has done a remarkable job in improving the efficiency of rail transport in this country, and it has received significant injections of capital under this government to improve rail transport in this country. I think all of us want to see greater movement of freight from road to rail in this country as an important contribution to lessening our reliance on oil.
I will not get into the business of speculating about the price of oil. All of us would like to see it come back to more realistic levels. Nevertheless, the upside of the current prices is a major increase in investment in alternative energy sources.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Oil Prices</title>,Questions Without Notice,4,10,answer,JX4,
"Minchin, Sen Nick",LP,2006-05-09,"—I would defend ABARE as one of the leading and most professional of the organisations within the general government sector. As I said before, I do not think anyone in any part of the world has been able to accurately forecast movements in oil prices. They are subject to non-forecastable events like the current situation with Iran and the current situation with Iraq, and we remember what happened with Kuwait. There are always these extraneous events that affect the price of oil. One of the most significant events at the moment is the unprecedented growth of the Chinese economy, which is putting enormous pressure on oil supplies around the world. I defend strongly ABARE’s reputation, and I am sure they are doing their utmost to maximise the degree to which they accurately forecast movements in the price of oil.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Oil Prices</title>,Questions Without Notice,4,10,answer,JX4,
"Ronaldson, Sen Michael",LP,2006-05-09,"—My question is to the Minister for Communications, Information Technology and the Arts, Senator Helen Coonan. Will the minister update the Senate on new developments in the use of technology to deliver better health care to Australians in rural and regional areas? How is the Howard government supporting these new high-tech solutions? Is the minister aware of any alternative policies?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Information Technology: Health</title>,Questions Without Notice,4,11,question,XT4,
"Coonan, Sen Helen",LP,2006-05-09,"—I thank Senator Ronaldson for the question. As coalition senators are aware, the government has been committed to rolling out quality broadband throughout the country because of the ability of communications to transform the way in which people live, particularly in rural and regional areas. It is nowhere more important than in rural and regional areas, where new technologies have the greatest potential to provide better access to vital services such as education and health.
Just yesterday we saw another significant step forward in the development of what has become known as telehealth technology. Telstra and the CSIRO have announced an agreement to provide hospitals with access to a new system that could make emergency specialists more available than ever. The agreement means the CSIRO’s Virtual Critical Care Unit, known as ViCCU, will be available to connect clinical specialists in city hospitals with staff and patients in country areas. The system allows specialists to see and talk to a patient, view scanned test results and give instructions to medical staff treating the patient simultaneously. This system is a great example of the clever applications being developed to take advantage of Australia’s rapidly growing broadband network. The system was developed in consultation with trauma specialists at Nepean Hospital who were looking for a way for emergency patients at Blue Mountains hospital to be treated locally rather than be transferred to Nepean.
ViCCU is just one of a number of innovative telehealth projects that have been developed with funding from the federal government through a range of different programs. Since 1997 the government has provided in the order of $65 million, through programs such as Networking the Nation and the National Communications Fund, directly to develop telehealth projects. For example, in western Queensland $8 million from the National Communications Fund is allowing a range of advanced health services to be used to support remote consultations for preadmission clinics, paediatrics, orthopaedics and mental health services. Similar initiatives have been funded in Far North Queensland, northern and western New South Wales, the Grampians in Victoria, and Tasmania. All of these services rely on the roll-out of quality broadband communications throughout Australia. It is why the government has invested $1 billion in rural and regional communications and has another $3 billion committed for just these sorts of purposes.
The Howard government understands the importance of communications services. Unlike the Labor Party, we have actually developed effective policies, we have funded them and we have delivered them. Only a couple of years ago it was Senator Lundy, I think, at the very forefront of a Senate inquiry that suggested that the government should spend billions on guaranteeing dial-up internet speeds of about 40 kilobits per second. How silly we would have looked if we had done the taxpayers’ dough following what Senator Lundy had recommended. Under this government we continue to roll out broadband services. We will continue to press ahead with our plans to ensure that Australians have good telecommunications services irrespective of where they live.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Information Technology: Health</title>,Questions Without Notice,4,11,answer,2M6,
"Hogg, Sen John",ALP,2006-05-09,"—My question is to Senator Abetz, representing the Minister for Workplace Relations. Can the minister confirm recent reports that three men were sacked in Victoria after one of them smirked at his boss and that a 16-year-old employee was made redundant from a Sydney juice bar only to be re-employed two days later on significantly lower wages? Is the minister aware that one of the three men sacked has three young children to support and was quoted as saying:
I had a lump in my stomach. [I was] shell-shocked. I need my money, I’ve got a mortgage.
Haven’t both of these events occurred since the government’s new industrial relations laws took effect on 27 March? Isn’t it now clear that some employers are taking advantage of the new laws to fire employees that they do not like or as a means of cutting their wages? How are these sacked workers better off under the new laws?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Workplace Relations</title>,Questions Without Notice,4,12,question,7L6,
"Hogg, Sen John",ALP,2006-05-09,"—Mr President, I ask a supplementary question. Can the minister confirm how many terminations that have occurred since the new laws took effect the Office of Workplace Services is currently investigating? How many of these investigations have been triggered by the minister? Are the outcomes of these investigations made public? And what options are open to employees where the investigations find that they were unlawfully dismissed?",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Workplace Relations</title>,Questions Without Notice,4,12,question,7L6,
"Abetz, Sen Eric",LP,2006-05-09,"—Before these changes occurred, every week within Australia there were 40,000 terminations of employment, and 12,000 of those were involuntary. So it is not surprising that the Australian Labor Party can come into this chamber and refer to a few examples, given that we know that before the legislation came in 12,000 were occurring each and every week.
In relation to the specifics of Senator Hogg’s question, I indicate to him that I am not aware of the specific examples to which he is referring. However, the sparse hint of information provided in relation to the circumstances might suggest that these are matters in which the Office of Workplace Services would be very interested. I would encourage every single Australian worker, if they believe that they have been unfairly or improperly dealt with by their employer, to avail themselves of the opportunity of ringing up the Office of Workplace Services and ascertaining what their rights are.
The recent example of the abattoir at Cowra was very instructive to the Australian workforce. The trade union movement sought to make a song and dance about the situation and were unable to effect any outcome for the workers but, once the Office of Workplace Services became involved, the workers were all back in work again. That shows the Australian workforce that the Office of Workplace Services, which we set up, has more punch and pull than the now discredited trade union movement, which represents only about 20 per cent of the Australian workforce. The Office of Workplace Services represents all workers, whether they are union members or not. It is not surprising that more and more Australian workers are turning to the Office of Workplace Services to get good, effective industrial outcomes rather than going to certain elements of the trade union movement.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Workplace Relations</title>,Questions Without Notice,4,12,answer,N26,
"Abetz, Sen Eric",LP,2006-05-09,"—In that question there were a whole host of questions. The good news for Senator Hogg is that we have Senate estimates very shortly and undoubtedly those questions can be explored in that environment. It will not surprise anybody in this chamber that I do not have—
—Mr President, I rise on a point of order. I do not think it is appropriate for the minister to tell a senator who asked a legitimate question in question time that they can ask it in estimates, which is coming in a few weeks. I know the government has grown arrogant with its power in the Senate, but surely it is not appropriate for a minister to brush off a serious question about the rights of employees in this country that directly relates to his primary answer about the work of the office by saying to the senator that they have no right to have the question answered at this time. I ask you to ask the minister to properly deal with the question in accordance with the standing orders of the Senate.
—There is absolutely no point of order. It is perfectly proper for a minister to refer to the opportunity for a senator to ask questions in estimates. Senator Abetz was given four minutes to answer. He still has not finished his answer. The Labor Party are interrupting the answer they sought. It is perfectly proper for him to refer to the opportunity at estimates.
—As I have said many times, and as other presidents have said, I cannot instruct a minister on how to answer questions. I can just remind him that he has 38 seconds of his answer left. If he wishes to add to his answer, he may.
—Within 22 seconds I went through that which the Senate heard. I was just embarking on saying that it would not surprise those listening that I do not have that specific detail. But, rather than making it available at Senate estimates, I will take it on notice.
—Mr President, I ask that further questions be placed on the Notice Paper.",SENATE,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Workplace Relations</title>,Questions Without Notice,4,12,answer,N26,
"Sherry, Sen Nick",ALP,2006-05-09,"—I move:
That the Senate take note of the answers given by the Minister for Finance and Administration (Senator Minchin) and the Minister for Communications, Information Technology and the Arts (Senator Coonan) to questions without notice asked by Senator Sherry today relating to interest rates and to the property development company, Westpoint.
On the matter of interest rates, which a couple of my colleagues will be dealing with in greater detail, last week we had the second rise in interest rates since the re-election of the Howard government. These rises were despite the promise given by the Liberal government at the last election that interest rates would not go up.

Senator Ferguson interjecting—

—Senator Ferguson is interjecting very arrogantly. He remembers very well the promise the Liberal government gave at the last election that interest rates would not go up. What have we had? We have had two interest rate movements since the election. The average Australian family with an average mortgage of some $226,000 will be paying an extra $73 a month as a consequence of yet another broken promise by the Liberal government at the last election that interest rates would not go up. As I said, my colleagues will touch on some other aspects of this.
I want to come to the issue of the Westpoint financial scandal. I have asked in the Senate about other aspects of this matter. The scandal involves thousands of Australian retirees or people near retirement who have lost up to $400 million of their superannuation retirement savings in a financial scam known as Westpoint and its related entities—it was constructed of a number of what are called mezzanine property companies.
The issue I asked particularly about today relates to the revelations on the ABC Four Corners program last night. On that program—and congratulations to them for their investigative journalism—we learnt in much greater detail about two new aspects of what is one of the largest superannuation financial scandals this country has seen in the last 10 to 20 years, as far as I can recall. At the heart of this are the thousands of Australians who have struggled to save for their retirement through superannuation who have been blatantly defrauded by this Westpoint entity and the activities around it.
There are numerous aspects relating to the actions and activities of Westpoint that this government should give answers to, but I want to focus on the issue that was raised on Four Corners last night. One of the operators involved in this financial scam, Mr Richard Beck, earned some $9.2 million in commissions by enticing elderly Australians into the Westpoint investment entities. On top of that we further learned that the receiver of the Westpoint entities, Mr Mark Korda, has identified a number of financial planners, who were also involved in recommending the Westpoint entities for Australians’ superannuation retirement savings, who have collected more than $50 million in commissions from those investment vehicles.
This goes to the heart of one of the problems with at least some aspects of our superannuation industry in Australia, and that is the issue of commission based selling. We have heard evidence from Mr Lucy and ASIC—I have asked Mr Lucy and ASIC what was going on with respect to Westpoint at at least two previous hearings. What was going on was that commissions of up to 12 per cent of the moneys paid into the Westpoint entities were being charged by planners. There is an obvious conflict of interest when there are enormous commissions by any industry standard being received by the planners involved, in this case, Mr Beck. They are certainly the largest commissions— (Time expired)
",SENATE,<title>QUESTIONS WITHOUT NOTICE: TAKE NOTE OF ANSWERS</title>,<title>Interest Rates</title>,Questions Without Notice: Take Note of Answers,5,1,speech,ZW4,
"Chapman, Sen Grant",LP,2006-05-09,"—Two issues have been raised by Senator Sherry this afternoon following on from question time. The first of those is mortgage interest rates. He began his remarks by completely misrepresenting the position of the government at the last election when he claimed that the government had said that interest rates would not rise under this government. That is absolutely false. What the government did claim—and claimed quite justifiably—was that interest rates would be higher under a Labor government than they would ever be under a Liberal-National Party government. That is evident from the history of interest rates in this country.
Under the last Labor government, we saw mortgage interest rates rise to 17 per cent and borrowings for business purposes at times at 24 per cent. During Labor’s entire 13 years in office, home loan interest rates averaged 12.75 per cent. When we came to power in 1996, they were still high at 10.5 per cent. In contrast, home loan interest rates today, even with the recent quarter per cent rise, are at 7.55 per cent—a dramatic and substantial improvement on that dreadful record of Labor’s economic management which led to those enormous interest rates that people experienced between 1984 and 1996.
In fact, if home loan interest rates were now at the average level that they were at under that Labor government, home owners with an average new home loan would be paying $215 a week more than they currently pay. One of the reasons interest rates were higher under Labor—apart from general economic mismanagement—was that they left the federal budget some $10 billion in deficit and they left an accumulated federal government debt of $96 billion. The government was in the market borrowing money to pay that $96 billion of accumulated debt. Of course, inevitably, that puts upward pressure on interest rates because they are in the market competing with home buyers and businesses that want to borrow money to sustain their activities as well. In that way, that puts a competitive upward pressure on interest rates.
Over the last 10 years, as of April of this year, that $96 billion has been eliminated by the Howard government as a result of 10 years of hard work and effective financial management. The Reserve Bank said that the reasons for the decision to lift the official rate by a quarter of a per cent were primarily international factors relating to the outlook for growth internationally and were not domestic inflation, which is well under control and within their two to three per cent band. They also said that, with a surplus between a half and 1½ per cent of GDP, there is no upward pressure on interest rates flowing from the government’s fiscal settings. So, as I said, the rise in interest rates to the extent it has occurred is due to international factors. The present government’s position with regard to interest rates and their record with interest rates is far superior to that of the previous Labor government.
Let me turn now to the issue, which Senator Sherry also raised, of Westpoint and the disastrous situation there as far as investors are concerned. Senator Sherry has sought to use this to attack commission based selling of financial products. That is not the issue here at all. What is the issue, of course, is the ethics and honesty of the particular people involved with the Westpoint company and marketing their financial products.
We have legislation in place, which ASIC is applying, that will bring those people to book, but to use this particular issue to attack commission based selling when it is conducted by ethical and honest people is simply to use a particular case to further Labor hostility in general, and Senator Sherry’s hostility in particular, towards commission based selling, which is a legitimate activity when people do it on an ethical and honest basis.
In relation to Westpoint, as I said, ASIC has taken action against the perpetrators of the scheme which has cost people so much in lost investments. They are helping people to deal with Westpoint on a number of fronts and they are also working to bring charges against those who have been responsible for the financial losses suffered by investors. As long ago as 2003, ASIC started working in relation to this issue of Westpoint. (Time expired)
",SENATE,<title>QUESTIONS WITHOUT NOTICE: TAKE NOTE OF ANSWERS</title>,<title>Interest Rates</title>,Questions Without Notice: Take Note of Answers,5,1,speech,FF4,
"Campbell, Sen George",ALP,2006-05-09,"—I also seek to take note of the answer given by Senator Minchin on the issue of interest rates. Before dealing with some more general comments, I want to take a couple of moments to respond to something that Senator Chapman raised in his contribution and nail the lie once and for all that the interest rates on mortgages in this country were 10½ per cent when this government came to power. It is true that in 1996 the mortgage rates offered by the banks in this country were 10½ per cent, but Senator Chapman should know that in fact the banking sector mortgage rates had been deregulated under the Keating Labor government and that the mortgage rates from non-bank lenders were averaging around seven to 7½ per cent—and they have not moved much over the past 10 years. The deregulation of the mortgage sector, and in particular the opening up to non-bank lenders in the nineties, actually put pressure on the banks to reduce their interest rates to match what was available in the market. So let us nail the lie once and for all that somehow or other interest rates were 10½ per cent in 1996. That was certainly what the banks were charging, but that was not what was available in the rest of the marketplace.
I want to deal with the question of interest rates much more generally. I make the point to those listening that on 29 August 2004 the Prime Minister asked Australian families, ‘Who do you trust to keep interest rates low?’ The reality is that interest rates have just risen for the sixth time since 2001 under this government. So it is pretty clear that families should not trust this Prime Minister, because he has not been able to meet the commitment that he made in August 2004. It was during the last election campaign that the Liberal Party claimed that they would keep interest rates at record lows. In fact, interest rates have risen twice since that promise was made. They have risen twice since August 2004. The average cost of a mortgage for Australian home owners is something like $879 a year more than they were paying at that point in time. And I have to disagree with my colleague Senator Sherry, who says that it is $73 a month—it is a little bit more than that, because that works out to only $876 a year. There is a $3 difference. It is actually more than $73 a month.
Two weeks ago, the Treasurer was crowing that it was a debt-free day. However, what the Treasurer failed to mention when he was making that statement was that families in this country are more sensitive to interest rate rises than at any other time in our history. Families are more in debt than they have ever been. Ordinary household debt in this country has exploded under this government. People are borrowing to survive. They are not borrowing to buy assets, as is commonly argued by those on the other side, but borrowing to survive and living on their credit cards. That is what has happened to average families in this country and they are in more debt than they have ever been. And of course they are particularly sensitive to any interest rate rises under that set of circumstances, because they are spending more of their income to service the debt that they are accumulating day in and day out.
Let us also look at the question of the country. The country is in massive debt: $473 billion. We owe the rest of the world more than 50 per cent of our annual GDP. What did Prime Minister John Howard say in 1995 when he launched the Liberal debt truck? He said:
If it weren’t for the level of foreign debt, interest rates in this country would be much lower and every Australian today who owes money on his or her home is paying a higher interest rate than would otherwise be the case because of the size of our foreign debt.
He also said:
I can promise you that we will follow policies which will, over a period of time, bring down the foreign debt.
That is another promise that was broken. Perhaps the promise that was made back in 1996 was a non-core promise, because we know that foreign debt has exploded since that point in time. (Time expired)
",SENATE,<title>QUESTIONS WITHOUT NOTICE: TAKE NOTE OF ANSWERS</title>,<title>Interest Rates</title>,Questions Without Notice: Take Note of Answers,5,1,speech,NB5,
"Fifield, Sen Mitchell",LP,2006-05-09,"—What we are witnessing today is a very brave Australian Labor Party—so brave that they are prepared to talk about interest rates 18 months out from an election. Did we hear the Australian Labor Party talking about interest rates during the last election campaign? No. The reason was that they know that the Australian public does not trust them with the economy. They know that the Australian public does not trust them with interest rates. They did not talk about interest rates in the teeth of a federal election because they knew that they would have been smashed at the polls. As it was, they were smashed at the polls even without talking about interest rates. We know that the Labor Party is gutless and scared about the subject of interest rates because Paul Keating told us that last night on the 7.30 Report. He said:
… why didn’t we take him on on interest rates?
He was referring to the Prime Minister. He continued:
Because we were too stupid. That’s why. Too gutless.
Kerry O’Brien asked:
Who was too stupid?
Keating said:
I think Latham should have taken him on …
Senators opposite might be gutless, but they are not completely crazy. They knew what talking about interest rates in an election campaign would have done: it would have driven their vote down even further. I was hoping that we would hear a bit about the orange-bellied parrot in taking note of answers today, but I think Paul Keating belled the cat by talking about the yellow bellies opposite when it comes to the economy.
When I think of Labor and the economy, the words of the Treasurer come to mind: ‘Hypocrisy, thy name is Labor.’ When Labor get on their feet and talk about the economy, it is always hypocrisy. Labor are in favour of bigger budget surpluses, lower tax, lower debt, higher surpluses, balanced budgets, more money for schools, more money for hospitals and lower interest rates. They are against every single measure that will create an environment in which those things can happen. We know that Labor in government left a budget deficit of $96 billion. Now, high budget deficits put pressure on interest rates. Labor say that they are in favour of lower interest rates, but they have opposed every single measure that this government introduced to reduce the deficit. They have opposed every single measure that this government introduced to pay down the debt.
Can Labor senators opposite name one single savings measure that they have supported in this parliament? I hear silence from the other side, because Labor opposed every single measure designed to bring this budget into balance, every single measure designed to pay down the debt. So when Labor talk about interest rates it is nothing short of hypocrisy. The home mortgage rate, as we know, is 7.55 per cent now. When we came to power, it was 10½ per cent.
—It was not 10½ per cent!
—The home loan interest rate, under Labor, averaged 12.75 per cent.
—It was not 10½ per cent and you know it wasn’t.
—Senator George Campbell!
—If the average rate that applied under Labor had operated since we have been in government, for an average new home loan now the average Australian would pay $215 a week more than they currently pay.
—Why don’t you come clean and admit it?
—Senator George Campbell, you have had your go. Senator Fifield is entitled to be heard in silence.
—In this debate, the Prime Minister and the government have been comprehensively misrepresented. This government never said during the election campaign that interest rates would not change under a coalition government. What the government said was that interest rates would be higher under a Labor government. Interest rates will always be higher under a Labor government than they will under a coalition government because senators opposite are not prepared to take the steps required to support an environment conducive to low interest rates.
—That is not true.
—If they were, they would have supported savings measures in the budget.
—That is not true.
—You should read the RBA statement; that’s what you should do.
—Senator Ludwig and Senator Campbell!
—If they were, they would have supported the paying down of debt. I again give Labor senators opposite the chance to state which particular savings measures they have supported to bring the budget into balance. Silence again. I am not surprised. We have heard more cant and hypocrisy from the other side of this chamber in relation to the issue of Westpoint. This government cannot and will not ever state that a particular investment is one which is safe and secure. On this side of the chamber, we will never do what the Labor Party did in the case of the Pyramid Building Society— (Time expired)
",SENATE,<title>QUESTIONS WITHOUT NOTICE: TAKE NOTE OF ANSWERS</title>,<title>Interest Rates</title>,Questions Without Notice: Take Note of Answers,5,1,speech,D2I,
