name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id,type
"Faulkner, Sen John",ALP,1999-09-27,"—I am disappointed that the minister is not here to hear this important debate, but I am assured by the manager of government business that he will be here shortly.
Senator Ian Campbell interjecting—
—Thank you. I hope you do that quite accurately, Senator Campbell, because if you do it accurately I am sure 
 that the minister will see the strength of the argument that is being presented by the opposition.
I say at the outset that the opposition requests that this particular question be divided because we intend to vote differently on the two key elements of the question. That goes first of all to Senate amendment No. 21, to which the House has disagreed, and House of Representatives amendments Nos 1 and 4, that have been made in place thereof. It is the opposition's intention to vote against that question. And, in relation to the other key element of this particular matter that we are now debating—Senate amendment No. 26, to which the House has disagreed, House of Representatives amendment No. 2, which has been made in place of it and the additional amendment made by the House of Representatives there, which is amendment No. 3—it is the intention of the opposition to support the motion.
This is, as you would be aware, Mr Temporary Chairman Watson, a very important matter for the Senate to give consideration to. There are two key elements here on which I have indicated the opposition will be taking a different approach. The first one relates to the question of assisted voting, the second relates to the amendments and issues that the opposition has been advocating now for a considerable amount of time in relation to strengthening the Electoral Act to deal with vehicles such as the Greenfields Foundation.
Since we last looked at this bill, the  Electoral and Referendum Amendment Bill (No. 2) 1998 , we have a situation where the House of Representatives has, in large measure, accepted the 34 amendments to the bill which were made by the Senate. I think that the amendments that were agreed to in relation to closing the Greenfields Foundation loophole in the act once and for all are going to be very positive in terms of the disclosure provisions of the act. The government has also moved in the House a variation to its radical assisted voting provisions, and these new provisions were drafted back in May this year. I must say that they were drafted at a time when, as I am sure senators would appreciate, the balance in the Senate was a 
 little different from the way we find it today. I would not be at all surprised if they were drafted with the views of Senator Harradine—who made his views clear in the committee—in mind. But, whatever, these are important issues. They certainly have been carefully examined by the committee.
The committee deliberated for some time the question of assisted voting and the marking of ballot papers because these issues raise some very fundamental concerns about the rights of voters. There is the fundamental right of Australians to cast their vote in private, free from interference, free from coercion; that is a basic tenet of our electoral system. And, as a general principle, the opposition believes that a person's right to a free and fair vote should be the paramount motivation in structuring any legislation, with the needs of political parties—whether it be the Labor Party, either of the coalition parties, the Australian Democrats or any other party—of secondary importance.
If proposed changes to the Commonwealth Electoral Act in fact compromise this paramount right of the voter, then those sorts of changes should be discarded. Currently, section 234 of the Commonwealth Electoral Act and other related legislation provide that in the case of a voter's sight being impaired—or if they are incapacitated or illiterate—the voter can appoint a person to assist them to carry out their vote. As the Electoral Act currently stands, the voter would just take their voter friend in to assist them to vote. We have always said that this is a very practical way of handling the voting processes. We also think that it is fair and that it preserves the secrecy of an individual's vote. It does not compromise an elector's rights nor in any way compromise the proper functioning of polling booths, particularly busy polling booths.
I want to say that it is pretty clear that the Australian Electoral Commission does not support the government's proposed changes to the Electoral Act in this area. It is quite clear that the Australian Electoral Commission thinks that the current system works well. Currently, it is the voter who has all of the say about who is to assist them. Appropriately, the voter is free to choose someone that 
 they trust. As senators would be aware, this sort of delegation is not unusual under Australian law. Our laws provide for a person to give another person whom they trust the power of attorney in dealing with their affairs. It is well accepted that this system only works when the person appoints someone that they trust to deal with their affairs. It would be ludicrous for anyone to suggest that the delegation should be given to anyone else. But, of course, that is really the bottom line in what the government is proposing here. It is proposing—for such an important community obligation as voting—that a person who is unable, for whatever reason, to fully execute or exercise their right to vote should not control whom they delegate that right and obligation to. The legislation currently being proposed by the government would see that fundamental freedom of the voter taken away.
The government's original amendment proposed a situation where at least four people were in the booth: the voter, their friend, the presiding officer and the scrutineers. That is a pretty intimidating sort of situation, particularly for voters with a disability or with literacy or other language difficulties, and it is certainly not in the spirit of the act, which tries to ensure that a person's vote should be personal and confidential. You would have a situation where a person's secret ballot would be shared by at least three others. If the principle of secret ballots is as important as the conservative parties argue it to be in other areas, you have to ask why the conservative parties are so ready and willing to do away with that important principle in relation to this provision. I think it probably has something to do with pretty cynical political motives. Perhaps they think it will put them back in the running for seats where there are high levels of illiteracy. Perhaps it is because it would be largely the rights of Aboriginal people, disabled people and migrants that would be affected. I would be disappointed but not surprised if that were the motivation.
Unfortunately, the government's proposal seeks to increase the rights of the candidate but diminish the rights of the non-literate, the non-English speaking or the disabled elec 
 tor—and they, of course, are often amongst the most vulnerable people in our community. Perhaps it suits the government's interests to make it even harder for the disadvantaged and the vulnerable in our community to exercise a vote. The proposal the government has now put forward would still have the presiding officer marking the paper, with scrutineers free to observe in some circumstances. It remains a proposal that in our view will pollute the principle of the secret ballot and take rights away from people in our society who are already disadvantaged.
The key problem with the new proposal is that it is not the voter's friend but the presiding officer who would complete the ballot paper. I think this is going to be particularly intimidating for Aboriginal voters in the Northern Territory, in Western Australia and in regional Queensland. In an Aboriginal community the voter's friend is invariably an Aboriginal person, whereas the presiding officer will most likely be a non-Aboriginal person. A situation exists here where explanations and instructions may cross languages and will certainly cross cultures. Intimidation of the voter, conscious or otherwise, could easily occur. There will be three people in the ballot box, rather than two. With the intrusion of the presiding officer, the voter's privacy is compromised—and, with that, the integrity of the ballot is also compromised. With scrutineers present, of course, the problem multiplies further.
Any reasonable person concerned with maintaining the integrity of the process would support an appropriate level of control or supervision by the presiding officer. The opposition argues, as does the AEC, that we currently have a system which provides the appropriate level of control. Indeed, in relation to assisted voting, the AEC's submission to the Joint Standing Committee on Electoral Matters stated:
In relation to ERAB 2, the changes to the assisted voting provisions would represent a significant weakening of the secrecy of the ballot for many disadvantaged members of the community. The AEC is of the view that the current federal legislation relating to assisted voting is operating properly, as the parliament intended, and should be left unamended.  

The current assisted voting provisions, with the voter's friend filling out the ballot paper, work as they are and they ensure the greatest possible participation in the democratic process. There is no reason to change it. It is for those reasons that the opposition will be insisting on omitting all of the provisions of this bill that relate to assisted voting.
To this effect, we will also be moving consequential amendments to remove the other sections of the bill relating to assisted voting. I commend the opposition's approach to the committee and, at a later stage during the committee's deliberations, I wish to canvass the second element of this message that we are debating in relation to the provisions around the Greenfields Foundation.",SENATE,<title>ELECTORAL AND REFERENDUM AMENDMENT BILL (No. 2) 1998</title>,<title>Consideration of House of Representatives Message</title>,Bills,0,1,speech
"Campbell, Sen Ian",LP,1999-09-27,"—I seek the call briefly because I indicated to Senator Faulkner informally, prior to the commencement of the debate, that the minister would be delayed. I have been informed, while Senator Faulkner was articulately exposing his arguments to the scrutiny of the chamber, that the minister has been further delayed, and may be delayed some time, so I thought I would inform the whole chamber of that. The government will be listening carefully to the arguments and putting on the record our arguments as a proxy for the minister.",SENATE,<title>ELECTORAL AND REFERENDUM AMENDMENT BILL (No. 2) 1998</title>,<title>Consideration of House of Representatives Message</title>,Bills,0,1,speech
"Bartlett, Sen Andrew",AD,1999-09-27,"—I thank the government for that explanation. I am sure Senator Campbell will put forward the government's perspective ably. I also am sure, after they have listened to the various arguments put forward, they will take on board some of the concerns raised. I want to speak briefly to the motion that is before the chamber. Firstly, I agree with the approach that Senator Faulkner suggested of splitting the motion. The concerns that the Democrats want to explore as part of this debate relate to the amendments dealing with assisted voting. We are quite happy to support the government's approach in relation to the Greenfields amendments. I want to outline to the chamber the various 
 perspectives that the Democrats believe need to be taken into account and should be explored as part of the debate on assisted voting.
I suppose it is always appropriate to say that when we, as members of parliament, debate an electoral bill, or any component of it—I think I said this in the second reading debate—we are dealing with legislation which intimately affects how we go about getting elected to this place. It can impact on lots of matters relating to the fundamental aspects of the parliamentary, political and electoral process. Obviously, all of us have an interest—in the full sense of the word—in these matters and it is appropriate to highlight that. Despite having looked quite closely at the issue of assisted voting, I find it hard to see how there is much potential electoral benefit to the Democrats, one way or the other, in relation to how things operate at the moment. Certainly, any suggestion of any political advantage one way or the other is, in my view, not relevant from the point of view of the Democrats.
There are a couple of important issues which need to be balanced and explored fully, and they are both fundamental ones. The first is the secrecy of the vote—the secrecy of every person's vote is something that has a long history in Australia—and the second is integrity of the vote, that each voter has a vote cast on their behalf that accurately reflects their wishes and their beliefs. To some extent, this issue has been presented with those two principles being seen in competition with each other. I am not so sure that that is necessarily the case. In many ways, they are complementary principles and the way we approach the whole issue of assisted voting can take both of those principles into account and ensure that they are both met.
Since this matter was last dealt with in the Senate, as part of the broader legislation, I have had the opportunity to explore this specific issue in a lot more detail in my capacity as the Democrat spokesperson on electoral matters and as a representative on the Joint Standing Committee on  Electoral Matters. That committee made two visits to 
 the Northern Territory—to Darwin and Alice Springs. The issue of assisted voting was prominent at both of those public hearings. I have received a number of submissions, both through the committee and privately, on this issue so I certainly feel much better informed to comment on and assess the various arguments being put forward.
The first thing is that this issue does seem to be very much driven by Northern Territory politics. I know it has been raised to some extent in respect of remote South Australia and also North Queensland but the driving force behind it seems to be the Northern Territory. Having been to a couple of those hearings, my main comment on politics in the Northern Territory is that they seem to play it pretty rough up there. It certainly struck me that there is a fairly intense, shall we say, approach taken to the electoral process in the Northern Territory. I guess robust democracy is a good thing but it seems to go a little above that line from my perspective and that is relevant in terms of where this issue is coming from.
It also seems to be almost exclusively focused on perceptions of voting in relation to indigenous people. Obviously, indigenous people are not the only people that utilise assisted voting—significant groups of disabled people and many people of non-English speaking background utilise it. It is curious that it seems to be focusing solely on concerns expressed about the operation of assisted voting when it comes to indigenous people casting their vote but not other people of non-English speaking background in the capital cities, for example. I think that gives some indication of some of the other aspects that may be behind these proposed changes.
The proposals the government has put forward in the House of Representatives on reconsideration of the bill are much preferable to the Democrats than what was initially put forward. We had very great concerns with those. But the fundamental issues that lie behind the operation of the voting process in the Territory, in particular, still need to be explored. The proposal that was being put forward by those who were pushing for changes such as those put forward by the 
 government is that somehow or other the integrity of the ballot may be in doubt because of undue influence or guidance on the part of the voter's friend and that to ensure that there was no undue influence there needed to be scrutineers or more direct involvement of polling officials. When that argument was being put forward, I understood where people were coming from, but the issue also needs to be highlighted from the point of view of the voter being encouraged to participate in the electoral process. That is clearly an issue of great importance, particularly for indigenous people, not just in the Territory but around the country.
On one of the visits that the committee had to the Territory we visited a community in Arnhem Land—Maningrida, I think. Some of the issues and difficulties that have to be addressed on polling day in communities like that were, from my perspective, quite an eye opener, being Brisbane born and bred and not having lived anywhere else. Significant numbers of people pass through polling booths in that area, many of whom go bush for large parts of the year. A wide range of different languages are spoken in the community—there is no one dominant dialect. I think about seven or eight different languages are spoken by different groups of people in that area—people with English as a third or fourth language, if they had it as a language at all. There are difficulties in having people from such a wide range of different cultural backgrounds voting through the one booth on polling day, many of whom may not have been in town or had access to, interest in or connection with any form of media for the vast majority of the year. Trying to ensure that those people are able and comfortable to participate in the voting process is a very important issue.
As I said before, one of the other things that struck me in the Territory is that they certainly seem to play it quite hard there. At one of the booths in particular—but I assess from some of the other evidence that it was not just that one booth—there is what could only be described as a very intimidatory atmosphere. In that sort of circumstance there is a need to ensure that people are comfort 
 able in casting a vote. That they are comfortable in going to a polling booth in the first place is an issue in itself. Their ability to vote being made as easy as possible is something that cannot be undervalued.
The most problematic booth at the last election only existed because of a CLP objection to the Electoral Commission conducting mobile polling around the Aboriginal camps around Alice Springs. The Electoral Commission had to accede to that objection and therefore established a polling booth. That booth then became the subject of a number of incidents which I will not go into here. Suffice it to say that the atmosphere on the day clearly would have been potentially quite intimidatory to people going to cast a vote there. I think the last thing you want to do to people when they do turn up on polling day or when they are considering turning up on polling day is to have them feel like the whole thing is going to be an extremely stressful and unpleasant ordeal.
It is important that many of these places where assisted voting occurs are reasonably small communities. In those sorts of circumstances it is unreasonable to say that secrecy of a vote becomes more important. It is more likely that people are actually going to know presiding officers or polling officials in the booth, and it can be very intimidating to people if they have someone witnessing their vote—or, in the case of the government's proposed amendment, actually filling in their ballot paper for them—and if they are not comfortable with that person knowing how they voted. That is no reflection on the Electoral Commission polling officers; it is just a reality of life.
It should not be underemphasised how awkward it can be for some people to have somebody know how they are voting if they are not wanting them to know. That is the whole point and rationale behind the voter's friend—that they have someone they are comfortable with assisting them to vote, not someone they are not comfortable with. Having someone they are not comfortable with witnessing their vote is more likely to produce an outcome where the integrity of a 
 vote could be called into question. I think those issues do need to be highlighted.
One other issue that I would highlight and that we all need to acknowledge and try to address as a Senate is that—as I understand it, anyway—because of perhaps an oversight when this bill went through the first time, if the Senate insists on its amendment No. 21 relating to assisted voting, we will actually end up with the circumstance where we will have different provisions for assisted voting in the Commonwealth Electoral Act than we will have in the Referendum (Machinery Provisions) Act. That will not particularly be a problem for the referendum in November but, if at another time in the future we do have an election and a referendum occurring on the same day, it will be an absolute nightmare for the Electoral Commission to try to administer different assisted voting provisions for people filling out their voting paper for the referendum from those for the House of Representatives or the Senate.
That is a concern, and I would be interested in comments from other senators about how we should address that particular issue, because that is an anomaly which, if retained, would be potentially a very major problem down the track in terms of the administration of polling day for the Electoral Commission. That is an issue that has to be highlighted and addressed as part of this debate, so that we will not have what appears to be an accidental oversight causing further problems in relation to differing views as to how we proceed on the substantial issue of assisted voting provisions in the Commonwealth Electoral Act.",SENATE,<title>ELECTORAL AND REFERENDUM AMENDMENT BILL (No. 2) 1998</title>,<title>Consideration of House of Representatives Message</title>,Bills,0,1,speech
"Crossin, Sen Trish",ALP,1999-09-27,"—I remember that when this issue first came before the Senate some months ago a number of us put fairly substantial arguments before the Senate as to why the status quo should remain. Basically, those positions have not varied today—except that, as Senator Bartlett said, the issue has been considered by the Joint Committee on Electoral Matters and has been subject now to comments by the Australian Electoral Commission. Let me say from the outset that, with all due respect, there are very few senators here in this chamber who have witnessed either what it is like 
 in the week preceding a federal election or the conducting of a ballot on election day in extremely remote communities.
I stand here today actually defending the rights of at least one-third of my constituents to continue to cast their vote in this country in the way that they have done so in preceding years. There is no doubt that, if this act is amended in the way in which the government is seeking to do, there will be fewer people who feel comfortable about casting a vote; there will be fewer people in this country who will actually want to front up to vote on election day. My interests naturally lie with Aboriginal people in the Northern Territory, but there are significant numbers of people in this country—and, in particular, in the Northern Territory—who are of Chinese, Greek or Vietnamese origin and who rely on a vote assisted by someone in their own community whom they trust and who can clearly explain to them what the issues are and in fact what candidate is associated with which party.
A single presiding officer is not able to do that. In the Northern Territory, when we have pre-polling in the week preceding the election, as in the case last year, we can go to anywhere from three to five communities in any one day. You get on and off light aircraft from dawn till dusk and you have sometimes no more than, or not even, an hour—or, at the most, two hours—in some places, for anywhere between two and 400 Aboriginal people to cast their vote, on a day when you and I have 12 hours to do it. So we are talking about a very concentrated time frame here. To the Australian Electoral Commission's credit, they are able to get to all of those remote places, particularly in the Territory—I do not have knowledge of Queensland or Western Australia—and, to their credit, they are able to ensure that as many people as possible get to vote preceding the election or on election day.
What we as members of parliament ought to be about is ensuring that we enable more and more people to vote and that any changes we make to the Electoral Act ensure that people are comfortable about voting and feel that their vote is fair and that they have a free vote. I find it very difficult to actually explain 
 to people how frustrating it can be if English is in fact your third or fourth language and how reliant people in remote communities are on getting people they know who understand their language, or even perhaps who have the right kinship relationship to them, and taking them in to vote.
In all the times that I have been in remote communities at polling time, I have never seen the assisted voter provision rorted or manipulated to the detriment of either party. You see, when somebody who is not an English speaking person walks into a polling booth to cast their vote, their assisting voter is able to clearly explain to them which parties are standing and whom the candidates are. But I have seen in Aboriginal communities presiding officers—who are mainly white males that fly out from Darwin—say to Aboriginal people, `Do you want to vote Labor or Liberal?' They do not understand that. Some people might; some people might understand `Australian Labor Party' or `Liberal Party'. In the Northern Territory, we do not have the Liberal Party; we have the Country Liberal Party. I have seen presiding officers hold up how-to-votes and say to them, `Do you want to vote this way or that way?' If you cannot read or write English, sometimes a how-tovote card does not help you either.
So what question does a presiding officer actually ask the voter to elicit the response that is necessary for them to clearly understand how they, as the presiding officer, will cast that person's vote? An assistant voter may well be somebody within the family who is literate in Aboriginal and English. It may well be somebody in the community who has been, on behalf of ATSIC, teaching Aboriginal people how to vote. It may well be a teacher or an Aboriginal health worker—or one of a number of people in that community—whom that person knows and feels comfortable about casting their vote in front of.
That is what assisted voting should be about. It should be about ensuring that your vote remains secret between you and somebody you trust. If a presiding officer has to be the one and only person who fills in your ballot paper, then the secrecy of your ballot becomes irrelevant and something that most 
 people, even if you are not a migrant, disabled or Aboriginal, would feel uncomfortable about.
Senator Faulkner alluded to some comments by the Australian Electoral Commission which I think are pertinent here. These are the people who know best about what happens in a polling booth. In a submission to the Joint Standing Committee on Electoral Matters on 12 March this year the Australian Electoral Commission said that they are of the view that the federal legislation relating to assisted voting is operating properly as the parliament originally intended and should be left unamended. The AEC themselves can see no reasons why this legislation should be changed.
They have searched and I have searched for any cases or any substantial evidence that has been brought before the AEC that would show us or convince me that this legislation needs to be changed. There has never ever, so the AEC have informed me, been a single substantiated allegation of impropriety or electoral fraud concerning assisted voting. So if we do not have any evidence before us that the current system is not working properly, then you have to ask yourself: why is the government seeking to change this?
Coming from the Northern Territory, and I concur with some of the comments from Senator Bartlett, there is only one reason why we are seeking to change this. It is based on the premise that an informed vote by an Aboriginal member of our community for the Liberal Party is a good vote, is an informed vote; but if a non-literate Aboriginal person decides to vote for the Labor Party, it is construed as being a manipulative vote. We can cut to the quick here. We all know the arguments about fair voting and free voting and the secrecy of your vote. But let us face it: at the end of the day, people from this government, particularly people from the Country Liberal Party in the Northern Territory, believe that an assisted vote is a manipulative vote on behalf of Aboriginal people which therefore translates to a vote for the Labor Party.
It is about sour grapes on behalf of people in the CLP in the Northern Territory. It is 
 about them not being able to attract the majority of votes from Aboriginal people for their own political party. If that is the case, then there is some belief that Aboriginal people are not electorally aware of the issues when it comes to election day. They are well and truly aware of the issues. When Aboriginal people go to vote they know exactly whom they want to vote for. Sometimes they need to relay that to people who understand their language as opposed to a presiding officer who would not. They may need some clarification—and, by and large, in the last election of the Northern Territory 80 per cent or more of people voted for the Labor Party—as to where they would put No. 1 on their ballot paper so it translates into a vote for the Labor Party person. But, by and large, once they have had that assistance they know very well whom they want to vote for.
Let me leave you in no doubt whatsoever that the changes to this system are about ensuring fewer people in the Northern Territory get a vote, which in reality translates to fewer people in Aboriginal communities voting for the Labor Party. This will ensure that this government minimises as much as possible the votes in the Northern Territory with respect to Labor Party votes from Aboriginal people.
The amendments that we have considered are based on submissions by the Country Liberal Party to the inquiry on the Joint Standing Committee on Electoral Matters, an inquiry that was conducted into the 1998 federal election. The CLP submission to that committee also accuses the Australian Electoral Commission of collusion and overt political action, but there is no evidence of any of that and there is no evidence, as I said before, of any impropriety or fraud concerning the use of the assistant voter. This is purely and simply about a political party making changes to the Electoral Act for its political gain. If that is the case, then the motivation for restructuring this legislation to accord with the whims of a political party makes this a sad day in relation to what we have held up to be a fair and free voting system within this country. 
In the Northern Territory nearly 27.3 per cent of our population are indigenous but only two per cent of the population in the rest of the country are indigenous. The literacy levels in the Northern Territory are the worst in Australia. Our school retention rates are abysmally low. Of those indigenous people who attempt secondary education only nine per cent complete their education compared to 54½ per cent of non-indigenous people. So we are talking about not only people who have second and third languages—Aboriginal languages before English—but also people who are not literate in the English language, and of course ballot papers are presented only in English.
Under this proposed scenario we have not got just two people in the ballot box, that is, the person wanting to vote plus the assisting voter—an assisting voter is the person whom they choose to assist them filling out the ballot paper—but we now have the presiding officer in the ballot box. And not only that, but the very first question the presiding officer will ask the voter is: do you want a scrutineer? What does that mean? Do you want someone else to watch you vote? No, thank you, not if I have a choice. So we could have a situation where we may even have four other people in the booth besides the voter. Under the current legislation we have only two people in the booth and that second person is only there at the invitation of the voter, whereas under the proposed changes to the legislation once that voter decides to bring a person in to help them then the presiding officer must fill in the ballot paper.
We have no evidence that the assisting voter has never recorded a vote in the way in which the voter wants it to happen. We have no evidence of that. So we ask ourselves, `Oh, yes, if the presiding officer fills in the ballot paper, then we have at least some guarantee that they may well record the vote impartially. They may well record what the voter actually wants.' There is no guarantee of that. There is no more a guarantee about that than there is that the assisting voter would fill in the ballot paper correctly.
If you cannot guarantee that the changes you are suggesting will improve what is 
 happening, then leave the current scheme alone. We do not have any evidence that the current system relates to fraud or is up for any impropriety. We do not have any evidence that the current system disadvantages people from voting, but we do know from our experiences of being in the bush that, when people do conduct their ballot and do try to cast their vote, the system you are proposing will disadvantage them and is entirely unfair.",SENATE,<title>ELECTORAL AND REFERENDUM AMENDMENT BILL (No. 2) 1998</title>,<title>Consideration of House of Representatives Message</title>,Bills,0,1,speech
"McLucas, Sen Jan",ALP,1999-09-27,"—The legislative changes to the Electoral and Referendum Act proposed by the government are essentially to remove the current provision which allows people who are sight impaired, physically incapacitated or illiterate to select the person whom they wish to assist them. Currently, the voter decides whom they want to assist them. Appropriately, the voter is free to choose someone they trust. The provision is intended to preserve for these people the closest approximation to a secret vote. The principle is that the person who knows how an assisted person votes is someone that that person trusts. The legislative changes currently being proposed would see that principle being abandoned. If this proposal becomes law, detrimental and radical changes will occur in the provision of assistance to some voters.
The amendment proposed seeks to remove the ability for the person with the incapacity to select their assistance and directs the presiding officer to complete the ballot paper on their behalf. The result of the amendment would see a voter with a disability presenting to the polling booth. They might have someone with them, and the amendment will allow for that friend to accompany them through the process. The voter will request assistance in casting a vote. The presiding officer will then have to ask the voter if they wish to have scrutineers present to oversee the marking of the ballot paper. If the voter indicates that they would, then the presiding officer will invite scrutineers to witness that vote. There would be at least three people in the booth but, as we have heard, there could quite possibly be many, many more.
If the voter does not have a friend with them, then the presiding officer will then 
 request another polling official to witness the vote for his or her protection. Under this proposal, Australian voters will have to vote in the presence of people whom they may not want to see their vote. We will not have to do this, but plenty of other voters in Australia will, and they will be people who are visually impaired or people who are not literate in English—typically migrants and Aboriginal and Torres Strait Islander people. Just consider the sheer ludicrousness of it. In many circumstances, the voter's friend is there because the voter communicates better in a language other than English. The instructions from the voter to their friend will be conducted in a language that potentially the presiding officer will not understand—whether it be Greek, Vietnamese or Wik—at the conclusion of which the friend will tell the presiding officer what square to mark.
What has been achieved? If the government is arguing that you cannot trust a voter's friend to accurately carry out the wishes of the voter who needs assistance, how on earth will the presiding officer actually know that? What is even more absurd in this whole debate is the fact that, currently, as the act stands right now, if an assisted voter prefers it, he or she can seek help from the presiding officer on a polling day and ask the presiding officer to vote for them—that is, as the act currently stands, the voter has a right to take the government's preferred method of assisted voting. If the government's plan for assisted voting is so sensible and non-controversial, then why make the changes at all? Surely voters would vote with their feet and simply take advantage of the existing provision.
The fact is that people who want assistance to vote choose to use a friend to cast their vote in private, out of sight of the polling officials and presiding officers and certainly out of the sight of party scrutineers. Like you and me, they hold the principle of the secret ballot dear. They often live in a small community where the presiding officer and the polling officials are known to them. Officials who conduct the poll are invariably the local teacher, the school principal, the nurse or the council clerk. People do not necessarily want those people knowing how they vote, and 
 neither do those people want to know how the voter is voting. It can put them in an awkward situation and leave them open to suspicion and resentment.
In fact, a letter to me from the President of the Queensland Teachers Union, Mr Ian Mackie, says as much. He says:
Implicit in the proposed changes is an assertion that, in the past, our members have acted irresponsibly or illegally. I find no evidence of this and hence reject totally the implication.
To suggest that supporting voters is a role for the Presiding Officer clearly breaches the confidentiality of their vote. The voter seeks a friend to maintain their confidentiality. If the Presiding Officer has a role in this voting, large numbers of voters will decide not to vote as their right to seek confidential assistance is denied.
To suggest that the voter cannot exercise discretion over their choice of electoral `friend' is extremely patronising.
In the face of these concerns, concerns which the government is very well aware of, why then is the government so intent on pursuing these amendments? Is it that the Association for the Blind is requesting that there be changes, or the disability advocacy groups, the migrant community, Aboriginal people and Torres Strait Islanders? In my research into submissions to the Joint Standing Committee on Electoral Matters, I have not found a single submission from any of these groups complaining about the current provisions. But I have found transcripts of coalition members who have raised the matter, and I think their motivation is not to improve access to the electoral process but to limit access by the most disadvantaged group of Australians there is.
This sort of contribution fits with my experience in Far North Queensland. In the area where I live, Liberal and National Party candidates have complained about assistance given to Aboriginal voters in every election that I am aware of since 1992. After every election, Liberal and National Party candidates cast a slur on the conduct of polling officials and AEC officers, Labor Party scrutineers and, most importantly, indigenous people, alleging inappropriate activity. But where do they raise these matters? Not through a complaint to the AEC, not through 
 a submission to the Joint Select Committee on Electoral Matters; they raise these matters in the media, and only after the Labor Party requests that the matters go through the appropriate methods of investigation, do the complainants sometimes refer these matters.
Not once, not ever have these complaints been upheld. They have been investigated by the AEC or the QEC on three occasions and the result is always the same. There is no basis for the allegations and the AEC staff and the people of Cape York Peninsula are cleared. But the purpose of the Liberal and National parties has been served; they have had the headlines of `rorting', `dirty election tricks' and `misconduct', for example, on page 1 of the newspaper. They have raised the issue in the community's mind. As you would expect, the article which eventually reports that these allegations have been found to be baseless appears on page 7 or somewhere later in the paper, as it is not that interesting to report that there has been no basis for the claim.
I would like to provide the Senate with the facts surrounding the most recent example of the Liberal Party's orchestrated campaign to devalue the voting rights of Aboriginal people on Cape York Peninsula. Predictably, the day following the last election, the member for Leichhardt, Mr Warren Entsch, contacted the Cairns media—not the AEC—alleging misconduct in the conduct of the poll at a number of Aboriginal communities, including the community of Napranum, an Aboriginal community near Weipa. He advised that he had serious concerns about the conduct of the poll which were communicated to him by the Liberals' scrutineer at Napranum. These allegations were denied by the individuals named by Mr Entsch in statutory declarations.
The investigation by the AEC was finally requested by Mr Entsch, after my urging, some weeks later and, finally, on 9 December 1998 there was a small item on page 7 of the Cairns Post which reported that the Australian Electoral Commission inquiry found that the workers had not breached the Commonwealth Electoral Act 1918. In that same article Mr Entsch is quoted as saying that he did not accept the findings of the inquiry—although 
 I do not know how he was going to accept it—and reiterated his spurious claims. It is also interesting that senators note that the Liberal Party scrutineer in this case, the woman who made the allegation, was a Sandy Mulley, who is the partner of Robin Buchan, the then part owner of Cape York Concrete, known to this chamber on another matter.
We need to see the behaviour of Mr Entsch and others before him for what it is; it is an orchestrated campaign to intimidate the indigenous people of Cape York Peninsula and question their intent. It is also intended to denigrate those who assist voters who do not have English as their first language. I raise these issues because this legislation has exactly the same intent: to intimidate the indigenous people of Australia and to denigrate those who assist voters who do not have English as their first language.
This legislation is pandering to the unfounded suspicions of conservative candidates who just cannot quite believe that Aboriginal people vote exactly like everyone else, on the basis of what is in it for them, their families and their communities. They do not accept that Aboriginal voters reject candidates and parties on the basis of their policies and presentation at a local level. We are in danger of creating policy, of setting the guidelines for voting, to quell the unfounded paranoia of parties and candidates, not on what surely must be the most fundamental rationale of the Electoral Act—the rights of voters, irrespective of where they live, their culture or their literacy in English, to a free, fair and, most importantly, secret ballot.
As I have suggested, this matter has not been brought to public attention by those who are affected, the people who are blind, migrants or indigenous people. In fact, in a letter from Wayne Connolly, the Chair of the Aboriginal Coordinating Council, he says:
For many Aboriginal people who speak a traditional language as their first language and/or are elderly, it is important to have a trusted family member or friend assist them to vote. The provision of a Presiding Officer to assist elderly Aboriginal people is inappropriate for a number of reasons. Firstly, the Presiding Officer may be new to the community and unfamiliar with the traditional language spoken or cultural expressions used. 

Secondly, if the presiding officer is familiar with the community, the Aboriginal person voting may want their political choice to remain confidential. Overall, the removal of the `voter's friend' provision in the legislation will make the whole voting process more difficult. Therefore, this proposed amendment is in principle undermining democracy.
That letter is from the Chair of the Aboriginal Coordinating Council in Queensland, which represents every Aboriginal community in our state. Can I suggest to you that he is correct? In principle this legislation fundamentally is undermining democracy.",SENATE,<title>ELECTORAL AND REFERENDUM AMENDMENT BILL (No. 2) 1998</title>,<title>Consideration of House of Representatives Message</title>,Bills,0,1,speech
