name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id,type
"Bishop, Bronwyn, MP",LP,2014-02-26,"



The SPEAKER
 (09:01):  For the information of members, I present the report of the Australian parliamentary delegation to the 22nd annual meeting of the Asia Pacific Parliamentary Forum held in Puerto Vallarta, Mexico from 12 to 16 January 2014 and in Mexico City from 16 to 19 January 2014. As leader of the delegation I am pleased to present this report. The delegation members comprised the member for Throsby, Mr Stephen Jones MP, as deputy leader, the Hon. Philip Ruddock MP and Mr Mark Coulton MP and Senator Deborah O'Neill. A delegation from the Australian parliament has participated at every annual meeting of the APPF, as well as the meetings that prepared for the establishment of the forum. 


The APPF is an organisation that is relevant to Australia. The countries that participate are significant to our strategic and economic interests and the APPF meeting agenda addresses important issues. All delegates have an opportunity to develop their understanding of these issues and the perspectives of neighbouring parliaments and to reach agreement on the resolutions of the meeting. The 22nd annual meeting was successful: 151 delegates from 21 member countries and one observer country attended. The management of the forum and the organisation arrangements were of a high standard and outcomes were positive and substantive. At the conclusion of each meeting, the leaders of all participating nations signed a joint communique which includes a list of all resolutions adopted by the meeting.


I turn now more specifically to the subject matter of the meeting. There were three broad subject areas on the agenda: politics and security, economic and trade matters and regional cooperation, as well as future work for the APPF. In December 2013 in advance of the annual meeting the Australian delegation proposed resolutions on the following subjects, on which they spoke: strengthening peace and stability in the Asia-Pacific region; combating terrorism, drug trafficking and organised crime; trade and economic cooperation in the Asia-Pacific region; cooperation to face climate change outcomes from COP 19; and promoting cooperation in education, culture, science and technology in the Asia-Pacific region. Our delegation members spoke in the plenary on all these topics and negotiated related resolutions through working groups and drafting committees. Mr Ruddock also spoke on the topic of the Middle East peace process. The delegation also participated in all meetings of the drafting committee, where a draft resolutions from the working groups were finalised before they were returned to the plenary and adopted at the final session. Mr Jones and I were the delegation's principal representatives at drafting committee meetings. In the event, the final joint communique of the forum included 22 resolutions, six of which were on the subjects sponsored by Australia. Next year's APPF annual meeting will be held in Ecuador and it will be important that Australia is once again represented strongly at that meeting.


Following the APPF 22 meeting the delegation visited Mexico City for a short bilateral program. During its visit the delegation had the opportunity to develop an understanding of Mexico's economic and security priorities and reform agenda and also learn a little more of Mexico's culture and history. The delegation also visited the headquarters of the Maize and Wheat Improvement Center and learned of its history, role and important work. The delegation considered that the bilateral program was valuable in highlighting elements of existing Australia-Mexico cooperation and opportunities for future collaboration.


I wish to acknowledge the very helpful assistance provided to the delegation in preparation for the meeting. The Department of Foreign Affairs and Trade in Canberra assisted us as usual with comprehensive briefing materials, the Parliamentary Library provided helpful briefing material, the International and Community Relations Office provided logistical support, and the delegation appreciates that assistance. In Mexico the ambassador, His Excellency Mr Tim George, deputy head of mission Mr William Bloomfield and other embassy staff provided excellent advice and support both for the APPF meeting and for the bilateral program in Mexico City. I believe the delegation represented the parliament effectively.

",HoR,<title>DELEGATION REPORTS</title>,<title>Asia Pacific Parliamentary Forum</title>,DELEGATION REPORTS,0,1,speech
"Jones, Stephen, MP",ALP,2014-02-26,"



Mr STEPHEN JONES
 (Throsby) (09:06):  I would like to place on record my appreciation for the work that we were able to jointly engage in during this important delegation and associate myself with the comments that you have made from the chair, Madam Speaker. Forums such as this are important in enabling members of this place to engage in parliamentary diplomacy, an important factor in ensuring that we make our contribution to peace and stability within our region and economic cooperation between the countries that we represent. You have outlined in your report, Madam Speaker, the six areas that we as delegates from this country contributed to in the debate. I myself spoke on the issue of climate change and the need for Australia to engage with other countries through multilateral fora to ensure that we do everything we can to address this generational challenge. Whilst in this place we have different views on the best means by which we address this important issue, when in international fora we speak with a single voice, and we were able to do that. It was my experience that the Australian delegation acquitted themselves admirably as vigorous participants in all of the debates and in all of the meetings that went on behind the scenes. I say that without exception for all of the members who participated in the delegation. 


I want to make special mention, if I may, of the visit to CYMMIT, the International Maize and Wheat Improvement Center. If you had told me at the beginning of the delegation that one of the highlights of the trip would be to visit this particular facility I would have been very surprised indeed, but it was, so I want to place on the record my gratitude to the member for Parkes, as I believe it was his suggestion that we visit this facility. I make two important points: oftentimes Australia's foreign aid contribution is a matter of controversy within this place and within the country at large. But when you visit the wheat and maize improvement institute in Mexico you see the work that is being done with a $48 million contribution over the period of 2012-13 to science, research in genetics in particular, ensuring that we can, for example, produce drought resistant wheat and maize, or corn. These important crops are at the very base of most of the protein that is produced throughout the world and they help to ensure starvation eradication and enable us to deal with climate change. From the fact that 98 per cent of the wheat that is grown in Australia has its genetic origin in the work that is performed by the Wheat and Maize Improvement Center, you can see that the aid we provide is put to a very good use that has direct relevance and direct benefit to things we are doing back here in Australia.


Finally, I will place on the record—and I associate myself with your comments, Madam Speaker—my thanks to the Serjeant-at-Arms, Ms Robyn McClelland, for the excellent work she did in providing secretarial support to the delegation, and to our ambassadorial team in Mexico City, who did an absolutely outstanding job in ensuring that all our needs were met while we were in Mexico City and in Puerto Vallarta. I commend the report to the House.

",HoR,<title>DELEGATION REPORTS</title>,<title>Asia Pacific Parliamentary Forum</title>,DELEGATION REPORTS,0,1,speech
"Hunt, Greg, MP",LP,2014-02-26,"



Mr HUNT
 (Flinders—Minister for the Environment) (09:11):  I move:


That this bill be now read a second time.


Today is an important milestone in the delivery of the coalition government's Green Army Programme.


The Social Security Legislation (Green Army Programme) Amendment Bill 2014 amends the Social Security Act 1991 and the Social Security (Administration) Act 1999 to clarify social security arrangements for participants receiving the Green Army allowance.




The Green Army Programme



The Green Army is a key coalition election commitment and will commence from July 2014.


The Green Army will become Australia's largest ever environmental workforce, building to 15,000 participants by 2018—capable of delivering 1,500 on-ground environmental projects in communities across Australia.


The Green Army will make a real difference to the environment and local communities through projects such as:


propagation and planting of native seedlings;


weed control;


revegetation and regeneration of local parks;


habitat protection and restoration;


improving water quality by cleaning up waterways;


revegetation of sand dunes and mangroves;


creek bank regeneration;


foreshore and beach restoration;


construction of boardwalks and walking tracks to protect local wildlife; and


cultural heritage conservation.


Fostering teamwork, local ownership and community spirit, the Green Army will deliver tangible benefits for the environment and skills development for thousands of young Australians.


The Green Army will have significant benefits for young Australians.


This voluntary initiative will recruit young people aged 17 to 24 who are interested in protecting their local environment while gaining hands-on, practical skills and experience.


The Green Army is both an environment and a training program. It will help young people to increase their skills base, gain practical experience and enhance their job readiness.


The program will be delivered by a national service provider (or multiple providers) that will be responsible for recruiting, establishing and managing Green Army teams across Australia to engage in approved projects, in partnership with and driven by local communities.


Projects will be assessed on a merit basis against their environmental benefits, their contribution to the local community and their potential to enhance skills training for participants.


Project proposals will be submitted to the Australian government by individuals and organisations, such as local community groups, councils and natural resource management bodies for consideration.


The Green Army Programme will commence from July 2014 with the roll-out of 250 projects in round 1 and the participation of 2,500 young people in 2014-15. These numbers will double in the following year.


A priority for investment through initial rounds of the program will be Green Army election commitments.


More than 150 projects were announced by the coalition during the 2013 election. Some of these include:


weed management and revegetation in degraded areas within the Cumberland Conservation Corridor in Sydney, New South Wales;


planting riparian zones for native wildlife in the Kings Bridge to Duck Reach area of the South Esk River in Tasmania;


restoration of a degraded landscape, including coastal rehabilitation and foreshore stabilisation, at Cape Morton on Morton Island, in Queensland;


enhancing the health of Victoria's Barham River system between Apollo Bay and the Marengo Flora Reserve through extensive weed removal, the revegetation of the banks of the river and the installation of pathways, viewing platforms and environmental interpretive signage;


weed removal, replanting of native vegetation, dune restoration and rehabilitation, as well as the recording and chronicling of native and invasive species in the Mettams Pool area in Stirling, Western Australia; and


within the Mount Laura Conservation Park in South Australia protecting the natural environment of the conservation reserve from soil erosion, stormwater damage, and unauthorised access from random off-road vehicles.


Green Army projects will run for between 20 and 26 weeks. During this period Green Army participants will have the opportunity to develop job-ready skills and to undertake training. This is an essential component of the program. The service provider or providers will be responsible for developing training plans for each of the Green Army participants and programs.




The bill



Up to nine eligible participants and at least one team supervisor will constitute a Green Army team.


Participants will receive a Green Army allowance while participating in the program and the service provider will be responsible for the disbursement of the allowance. Team supervisors will be employed and paid a wage by the service provider.


The bill ensures that people receiving a Green Army allowance under the Green Army Programme will not also receive a social security benefit or social security pension simultaneously. In other words, of course, there cannot be double-dipping.


The Green Army Programme will involve six-monthly placements in Green Army teams providing an alternative to income support for many young Australians interested in engaging in work-like experience, activities and training.


Similar to other programs, such as Work for the Dole and previous Green Corps and Green Jobs Corps programs, participants who are receiving a Green Army allowance, or a part-time participant who is not receiving Green Army allowance but meeting their mutual obligations, will not be considered workers or employees for the purposes of various Commonwealth laws.


However, a determination provision within the bill will ensure that Green Army team supervisors will be considered workers or employees for the purposes of various Commonwealth laws.


The bill also specifies income test arrangements for a person's social security pension if the Green Army allowance is payable to the person's partner.


At the broader level the Green Army is a central component of the government's cleaner environment plan which is focused on the four pillars of clean air, clean land, clean water and heritage protection.


The coalition believes in encouraging hands-on, practical, grassroots environmental action as a means of fixing environmental problems, as well as tapping into the knowledge of local communities, and encouraging them to identify and fix their own local problems.


Clean land is essential for a cleaner environment. Our plan is focused on cleaning up and revegetating urban and regional environments and other complementary reforms to strengthen natural resource management and Landcare delivery across Australia.


The Green Army itself complements the government's Direct Action approach to climate change.


Direct Action provides Australians with the opportunity for individuals, communities, organisations and companies to help address our environmental challenges and reduce our emissions on the lowest possible cost basis.


In putting this forward I particularly wish to thank those members of the department who have built this program on the basis of the government's pre-election commitment. In particular I would like to acknowledge Sean Sullivan, who along the way had the great sadness of losing his mother and took time out, but I do not believe enough time because he was so committed to this program. I especially want to acknowledge Sean as well as his loss, also Peter Lane, Kate Bayliss and the whole team who have put together what I think is an outstanding package both legislatively and in structural form, and Sarah Meredith from my office amongst many others, as well as all of those from the public who have provided comments, guidance and suggestions.


I should note that this program was specifically brought into being with the conception and ideas and drive of the current Prime Minister. It was his baby; it was his idea. It has been my honour and my role to help in some small way to deliver this program, but all credit goes to the Prime Minister for having conceived of and driven this as a long-term national legacy, which I hope can duly win bipartisan support and the agreement of all members of this House.


Ultimately, the Green Army builds on the Howard government's successful Green Corps program that was established in 1996 to employ young people on environmental projects to preserve and restore our natural and cultural environment. Our Green Army will deliver real and tangible benefits for the environment, it will deliver skills for thousands of young Australians and it will strengthen local community involvement. For those reasons I commend the bill to the House.


Debate adjourned.

",HoR,<title>BILLS</title>,<title>Social Security Legislation Amendment (Green Army Programme) Bill 2014</title>,BILLS,1,1,speech
"Ryan, Joanne, MP",ALP,2014-02-26,"



Ms RYAN
 (Lalor—Opposition Whip) (13:30):  I rise today to commend the former Labor government's National Partnership Agreement on Improving Public Hospitals, which has come to fruition today in my electorate. This morning was the official opening of the Werribee Mercy Hospital's rehabilitation centre. This $28 million COAG funded project comprises 30 specialist subacute beds, a gymnasium and a two-storey community rehabilitation centre to service Melbourne south-west. The Werribee Mercy funding was part of a $36 million injection into western suburbs hospitals, which has also funded an operating theatre at Williamstown Hospital and short-stay beds at Sunshine and Western hospitals. Unable to attend the opening this morning, I was disappointed to hear that state Minister for Health David Davis and MLC Andrew Elsbury have a press release that does not give credit where credit is due and attempts to diminish the role of the previous Labor federal government in securing this project. They are of the same stripe as the government across, causing anxiety about health funding and health costs in my electorate. Families in our region could be forced to pay $6 every time they visit their doctor if the Abbott government breaks yet another election promise and introduces a GP tax. In our community, with a bulk-billing rate of nearly 91 per cent, $6 a visit would cost local residents more than $7.5 million every year. This will hurt my community and be a further hit to the most vulnerable.

",HoR,<title>STATEMENTS BY MEMBERS</title>,<title>National Partnership Agreement on Improving Public Hospitals</title>,STATEMENTS BY MEMBERS,2,1,speech
"Shorten, Bill, MP",ALP,2014-02-26,"



Mr SHORTEN
 (Maribyrnong—Leader of the Opposition) (14:00):  My question is to the Prime Minister. Given everything that the public now knows, does the Prime Minister still have full confidence in the Assistant Minister for Health?

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Ministerial Staff: Code of Conduct</title>,QUESTIONS WITHOUT NOTICE,3,1,question
"Abbott, Tony, MP",LP,2014-02-26,"



Mr ABBOTT
 (Warringah—Prime Minister) (14:00):  Yes.

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Ministerial Staff: Code of Conduct</title>,QUESTIONS WITHOUT NOTICE,3,1,answer
"Marles, Richard, MP",ALP,2014-02-26,"



Mr MARLES
 (Corio) (14:54):  My question is to the Prime Minister. Can the Prime Minister confirm his office was told before 1 pm on Saturday that the information provided to the Minister for Immigration and Border Protection in Tuesday's press conference about the location of Reza Berati's death was inaccurate?

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Asylum Seekers</title>,QUESTIONS WITHOUT NOTICE,5,1,question
"Abbott, Tony, MP",LP,2014-02-26,"



Mr ABBOTT
 (Warringah—Prime Minister) (14:54):  I can confirm that my office would have been listening to the Minister for Immigration and Border Protection on Tuesday afternoon when he said that it was unclear exactly where many of the things that had taken place on that fateful evening had in fact taken place. I will gladly check the record, and, if there is anything to tell the parliament, I will come back and tell the parliament. But, again, exactly what is the evil here? Exactly what is the grievous error? Exactly what is the monument of maladministration that members opposite are trying to uncover? As soon as the minister was aware of a problem on the Monday night he went public, on the Tuesday morning. By the time he got to Canberra on the Tuesday afternoon he was aware that there was some possibility that more information might come to light. He went public with that. On the Saturday, he conclusively discovered—




Ms Macklin:
  When?



The SPEAKER:  The member for Jagajaga will desist.




Mr ABBOTT:
  Maybe it was midday. Maybe it was one o'clock. Maybe it was two o'clock. It was as soon as he was clear. What does it really matter if he delayed 15 minutes, half an hour or an hour? What does it really matter?



Opposition members interjecting—



The SPEAKER:  Those on my left will be quiet.




Mr ABBOTT:
  The truth is that, as soon as he reasonably could be, after clarifying the position, he was completely up-front with the Australian public and the Australian people.


This minister has a very difficult job, restoring border security with the legacy that this government inherited—a massively difficult job. I want to say that I deeply admire and respect the strength and the integrity that he has brought to this job. While I can understand that members opposite would be a little embarrassed at the way the boats are stopping now, surely they at least ought to be men and women enough to give credit where it is due. This minister is stopping the boats. That is what counts.

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Asylum Seekers</title>,QUESTIONS WITHOUT NOTICE,5,1,answer
"Wilkie, Andrew, MP",Ind.,2014-02-26,"



Mr WILKIE
 (Denison) (15:01):  by leave—I move:


That the Opposition Defence spokesperson be admonished for calling into question the integrity of Lieutenant General Angus Campbell.


I think everyone in this place would be well aware that I have not been slow to criticise this government and previous governments when it has come to the decisions they have made about the use of the Defence Force. I of course was especially outspoken about the decision during the Howard government to join in the invasion of Iraq, for what I thought were fraudulent reasons. I was very critical of the decision more recently to keep our troops in Afghanistan much longer than they should have been there, and my outspoken criticism of the current government's abhorrent response to asylum seekers I think is well known. When it comes to asylum seekers, I think we should be acting like a rich and civilised country and as a signatory to the refugee convention. We should be taking people in, giving them protection, hearing their claims and giving them refuge if their claims are found to be accurate. Those whose claims are found not to be accurate should be sent back from where they came.


But in all of these instances I have been very careful not to criticise the men and women of our security services and in particular of the Defence Force and of the intelligence services. I think a line was crossed yesterday when the opposition defence spokesperson called into question the integrity of General Campbell. General Campbell is a classmate of mine and someone I know a little, and I know that he is a good person and I know that he will do a good job following the orders he is given by the government of the day, as unpalatable as those orders are. I want to make this absolutely clear: I am in no way speaking in support of the government's abhorrent response to asylum seekers. I am criticising, though, the shadow defence spokesperson, who went too far yesterday by calling into question the character of one of Australia's most senior military officers. He has been given shocking orders to carry out, but I am sure that he is carrying them out to the best of his ability and he is doing it as honestly as he can. So I call on everyone in this place to support this motion: that the opposition defence spokesperson be admonished for calling into question the integrity of Lieutenant General Angus Campbell.

",HoR,<title>MOTIONS</title>,<title>Conroy</title>,MOTIONS,6,1,speech
"Bishop, Julie, MP",LP,2014-02-26,"



Ms JULIE BISHOP
 (Curtin—Minister for Foreign Affairs) (15:04):  I second the motion. I support the motion moved by the member for Denison because what occurred yesterday in the Senate estimates hearing was a reflection not only on the Senate but on this entire parliament. That a person who occupies the position of shadow minister for defence could use the opportunity to launch a personal attack against one of Australia's finest military commanders is nothing short of a disgrace. What we wanted to hear, from last night and this morning and throughout question time, was something from the Leader of the Opposition to show that he did not agree with the outrageous, appalling, despicable conduct of the man he appointed as shadow minister for defence. What we wanted from the Leader of the Opposition was for him to say that Labor distanced themselves from this disgraceful act of attacking a military commander who had been asked by the Australian government to return to the service of this country by heading up Operation Sovereign Borders.


The member for Denison can disagree with the policy, as he just has. The member for Denison can move motions in the House about it. We can debate it. What the member for Denison has done is the decent thing, by standing here and demanding that the opposition and other members of this House stand in condemnation of Senator Conroy.


Look at this cabal going on here! They are so disorganised that they cannot even find a line to run in question time! 




Mr Dreyfus:
  It hadn't come up!




Ms JULIE BISHOP:
  This happened last night in the Senate.



The SPEAKER:  The member for Isaacs and the minister will both desist.




Ms JULIE BISHOP:
  Any political party that had any idea of what its members and senators were doing would have acted immediately. The Leader of the Opposition should have come out last night and condemned Senator Conroy for his disgraceful act. This morning the Leader of the Opposition should have been at the doors condemning Senator Conroy.




Mr Abbott:
  He's getting David Feeney's advice now.




Ms JULIE BISHOP:
  So he is taking former Senator Feeney's advice. It is about time, Leader of the Opposition. Take some advice from somebody who actually has worked with our defence forces and understands what this is doing to the morale of the men and women who serve this country. They do not expect to turn up in Senate estimates and have abuse hurled at them by the factional bovver boy of the Leader of the Opposition. The Leader of the Opposition unleashed the bovver boy. It is time he put him back on the rein. It is time the Leader of the Opposition showed some courage, some decency, and demanded that Senator Conroy give an unqualified apology to an honourable man who has served this country for over 30 years. 


This is a difficult task for any officer. This is a difficult task for any public servant. Lieutenant General Campbell was chosen because of his professionalism, his skill and his objectivity and he has risen to the task asked of him. He has to protect his Navy personnel because it is dangerous work in dangerous and risky circumstances. He has to withstand the glare of the media, who are focusing on Operation Sovereign Borders, but make no mistake: Operation Sovereign Borders was endorsed by the Australian people at the last election. So he is carrying out the tasks required of him by the government of the day. That is what our military personnel do, time in, time out. They do military work, they do humanitarian work, they carry out the policies, the requests and the directions of the government of the day. That is what they did when Labor were in government. 


What has happened to the Labor Party, who said there was bipartisan support for our military? What has happened to the Leader of the Opposition, who said he did not want our Navy to be a political football? What has happened to the decency that should be within this party? Enough of them have been defence ministers. Enough of them have been assistant defence ministers. There are decent people within the Labor Party, but they are not the Leader of the Opposition. It is now 10 past three on the day after this appalling attack, since this despicable slur was directed at Lieutenant General Campbell, and we still have not heard from the Leader of the Opposition. 


Does it really take a motion from one of the Independents for the Leader of the Opposition to get on his feet? Is that what it is going to take? He had opportunity after opportunity in question time. He could have stood up on indulgence and, Madam Speaker, we would have given the Leader of the Opposition an indulgence, had he asked you, so that he could have disassociated himself from the appalling conduct of Senator Conroy and joined with the government in condemning an attack on our military commanders.


Lieutenant General Campbell deserves far better than this. He deserves our respect. He deserves our admiration. The Australian public have given him that respect and that admiration through the awarding of the Order of Australia for the work he did in East Timor. They have recognised his distinguished service as he headed up all Australian troops in the Middle East. This is a man who deserves the greatest respect and admiration. And what did he get from the shadow minister for defence? 




Mr Dreyfus:
  It was directed at you!



The SPEAKER:  The member for Isaacs!




Ms JULIE BISHOP:
  An attack, a slur. Senator Conroy accused General Campbell of personally being involved in a political cover-up. It was a personal attack. It was unwarranted. It was indecent and deliberately designed to dishonour the reputation of an honourable man. The Labor members should hang their heads in shame for allowing the bovver boy from Victoria to get away with yet another attack. 



Mr Mitchell interjecting—



The SPEAKER:  The member for McEwen!




Ms JULIE BISHOP:
  Our Minister for Communications indicated that Senator Conroy was obviously on some unspeakable rant yesterday. Not only did he attack the reputation of one of Australia's leading businessmen under parliamentary privilege but also then he attacked one of our most distinguished, one of our finest military commanders, a man who has put his life on the line for this country. The Leader of the Opposition is madly writing notes now. Leader of the Opposition, it is too late.  You should have demanded an unqualified apology this morning. You should have stood up in question time and distanced yourself from Senator Conroy and having unleashed this dog of war, it is time you put him back on the leash.



Ms Kate Ellis interjecting—




Ms JULIE BISHOP:
  So the princess from Adelaide says, 'Grow up!' 



Opposition members interjecting—




Ms Plibersek:
  Madam Speaker, I rise on a point of order. I would like the foreign minister to withdraw that sexist remark.



The SPEAKER:  While we are on the question of sexist remarks, I would ask the member for McEwen to withdraw his calling the minister 'Madam Asbestos'. While we are in the business of tit for tat, we will have proper behaviour, thank you very much!




Mr Mitchell:
  I am happy to comply with the changing rules and I withdraw.



The SPEAKER:  Thank you. 



Ms Chesters interjecting—



The SPEAKER:  The member for Bendigo will desist. 




Ms O'Dwyer:
  Madam Speaker, I rise on a point of order. I believe that Mr Mitchell has just reflected on you in the chair with that statement.



The SPEAKER:  I think I can handle it.




Ms JULIE BISHOP:
  I withdraw. Madam Speaker, this is the test for the Leader of the Opposition. He must stand and support the motion moved by the member for Denison and show that there is some decency left in that disorganised rabble on the other side.

",HoR,<title>MOTIONS</title>,<title>Conroy</title>,MOTIONS,6,1,speech
