name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id
"PRESIDENT, The",,2017-09-04,"



The PRESIDENT
 (10:01):  On Thursday, 17 August, I indicated that I would reflect on matters that arose during question time that day. These reflections were prompted by Senator Hanson's decision to wear a burqa into the Senate chamber. Wearing this garment completely concealed her identity.


The facts as now known are that after the commencement of question time, Senator Hanson's office contacted Parliament House security asking for an escort to ensure that Senator Hanson could walk to the Senate chamber from her office without any undue interference from the media. Shortly thereafter, a parliamentary security officer stationed near the Senate entrance observed the media photographing a figure completely concealed in a black burqa. The officer asked if the person concealed was indeed Senator Hanson and Senator Burston clearly indicated it was.


Senator Burston also confirmed Senator Hanson's identity to a Senate chamber attendant as they entered the chamber together, and this was conveyed to me by the Clerk. If it was not clear who the person was, then I would have requested that the person be removed under the provisions of standing order 175(2)(b) and standing order 175(4). Senators may recall that I stated:


I've been advised by the clerk via the attendant that the identity of Senator Hanson was established before she entered the chamber.


Since then I have conducted further investigation, including interviewing two parliamentary security officers directly concerned with the incident and established that they were satisfied of Senator Hanson's identity, primarily upon the indication by Senator Burston. The word of Senator Burston alone is, in my view, sufficient.


Two key elements have arisen from this. Firstly, the issue of security of the Senate chamber and Parliament House itself. Secondly, the appropriateness of what Senators should wear into the Senate chamber and the ability of the President or Chair to deal with any such issue.


Let me deal quickly with the security matter first. I want it clearly known that at no point was the integrity of the security of Parliament House ever placed at risk by Senator Hanson, or, for that matter, any person. The practice in place is that any senator, member or any other person entering Parliament House is not permitted through the security screening areas unless that person is clearly identified. Senator Hanson entered the building that day in the normal manner. Senator Hanson donned the burqa in her office, within the secure area of the Senate wing, prior to attending the chamber.


Now to the matter relating to the mode of dress in the Senate Chamber. The standing orders do not regulate dress standards. Odgers' Australian Senate Practice states:


There are no rules laid down by the Senate concerning the dress of senators. The matter of dress is left to the judgment of senators, individually and collectively, subject to any ruling by the President.


That's from the 14th edition of Odgers, page 182. This statement is based on rulings of presidents and chairs of committees from the 1960s and the 1970s and on a report of the House Committee adopted by the Senate in 1972. The House committee concluded:


… rules relating to dress in the Chamber should not be necessary and that the choice of appropriate clothing should be left to Senators' discretion.


This remains the current practice today. In fact, I have on more than one occasion, when senators were wearing garments or sporting attire to highlight a cause, indicated to senators that I did not intend to regulate the mode of dress but asked that senators be mindful of what is worn or displayed in the chamber. On other occasions, I have clearly ruled that clothing containing logos or other promotional material cannot be displayed and requested the removal of such.


Of course, it is a matter for the Senate whether there is a need, or not, to change current practice, so I have today written to the Procedure Committee asking that it consider whether this practice should be modified. In the absence of a clear rule against the use of apparel in this way, I have no formal power to deal with incidents like this. I must say, from a personal perspective, that I am disappointed that the Senate will be asked to consider implementing rules rather than rely upon the personal discretion and good judgement of all senators. Even if the Senate were to consider implementing such a rule, the ability of the chair to enforce the order is completely limited. Unlike the Speaker of the House of Representatives, the President of the Senate does not have the ability to independently remove any senator for a breach of the standing orders. This is something that is well known to senators but is not well known outside the Senate. The only course open to any occupant of the chair is to have the matter put to a resolution of the Senate and for the Senate to decide whether to suspend a senator under standing order 203. It was clear to me at the time that, on the last sitting day, I could not possibly have dealt with the matter in any other way because of the absence of any breach of the standing orders and the absence of any authority pursuant to the standing orders to take immediate action. Therefore, I have also asked the Procedure Committee to consider a possible amendment to the standing orders allowing the President or the Deputy President to enforce standing orders by suspending a senator from the chamber for a period of time.


I table my letter to the committee for the information of all senators. The Senate will in due course be informed of any outcomes when the Procedure Committee or I report back to the Senate. The Senate will be the ultimate arbiter as to whether or not any changes, should they be recommended, be adopted. I am sure that the Deputy President, who is Chair of the Procedure Committee, would willingly accept any suggestions or comments from any senator in relation to this matter. In the meantime, I again reiterate that the mode of dress is a matter for all senators but would ask that the respect and dignity of the Senate is forefront in the minds of each and every one of us when making such decisions. I thank senators.

",Senate,<title>STATEMENT BY THE PRESIDENT</title>,"<title>Parliament House: Security, Parliament House: Dress Standards</title>",STATEMENT BY THE PRESIDENT,2,1
"TEMPORARY CHAIR, The",,2017-09-04,"



The TEMPORARY CHAIR 

(
Senator Marshall
) (10:53):  The committee is considering the Fair Work Amendment (Protecting Vulnerable Workers) Bill 2017, as amended, and amendments (1) to (15) on sheet JH138, moved by Senator Cash. The question is that the amendments be agreed to.

",Senate,<title>BILLS</title>,<title>Fair Work Amendment (Protecting Vulnerable Workers) Bill 2017</title>,BILLS,4,1
"Cash, Sen Michaelia",LP,2017-09-04,"



Senator CASH
 (Western Australia—Minister Assisting the Prime Minister for the Public Service, Minister for Employment and Minister for Women) (10:53):  If I recall rightly, Senator Cameron had posed a question to me in relation to the technical amendments that the government has moved, and the question, effectively, went to: does an accessory to a serious contravention need to know that it was part of a systematic pattern of conduct, or is some other knowledge required? Senator Cameron, in response to that question, I can advise that this amendment clarifies that the usual rules of accessorial liability apply to a serious contravention of the act. This means that an accessory will need to know that the conduct in which they are involved is a serious contravention within the meaning of these new provisions, meaning it is both deliberate and systematic.

",Senate,<title>BILLS</title>,<title>Fair Work Amendment (Protecting Vulnerable Workers) Bill 2017</title>,BILLS,4,1
"Cameron, Sen Doug",ALP,2017-09-04,"



Senator CAMERON
 (New South Wales) (10:54):  I thank the minister for that response. On that basis, can I indicate that we will be supporting the government amendments. 


Question agreed to.

",Senate,<title>BILLS</title>,<title>Fair Work Amendment (Protecting Vulnerable Workers) Bill 2017</title>,BILLS,4,1
"Leyonhjelm, Sen David",LDP,2017-09-04,"



Senator LEYONHJELM
 (New South Wales) (10:54):  by leave—I, and also on behalf of Senator Bernardi, move Liberal Democratic Party and Australian Conservatives amendments (1) to (6) on sheet 8204 revised 2:


(1) Schedule 1, item 17, page 9 (line 16), omit ""affairs."", substitute ""affairs; and"".


(2) Schedule 1, item 17, page 9 (after line 16), at the end of subsection 558A(2), add:


(c) that influence or control has a material impact on the franchisee entity's compliance or ability to comply with one or more of the civil remedy provisions referred to in subsection 558B(7).


(3) Schedule 1, item 17, page 9 (line 32), after ""known"", insert "", in the ordinary course of business,"".


(4) Schedule 1, item 17, page 10 (line 5), after ""known"", insert "", in the ordinary course of business,"".


(5) Schedule 1, item 17, page 10 (line 18), after ""known"", insert "", in the ordinary course of business,"".


(6) Schedule 1, item 17, page 10 (line 23), after ""known"", insert "", in the ordinary course of business,"". 


I won't speak for long. As I outlined in my second reading contribution, item (1) limits the penalty provisions so that they apply to franchisors only if the franchisor influences the franchisee's compliance with employment laws. Items (2) to (6) limit the penalty provisions so that they only apply to franchisors and bodies corporate who knew, or ought to have known, in the ordinary course of business that their franchisees and subsidiaries would fail to comply with employment laws and that the franchisor has a material impact on the franchisee entity's compliance or ability to comply. I commend the amendments to the chamber.

",Senate,<title>BILLS</title>,<title>Fair Work Amendment (Protecting Vulnerable Workers) Bill 2017</title>,BILLS,4,1
"Cameron, Sen Doug",ALP,2017-09-04,"



Senator CAMERON
 (New South Wales) (10:57):  I indicate that Labor will be opposing these amendments. These amendments have given even more ground to the Franchise Council of Australia. These amendments simply do the bidding of the Franchise Council. They would narrow the already-too-narrow scope of the civil liability offence for franchisors, applying only to franchisors who have a significant degree of control over the workplace arrangements of the franchisee. In the amendments on sheet 8204 revised 2, that has even been toughened up to talk about 'material impact'.


All these amendments would do is give franchisors an incentive to arrange their commercial relationships with franchisees so that they can claim to have no oversight of or involvement in the way workers are treated or paid. It goes against all the lessons that we've learnt from the 7-Eleven scandal. If the government supports these amendments, it would be a complete capitulation to Bruce Billson and the Franchise Council. It would be a sell-out of all those workers who are being ripped off by companies like 7-Eleven and Caltex, which we've seen so much evidence of over the last period of time. Some of the most vulnerable workers—migrant workers, low-paid workers—are being ripped off by employers who are part of a franchise organisation that sets the rules for these franchisors. So we take the view that agreeing to this would ensure that 7-Eleven would never be fixed and that we would have more evidence and more examples of 7-Eleven coming through. We are about trying to protect vulnerable workers in this country. We are about trying to protect those that are being exploited by companies like 7-Eleven. On that basis, we will not be supporting these amendments.

",Senate,<title>BILLS</title>,<title>Fair Work Amendment (Protecting Vulnerable Workers) Bill 2017</title>,BILLS,4,1
"Cash, Sen Michaelia",LP,2017-09-04,"



Senator CASH
 (Western Australia—Minister Assisting the Prime Minister for the Public Service, Minister for Employment and Minister for Women) (10:59):  The government will be supporting these amendments, particularly on the basis that, in looking at the amendment, they actually respond to the Senate committee's inquiry on this bill, which recommended that the reach and intent of the bill be clarified. These items amend the proposed definition of 'responsible franchisor entity' in subsection 558A(2) of the bill to clarify that the new franchisor responsibilities only apply to an entity that has a significant degree of influence or control over the franchisee entity's affairs and that the influence or control has a material impact on the franchisee entity's compliance or ability to comply with their obligation to pay workers appropriately.


What the amendment actually does is not only respond to what the committee report has actually asked the Senate to respond to—so clarifying the reach and intent of the bill—but also seek to explicitly clarify, as I said, that franchisors may be liable under the bill where the significant influence or control they exercise over their franchisees has a material impact on the franchisee entity's compliance or ability to comply with their obligation to pay workers appropriately. The amendments also ensure that the assessment of what could reasonably be known by a franchisor about their franchisees is determined in the context of the ordinary course of business. Again, as I said, this actually does respond to an issue that the Senate committee report itself actually asked the Senate to address, so I thank Senators Leyonhjelm and Bernardi for proposing the amendment, and the government will be supporting it.

",Senate,<title>BILLS</title>,<title>Fair Work Amendment (Protecting Vulnerable Workers) Bill 2017</title>,BILLS,4,1
"Cameron, Sen Doug",ALP,2017-09-04,"



Senator CAMERON
 (New South Wales) (11:01):  Surprise, surprise—Senator Cash has capitulated to Bruce Billson. He was a former cabinet minister who, while on the government payroll and still a member of parliament, was accepting a payment from the Franchise Council. This is absolutely ridiculous. This just demonstrates that Bruce Billson was in there ensuring that this government does not look after workers that are in a vulnerable position. This makes it more difficult for workers who are being exploited to actually get some fairness within the system. This is a government that is prepared to amend its own legislation because a former cabinet minister who was on the payroll of the Franchise Council while they were still a member of parliament gets his way. This is not something that should be supported in here. This continues this government's lack of concern for exploited workers in this country. This continues a process that this government is happy to capitulate to. That means that, if you are a poor, vulnerable worker, you can be exploited in this country.


This does not deal with the issues of 7-Eleven. Surely, Minister Cash, you are aware of what happened to workers under that 7-Eleven process. You then came and developed amendments to the act to deal with this, yet, when your former cabinet minister knocked on your door and knocked on the doors of Senator Leyonhjelm and Senator Bernardi, what happened? They just capitulated. Here we are, the far Right of politics in this country, lining up with the far Right in the coalition to knock workers' rights off. That's what this is about. It's hear no evil, see no evil—just let everything happen to workers at 7-Eleven and Caltex. Franchisors have no responsibility for trying to ensure that workers get a fair go in this country. We know that we will never get a fair go under the coalition. But, every now and again, I would have thought that Senator Bernardi might have had some little comprehension or understanding of the rip-offs that take place. Senator Leyonhjelm probably wouldn't. But, Senator Bernardi, maybe you should have some understanding. This is about workers getting ripped off by some of the most powerful companies in this country. Again, I suppose it was not a problem when the former owner of 7-Eleven was a high-ranking Liberal apparatchik.


This is about the government. This is about Senator Cash. This is about the coalition using Senator Bernardi and Senator Leyonhjelm as stalking horses to try to get changes to their own legislation after big business and the Franchise Council have said to the government, 'We don't like it.' Bruce Billson comes in, knocks on the door, and workers are put at the bottom of the pack. This is unacceptable. This is just another example of a government that doesn't care about what happens to poor and vulnerable workers in this country. We will not be supporting this amendment. Anyone who has any comprehension of the problems that vulnerable workers are facing in this country would not support this. We think this is a complete capitulation by the minister and by the coalition to a former cabinet minister who was taking money from the Franchise Council while he was still in government. This is a problem for vulnerable workers in this country and it should be opposed.

",Senate,<title>BILLS</title>,<title>Fair Work Amendment (Protecting Vulnerable Workers) Bill 2017</title>,BILLS,4,1
"Bernardi, Sen Cory",AC,2017-09-04,"



Senator BERNARDI
 (South Australia) (11:06):  I feel I should respond to Senator Cameron, if only briefly, to say I am concerned about vulnerable workers in this country, but I do think it is incumbent upon us to remind the Senate and the Australian people that those who have traded away workers' entitlements to the detriment of the workers themselves have basically been the union bosses. The union bosses have engorged themselves and their organisations at the expense of some of our lower paid workers. They've traded away concession penalty rates on Sunday and award rates to big business. I find it galling that Senator Cameron dares to stand up in this place saying how he's the champion of vulnerable workers when his comrades on the other side of the chamber have been so diligent in selling out regular workers to big business. We have seen the Leader of the Opposition, Mr Bill Shorten, receive campaign funds from a union, his own union, that traded away workers' entitlements.


Ultimately, this is a cosy stitch-up between big business and the union movement. I am not interested in furthering a cosy stitch-up. I'm interested in independent enterprise. I'm interested in fostering free enterprise in this country and allowing people to have jobs and businesses to actually make money. I make no bones about that. I think a successful business should be able to make some money and provide for its employees. It will further investment in this country.


I have grave reservations about this bill, but I am trying to uphold, with Senator Leyonhjelm, the principle that, should this bill be successful, independent businesses are independent businesses. A franchise shouldn't just be an extension of the franchisor. It should be an independent business in its own right. Those on the other side of the chamber want to see them dealt with as big businesses so that their workforces can come under the spell of having their entitlements traded away to the benefit of the unions themselves. These are the real issues at work here. I don't believe that more regulation is necessary. I think, in actual fact, what we should be doing is taking away the burdens and the impediments to people being productive and to being successful in business in this country. That means we need to deregulate. It means we have to get the unions away from deregulating or from trading away workers' entitlements. We need to get government out of the system. We can fuel prosperity across this whole country should we go down that path. So, we are trying to improve what I think is a deeply flawed piece of legislation. It is built around the principle that independent businesses should be able to run independently under the rule of law rather than under the yoke of the union movement or under the yoke of oppressive government. 

",Senate,<title>BILLS</title>,<title>Fair Work Amendment (Protecting Vulnerable Workers) Bill 2017</title>,BILLS,4,1
"Cameron, Sen Doug",ALP,2017-09-04,"



Senator CAMERON
 (New South Wales) (11:09):  That is typical of Senator Bernardi—immediately saying this is all the problem of the union movement. Senator Bernardi, let me tell you: there was no union involvement with 7-Eleven. This was a former high-ranking Liberal office holder, who was one of the richest men in this country, ripping off workers day in, day out.




Senator Bernardi:
  Just like Bill Shorten did.




Senator CAMERON:
  Senator Bernardi, you can rail all you like, but this is pretty typical of you—living a life that is full of wealth and full of privilege. Sitting in this place on a minimum rate of $200,000 per year, you wouldn't understand what it's like, you wouldn't have a comprehension of what it is like, for somebody in 7-Eleven to have their wages ripped off through a 'hear no evil, see no evil' approach by 7-Eleven. Some of the worst people in this country—some of the richest people in this country, who own 7-Eleven—are ripping young people off, ripping migrants off and ripping workers off mercilessly. Yet you want a government where there is no regulation to support those people.


I can't understand why Senator Cash, who sits down with the department and works out all the issues that she wants to deal with, suddenly comes here and capitulates to Senator Leyonhjelm, capitulates to Senator Bernardi and capitulates to Bruce Billson in the Franchise Council. This is just a nonsense. These workers need regulation. They are the most vulnerable workers in the country; they need regulation. We need to make sure that if they go on a job they get paid properly for the work they do—a fair day's pay for a fair day's work. It doesn't happen with 7-Eleven and it doesn't happen with the Franchise Council, but all we hear from Senator Bernardi is: get government out, get unions out, leave workers to try and deal with some of the richest and most powerful people in the country. It doesn't work that way. Workers in this country need regulation. Workers in this country need legislation to support them. Young workers, who can easily be exploited, need rules, regulations and laws that give them a fair go. 


Yet what this minister is doing, what these crossbench senators are doing, is proposing that these workers should be left exposed to some of the most powerful people in the country and that 7-Eleven should have absolutely no accountability for what happens in stores with their name above the door. All they want is for 7-Eleven franchisors to pick up all the profits and to have no accountability and no responsibility. That is absolutely unacceptable. The government, again, is demonstrating that, when it comes to the crunch, they make a lot of noises about looking after people, but that is just an absolute farce. We had WorkChoices under this government and we've had ABCC bills under this government. This bill now is simply saying to franchisors: just pretend you don't know there's a problem, and then you have no responsibility for the ripping off of vulnerable workers in this country. It really beggars belief that we have gone through the expose of workers in 7-Eleven, workers in Caltex and workers on farms in regional Australia being ripped off under franchise systems, and companies then say: 'We don't care. We don't care what happens to those workers. Even though the goods are being sold in our shops, we don't care. Even though we are making massive profits out of the exploitation of these workers, we don't care.'


And this is a 'We don't care' amendment from Senator Leyonhjelm and Senator Bernardi, supported by Senator Cash. They don't care what happens to workers in this country. They don't care if workers can't put a meal on the table. They don't care if an employer says to a worker, 'I'll pay you what I'm supposed to pay you legally but you will give me money back.' They don't care about that. I just can't believe that in this argument for small government Senator Leyonhjelm would just abandon vulnerable workers in this country. Well, it does make a bit of sense when you see what Senator Leyonhjelm does in this place: he's basically a rubber stamp for the coalition. So you can rubberstamp this again, Senator Leyonhjelm. You can lie in bed at night when workers are out there working all night at 7-Eleven, getting ripped off, and it will be your doing and Senator Bernardi's doing, under Senator Cash's watch.


Under Senator Cash's watch, workers in this country get ripped off terribly. Senator Cash gets up and makes noises about supposedly caring about workers. This bill was supposed to be about ensuring that workers get a fair go, but at the first sign from the Franchise Council, when the extreme Right wing of this Senate gets up and moves an amendment, what does Senator Cash do? She gets up and capitulates. She has absolutely no credibility when it comes to looking after workers who have been ripped off with their penalty rates, workers who have been ripped off with their annual leave loading, workers who have been paid and then have to pay money back, workers who are being charged thousands of dollars to get a job, workers who have been sent off to training and have had to pay for it themselves at a premium, and workers who have to supply their own cars and petrol. These are workers who are vulnerable, yet this government doesn't care. Senator Leyonhjelm doesn't care. Senator Bernardi doesn't care. This is an absolute disgrace.


This is about Labor standing up for workers who can't stand up for themselves. We do need regulation. We do need laws to support vulnerable people in this country. That's why we have a parliament: to make sure that young people don't get ripped off, to make sure that all workers can go to work and not be ripped off. But to try to conflate this as some agreement that a union might come to with an employer where wages are increased in one area and penalty rates reduced in another is an absolute nonsense. This is about saying that franchisors who have their name above a company, above a garage, above a service station, have responsibility to make sure that the laws of this land are imposed effectively.


They just want to walk away. They don't want to accept any responsibility. I can understand that the government does not want workers to have a fair go in this country. This is a government that would do anything to try to destroy effective collective bargaining. They would do anything to try to destroy effective trade unionism in this country. But by simply turning a blind eye, which this amendment does, to the rip-offs and scandals that companies like 7-Eleven have perpetrated on workers in this country is an absolute disgrace. Senator Cash must have thought that it was worthwhile doing this, or the bill wouldn't have been here in the form in which it was presented.


I did indicate in my speech on the second reading that the pressure was on the government, through the Franchise Council, who are some of the biggest donors to the Liberal Party in this country. The donations come in from 7-Eleven to the Liberal Party, and now the payback is on. That's what this is about. This is about big business buying its way out of any regulations and any laws that impose proper oversight by them on the franchisees that they set up under their name and that end up ripping people off. This is an absolute disgrace.


In this country we really need a government that understands how tough it is for working people; how important it is for working people to have access to penalty rates; how penalty rates actually put food on the table; and how penalty rates let some families send their kids off to school with a decent pair of shoes. This is a government that would have workers in complete servitude if they could. We know their pedigree, we know their background: Work Choices, where the bosses get complete control over workers; where penalty rates can be taken away; and where the union movement can't get access to actually represent the workforce. Yet, on this, where 7-Eleven and Caltex and other big franchisors have turned a blind eye to some of the worst rip-offs in this country, suddenly we find at this late stage that the government won't even stand up for what were pretty ordinary amendments. They want to weaken them even further. 


Bruce Billson has done the job on Senator Cash. Bruce Billson has done the job on Senator Leyonhjelm. Bruce Billson has done the job on Senator Bernardi. How ridiculous is it that someone who was in here, a former cabinet minister, was taking money from the Franchise Council while he was still a member of parliament and then has the gall to go around to Senator Cash's office, to Senator Leyonhjelm's office and to Senator Bernardi's office and say, 'This is a terrible thing. We shouldn't really look after exploited workers. Please let 7-Eleven off the hook, please let Caltex off the hook, please let big franchisors off the hook.' They should simply be able to say, 'Well, we don't know what's going on down there,' even though it is their company's name above the door. 'Workers should be allowed to be ripped-off. The penalty rates should be allowed to be taken away. They shouldn't need proper accountability, in terms of what's being paid to some of the poorest and some of the working poor in this country.'


This is a complete capitulation by the right wing of this Senate to big business. This is a complete capitulation to allowing free rein for the rich and the powerful against the weakest people in this country. This is absolute nonsense. The franchisors have a significant degree of control. They can set the payments and they can set the conditions that ultimately lead to what workers are being paid on the job. They have complete control over what happens for franchisees. Franchisees are not independent businesses with no allegiance to someone else. Franchisees have to sign off on codes of conduct and on terms and conditions that are put on them by companies like 7-Eleven, yet when workers are being ripped off 7-eleven says, 'No, we have nothing to do with it.' That's what this government is prepared to capitulate to. Senator Cash, under her watch, sees apprentices being ripped off, the working poor being ripped off, workers' penalty rates being ripped off, and she won't stand up for penalty rates for workers. Senator Cash has the DNA of Work Choices there.


But, Senator Leyonhjelm, you and Senator Bernardi should understand how tough it is for some working people. You should actually be exercising some logic and some common sense instead of giving Senator Cash the excuse to capitulate to the Franchise Council and Bruce Billson. I think it is a nonsense.

",Senate,<title>BILLS</title>,<title>Fair Work Amendment (Protecting Vulnerable Workers) Bill 2017</title>,BILLS,4,1
