name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id
"Harris, Sen Len",ON,2001-08-29,"—I rise to continue my speech on the Migration Legislation Amendment (Immigration Detainees) Bill (No. 2) 2001. We have seen over the past few months in centres such as Woomera, Curtin and Port Hedland the increasing willingness of illegal criminals to hold both other inmates and centre staff to ransom with the increasing use of threats, violence and rioting. Considering that these people are here illegally and by no stretch of the imagination by invitation, it needs to be made abundantly clear that Australia will not be intimidated by this and that it is willing to use all means at its disposal to quell such unsavoury and undesirable uprisings.
In relation to the situation that we have off the Western Australian coast at present, I think we need to put on record very clearly that some of the people who are aboard that ship may have been in safe havens for up to five years accumulating the funds that they needed to pay the people smugglers to get them to Australia. Under those circumstances, I do not believe that anyone can claim that these people are refugees. Some of them may have been duped by the people smugglers and been shown boats tied up at wharves and had it indicated to them that they would be travelling on them only to find themselves walked across the deck one at a time to a rust bucket tied up on the other side and set sail for Australia. So, yes, we do have compassion for these people who have been literally taken for a ride by the illegal people smugglers. We also need to put on record that some of these people have paid between $A16,000 and $A40,000 to be on those boats. We need to look at this in the context of this legislation that is going to provide for the custodians of these illegal criminals when they arrive here in Australia. We have a duty of care to them.
With the problem of the increasing numbers of arrivals and the origins of these illegal migrants arises the tendency of these people to use less acceptable means of persuasion when the circumstances do not suit them. The inmates of these centres have to have explained to them in no uncertain manner that the use of violence and the use of weapons will not be tolerated. This bill goes part of the way at least towards helping to mitigate the problem of hidden weapons that have the potential to be used for self-harm, against others or in a riot situation.
The authorisation by senior officers to issue search orders to be carried out when an officer judges that the circumstances warrant and the process of obtaining this search order are commendable. The need to have all parties involved in the obtaining of this order removed from each other instigates a level of remoteness between the authorisation and issuing of the order that will ensure impartiality. 
The aim of these measures is obviously the care and responsibility for everyone within the centres. The provisions within proposed section 252B, which incorporate dignity and privacy issues and set limits as to what level of search is acceptable by stating the criteria necessary before a search can proceed, give recognition to Australian standards of human decency and will allay any concerns about impinging of basic human rights. Proposed section 252B of the bill recognises the differences between searching adults and searching minors between the ages of 10 and 18. This proposed section ensures that the age of these young people is taken into consideration and puts in place provisions relating to this. The sensitivity of this search scenario also stipulates that the officer be of the same sex, thus helping to alleviate any unnecessary embarrassment that may arise.
There is, however, one section that appears to be overlooked within the bill, and that is the potential for desperate people to manipulate the system and use children under the age of 10 as a means to hide weapons. I have no doubt that this is an avenue that will be exploited and I would suggest to the government that it may have a future problem there. This bill will enhance the abilities of staff at detention centres to hopefully be able to limit the opportunities for people to endanger all within a centre. This bill will assist in curbing unacceptable behaviour within these centres, and this is obviously of necessity.
The bill enhances the ability of detention centre management to discourage undesirable actions by detainees to hide weapons for future use and at the same time incorporates the principles of respect for human dignity and safety for all involved. The bill also incorporates guidelines for auditing the actions that will be taken, so limiting the opportunities for abuse. The bill requires that, when a search is instigated and carried out, the Senate receive a report on the number of times this has been implemented. I strongly support the government on its stand with this bill and on the direction it now appears to be taking over the highly contentious issue of illegal migrants.
In conclusion, I would like to quote Exodus 23:3, which says, `Do not follow the majority when they do wrong or when they give testimony that perverts justice.' I think we need to take that into account in our deliberations in relation to this bill. And Leviticus 19:15 says, `Be honest and just when you make decisions in legal cases. Do not show favouritism to the poor nor fear the rich.' I think this is part of the problem that we are facing in this highly emotive situation with these boat people. We do not need to look at them as being rich or poor; we need to very clearly assess where they are and what they have done to actually get to that point. It is only then, when we look at those instances and we remove the emotions and look at the reality of the situation, that we will find an answer to this perplexing question.",SENATE,<title>MIGRATION LEGISLATION AMENDMENT (IMMIGRATION DETAINEES) BILL (NO. 2) 2001</title>,<title>Second Reading</title>,Bills,1,1
"Cooney, Sen Barney",ALP,2001-08-29,"—Years ago when I was a schoolboy we had a sports master—it is so long ago that I can mention his name—called Steve Hart who used to train us. He used to make general invitations for people to come down and see him at his house. If you were the centre half-forward in the football team or indeed in any position on the goal-to-goal line, he would make you welcome. But there was one boy that I was at school with called Philip Ryan—I can mention his name now, because it is so long ago—who turned up in response to the invitation and got very bad treatment indeed. What he did not know was that, although there was this general invitation to come to his house, Steve was not really sincere about that—except for a limited number of people. So, although he wanted to get high kudos for being a generous-hearted sports master who invited all of these people down to his place to enjoy his hospitality, he did not want the result of that kudos, which was that he would have to get everyone that he invited and not just some. 
Unfortunately our immigration policy has become like that, because we have made a general proclamation in section 36 of the Migration Act 1958 which says:
(1) There is a class of visas to be known as protection visas.
(2) A criterion for a protection visa is that the applicant for the visa is a non-citizen in Australia to whom Australia has protection obligations under the Refugees Convention as amended by the Refugees Protocol.
Let us go to those instruments. The first is the convention relating to the status of refugees of 28 July 1951, and that is affected by the protocol relating to the status of refugees of 31 January 1967. According to those protocols, there is a definition of what a `refugee' is. It is a definition that is often put forward in this chamber and in the community as a whole. Australia says—and I think Australia ought to be given great credit for this—`We will take people who are refugees who claim that status on the shores. If they do that, we will accede to it, because we are good international citizens and we have signed the convention and the protocol.'
There are other provisions in these two instruments I want to refer to which say that these instruments can be denounced. Article 44 of the 1951 Geneva convention relating to the status of refugees says:
(1) Any Contracting State may denounce this Convention at any time by a notification addressed to the Secretary-General of the United Nations.
The same is said in the 1967 protocol relating to the status of refugees. Article 9 of the protocol says:
Any State party hereto may denounce this Protocol at any time by a notification addressed to the Secretary-General of United Nations.
What we really want to do is denounce these two instruments, but because we want to be seen as a good international citizen—because Australia is a place of compassion—we will not denounce them. So we have legal obligations under our domestic law—the Migration Act and in particular section 36 of that act which incorporates these instruments—which require us to give succour to refugees who come to our shores and claim that status. We very reasonably want to take that position, but we also want to take up a position where not too many people come: we want only the centre half-forwards and the goal-to-goal line; we do not want the others who do not quite make the team and are not people that we really like. So, even though our invitation extends to that group, we do not really want them. 
So we say, `Look, how can we keep the law as it is but, nevertheless, not accept the consequences of what that law says?' What we do is build detention centres to keep people in and we say—this was particularly true earlier on and it is still true to a great extent—that we want them there so that we can process these people to see whether they are genuine refugees. This is a very proper process. If somebody is not a genuine refugee but uses the cloak of being a refugee to come here, that person ought to be condemned and dealt with appropriately, because the status of `refugee' is a very serious matter. We give protection to refugees so they are not shot, persecuted or otherwise disadvantaged and, if somebody wants to use that status as a disguise for something else, we should have no sympathy for them. But if they are refugees then we have to apply the law. We are concerned about that, so we take people into detention and we see whether or not they are genuine refugees and whether they have diseases which might be communicable to the population. 
Those are legitimate reasons, I suggest, for having people in detention, but it is not legitimate to have people in detention to punish them for coming and claiming protection under our law as set out in the Migration Act incorporating these conventions. That is not a legitimate exercise, because we are then using detention not as a means of keeping people in a confined space while we work out what should happen to them but as a means of punishing them to stop them from using the provisions of our law. If people are refugees, then we ought to apply our law to them as it is written and not punish them for coming here to discourage them from making a claim according to the provisions we set out. We cannot, in other words, set up a scheme and then discourage people from using it. It is better to get out and denounce the treaty and say, `Righto, that's the end of it, our hospitality is exhausted and that's that.' Unfortunately, that has to be given consideration because what is occurring here contains real corrupting and corroding elements to our civil society. 
We have already curtailed the cover of our courts because of our immigration system and there is the suggestion that the courts be curtailed even more because of this system. The courts are being brought into disrepute by careless and florid criticisms of them for simply doing their work. The situation is becoming serious. Unless we preserve the court system and preserve the integrity and reputation of the judges we will be in trouble. The judges deserve their reputation—we have a magnificent legal system—and yet those judges are brought under attack simply to obtain an end that we have not got the political courage to face. What do I mean by that? Because judges apply the law and because we do not like the way that they apply the law, we criticise them even more—we do not change the law—and we take away the judicial oversight that there should be in any decent society.
It is not only in this area that we tend to criticise the victims; it is also in the area of social security that we tend to blame the person who is the victim, the person who is receiving the pension. We tend to prosecute them. So it is not just in the area of immigration that this happens but in other areas as well. I think it is a dangerous tendency that is occurring in the community and one which, as legislators, we ought to be moving to reverse. Because we lock people up and detain them, we get a reaction from them that anybody who is locked up might have. We keep having to pass laws that become more and more draconian and that create more and more offences. People who have not committed offences in the first place are put in the situation where an offence is created. This piece of legislation is necessary because we keep people in custody, but it creates further offences that were not there before. This is another indication of how, in chasing a result that we want but that is not in keeping with our high reputation and is not supported by our legislation or by our adherence to the convention, we arrive at a different outcome from what that legislation should give us. And we now pass laws which have become necessary because we keep people locked up.
It is said that these people who come by boat and who land on our shores are queuejumpers. I have never quite understood that, given the provisions of section 36 of the Migration Act, given the provisions of the convention and given the provisions of the protocol. It is not the people who come here by boat who write these laws it is us. It is the Australian people who, through their government, have taken this on. How can you be a queuejumper for obeying the law? How can you be a queuejumper if you are a refugee and you have come here to claim refugee status? People who talk about queuejumpers have the concept that somebody in Afghanistan has to get permission from the Taliban before they can make an application. That is an extraordinary proposition, if you ask me. 
If we are going to have the scheme that is in place, we have to accept the consequences of that scheme. Do we want to adhere to the conventions? Do we want to adhere to section 36 of the Migration Act? If we do, then we should not punish people who want to use that law, but that is what we are doing. We call them `queuejumpers', we call them `economic refugees'—and all this without really looking at each individual case. People are on the high seas and we say, `They could be this. They could be that.' We make little suggestions here and there. We degrade their reputation. We take away from their humanity. They are not people any more. They become queuejumpers and illegal immigrants. This includes children who, I would have thought, did not have much say about the matter. 
We are now in a situation of deciding whether we are going to follow our own laws, whether we are going to adhere to the conventions to which we have signed up. That is the sort of issue we have before us. The problem is this: if we are going to have the laws we do, if we are going to have section 36, if we are going to have an adherence to the convention and the protocol, we have to see that we carry out the consequences of those laws in a proper, decent and civil way. If we are not, I suggest we look at the whole program again. I have great sympathy for refugees. How you feel about something is a matter of choice. If you do not have great sympathy for refugees, so be it. You do not always have to act in a moral way. There is no legal compulsion to do that. If you are like me, and have great sympathy for refugees, you are likely to get to the point where you say, `If we have laws in reference to them, why don't we carry them out?'  
This legislation seems not to be a significant piece of legislation on its own. It says that in prisons you should be able to strip search people. That is a reasonable proposition. But when you start asking why it is that these people are in prison and why it is that it has come to this, you become more concerned about what is going on. I would like a civil society which is run according to the law. The law is made by this parliament. International conventions are brought into operation by domestic legislation. The Geneva convention and the protocol to that convention have been brought into domestic law by this parliament. That is something we have created. In my view, we cannot then criticise people who use our law, who come here on the basis that we have a particular set of laws. We cannot, decently in any event, have a legal system, a rule of law, and then not only criticise people for using it but punish people for using it. I think that is an absurd and an unfair position to reach. 
We hear a lot of criticism of the Department of Immigration and Multicultural Affairs. It is parliament's laws that they have to carry out. It is our laws that the department have to operate. They have to do two things: first, they have to run a refugee program according to the act; secondly, they have to keep people locked up until they are determined to be a refugee, and that is an impossible decision.
I will just close on this. Refugees are not made by decisions; refugees are made by situations. We do have refugees locked up. It is an absurd proposition to put that a refugee does not become a refugee until somebody declares him or her to be a refugee. A refugee is made by the situation in which people are placed in their own country. The last thing I want to say is that it is an absurd proposition to say that people do not become a refugee until they are told that they are. (Time expired)",SENATE,<title>MIGRATION LEGISLATION AMENDMENT (IMMIGRATION DETAINEES) BILL (NO. 2) 2001</title>,<title>Second Reading</title>,Bills,1,1
"Bartlett, Sen Andrew",AD,2001-08-29,"—I speak on behalf of the Australian Democrats on the Migration Legislation Amendment (Immigration Detainees) Bill (No. 2) 2001, which, as other speakers have said, relates to increasing the powers for guards in detention centres. It raises some very important issues in terms of basic human rights and also in terms of the powers that should be provided to people who are managing, running and operating detention centres. There is also the broader issue, which is unavoidably linked to the issue dealt with in this bill, and that is Australia's mandatory detention regime. 
There is some argument to be made that it is important to have adequate powers to ensure the safety of not just staff but detainees themselves. The Democrats are sympathetic to that argument. But we need to look at the context in which these extra powers are being introduced, and that is a context where there is enormous, widespread, wide ranging criticism about how our detention centres are run at the moment as well as criticism of the absurdity of our policy of mandatory detention. 
Any decision relating to increasing powers of guards in detention centres has to be put in that context. The Labor Party themselves, along with the Democrats and many others in the community, have considered that the situation in our detention centres is sufficiently concerning that we should be having an independent judicial inquiry. Malcolm Fraser, amongst others, has called for such an inquiry. The range of concerns are so significant, the number of unanswered questions is so great, and the allegations from detainees and from staff and others about what actually happens in detention centres are so significant that many, including the Labor Party, believe we should be having an independent judicial inquiry.
In such a context, when there are already so many question marks hanging over how things operate at the moment, it seems absurd, from the Democrats' perspective, to be supporting legislation that increases the powers for guards in detention centres. Surely we need to clear up and clarify the existing situation before we give further powers to people who are running detention centres. There are sufficient concerns about how they are utilising the powers that they have at the moment. 
In that context, the Democrats believe it is completely inappropriate to support legislation that increases these powers to conduct strip searches on immigration detainees, including to children as young as 10, as well as powers to conduct screening procedures and apply search powers in state and territory legislation to immigration detainees held in state or territory prisons or remand centres. Again, I think that last extra power highlights that any suggestion that our detention centres are now not equivalents of jails is just subterfuge. We are even equating the powers of the guards in detention centres with those in state or territory prisons or remand centres in relation to search powers.
It is important to note the criticisms of our approach on detention. We have thousands of people now in immigration detention centres around Australia in situations that are generating incredible pressure. This bill is in some ways being portrayed as a response to the rising tensions in our detention centres. Yet it is just one more step in a whole range of measures over the last few years by this government to crack down more and more on asylum seekers and on people who, as Senator Cooney quite rightly just pointed out, are indeed refugees. We now have many refugees imprisoned in Australia, some for quite long periods of time. 
When you generate such an enormous pressure cooker situation, when you put people in a pressure cooker environment and turn up the heat, it is not surprising that you get upheavals and disturbances. To suggest that you respond to such a situation by turning the heat up even further is an absurdity. It highlights the insistence of this government in refusing to acknowledge the failures of their mandatory detention policy and basically going further and further down the wrong path. It is a path that is leading to immense suffering and trauma for many people, including refugees, as has been documented in a number of media reports in recent times—indeed, stretching back quite a while now. 
It is also increasing antagonism out in the Australian community through the continued demonisation of these refugees and asylum seekers. And it is, of course, costing the taxpayer millions and millions of dollars—hundreds of millions of dollars—unnecessarily. That is being used as a way of again increasing resentment towards asylum seekers and refugees when this level of expenditure is a direct result of the government's insistence on having this unprecedented level of mandatory non-reviewable detention, a regime that is unparalleled elsewhere in the world and that has come under heavy criticism from UN agencies and human rights groups in Australia and internationally. It is important to emphasise that. The government from time to time point to the United Nations High Commissioner for Refugees as somehow supporting their approach in relation to asylum seekers, yet there have been any number of criticisms made about our mandatory detention regime. 
We must recognise that the problem of asylum seekers, the problem of displaced people—which we are seeing in graphic detail at the moment with the situation off Christmas Island—is an international problem. It is not specific to Australia. We are not getting bigger waves of people than anywhere else; indeed, in proportion to many other countries, our numbers are relatively small. To suggest that somehow Australia needs to be more and more hardline and more and more tough to ensure that we are not seen as some sort of soft touch ignores the reality of the situation. People are not coming here because we are an easier touch than everybody else. They are going everywhere else as well, and whilst there are varying degrees and varying approaches in different countries about how to deal with these issues, nowhere else has some of the approaches that Australia does in terms of its harshness, particularly in relation to our detention centre regime and our system of mandatory detention.  
Again, I think that is the context in which this bill needs to be recognised, because it is an extreme response, an inhumane response and one that, in the Democrats' view, will almost inevitably lead to the sort of distress and disturbance that is presenting itself in our detention centres from time to time. I do not know if senators recall a movie called Ghosts of the Civil Dead, which highlighted a private prison establishment in the US and the inevitability of extreme upheavals when pressure-cooker tactics are applied to people in a prison-like environment. It was a maximum security jail that was portrayed in that film and I am not suggesting that this is an exact equivalent, but the fact is that denying people freedom, imprisoning them, having prison-like environments, does provide the same opportunity and the same almost inevitability, particularly when you add on to that the trauma that many of the people in the detention centres have already been through, the trauma they are experiencing in there, their isolation and their disconnection from family and often from other people. 
There is certainly a lack of certainty about what is actually going on and about what the future holds for them—in some ways, much more uncertainty than for people who are in prison. These people in our detention centres have not been convicted of any crime, have not even been charged with any crime and yet they have an incredibly stressful concern for their future and uncertainty about their future. At least people who are in prison are sentenced to a term. They know how long they are going to be there and when they are likely to be able to get out. They have some idea of what their future holds. People in detention centres often do not. It is important not to underestimate the sort of distress that that can generate in people. 
You do not respond to these sorts of scenarios by turning the heat up further. It is about time we looked at how other countries approach the issue of unauthorised arrivals of asylum seekers, particularly some of the models in Europe. Sweden is one particularly good example. People there are allowed out into the community after initial assessment. Obviously, you have to assess security and health concerns, but then you have people out in the community in a monitored sense and you provide them with ongoing assistance and information about what is actually going on, what their rights are and what their future might hold. That system, I believe, has proven to be quite successful, not just in terms of people who are judged to be refugees but also those whose applications are refused and are then deported. 
We need to look at some of those approaches that are far more humane, that reduce the heat much more, that cost less for the taxpayer and also generate less resentment from the community. We need to accept the reality that a significant proportion of people that we are currently locking up in detention centres will end up being released into the Australian community as members of the Australian community. We do not want them ending up in the community in a circumstance where they are seen with great hostility by the community that they are now part of and the society that they are now part of. 
To that extent I would like to commend the West Australian on an article it published yesterday, I think, by Steve Butler, which highlighted in a more personal sense the reality of the experience of some Afghan refugees and the constructive contribution they are now making to the economy and the community in the north of Western Australia, providing a useful labour force at the end of the pruning season in a vineyard there. I think when we have more opportunities to look at this from a human angle, rather than from some sort of blanket condemnatory, demonisation approach, then we will avoid some of the unfortunate levels of antagonism that are appearing in the community. Again, it is a worldwide problem, a worldwide issue, and it will not be solved and it has not been solved by simply cracking down harder and harder. That again is the context in which we need to look at this piece of legislation. 
When the approach of mandatory detention is clearly not working, then you do not address the failure by cracking down further and further. I think it is appropriate to draw attention to the comments of Mr Chris Sidoti who is a former Human Rights Commissioner. When he was Human Rights Commissioner, he conducted a number of very critical examinations into specific incidences in our detention centres. He is renowned for his work in human rights and is assisting the federal government at the moment in human rights work with people from Burma, in a contentious but interesting exercise. He has shown by his involvement in that that he is willing to work with the government where he thinks a positive outcome can be made, despite some of the dangers involved in that work. But he has been unequivocal in his commentary on and condemnation of our policy of mandatory detention. He has called it `bloody-minded, unnecessary and a costly failure that violated human rights,' and I think that sums it up very succinctly.  
So if we have a policy of mandatory detention—which unfortunately is still supported by both Labor and the coalition—that is clearly a costly failure, that is unnecessary, that is bloody-minded, that does violate human rights, then let us recognise that. Let us change our approach and go down a different pathway. These policies deliberately put in place by the government, with the support of the ALP, are costing taxpayers millions of dollars and are not working. We are in breach of our human rights commitments by adopting and pursuing this policy of mandatory detention, and I do not think any amount of legal sophistry can overcome that reality. As Mr Sidoti said:
In most cases it's ... unnecessary. There will always be some who need to be detained for reasons of public security or public health, but we don't have any opportunity for case-by-case assessment.
We just lock everybody up—unequivocally and without review—indefinitely. Apart from the human rights concerns with that policy, it is simply not working. The government has said, time and time again, `We are doing this because we are showing that we are not a soft touch. We are doing this because we are sending a message.' This is the same way that the government are keeping more than 400 men, women and children in limbo, floating around off Christmas Island, in deteriorating conditions, because of some international stand-off. The government has said, `We are doing that because we want to send a message.' Refugees and asylum seekers should not be pawns in the efforts of governments around the world to send messages to each other about who is the toughest.
The message that we are supposedly sending through our mandatory detention regime is clearly not working, because people are arriving despite it and, as the government likes to portray, the numbers are increasing—although the numbers are still not equivalent in proportion or in totality to those with which many other countries are having to deal. Even by the government's own criteria, this policy is not working. This is demonstrated when you add their insistence on mandatory, non-reviewable detention to some of their other ongoing efforts such as an extraterritorial interception agreement between Australia, Indonesia and the UNHCR, which sees people en route to Australia detained and processed but does not offer the same procedural safeguards as we see in Australia. 
They have made efforts to limit access to the courts, which would make it the only area of administrative law with such limitations, despite the fact that it is the only area of law where an incorrect decision can cost people's lives. I do not think we should forget that basic fact. They have made unilateral efforts to limit obligations under the refugee convention, and more legislation was introduced just yesterday in relation to that. They have refused to cooperate with the UN human rights monitoring bodies, and they have made a range of changes to visa conditions for refugees, which are deliberately aimed at making their lives as unpleasant as possible.
All of these harsh actions are part of trying to send the message that we are not a soft touch. We are not a soft touch, and we are clearly a harder touch than plenty of other countries. But people are still arriving here, and that is because of what they are fleeing. That is the reality, and that is what I think we need to continue to remind ourselves of. The Democrats oppose the Migration Legislation Amendment (Immigration Detainees) Bill (No. 2) 2001. We believe that, in a context where we have so many question marks over how our detention centres are operating presently, it would be inappropriate to further expand the powers of guards in detention centres. Indeed, there is currently, as I am sure the government is aware, a matter before the Federal Court in New South Wales regarding allegations of assaults at one of our detention centres. There are ongoing concerns about the circumstances surrounding that incident and, indeed, the ability to adequately and properly ensure scrutiny of those allegations through the legal processes.  
I will ask the minister a couple of questions about that circumstance in the committee stage because it relates to the legislation in terms of how things are happening in our detention centres at the moment, the sorts of safeguards in place for people when they make allegations of misconduct and the sorts of mechanisms in place for ensuring that adequate cooperation is in place. Surely, if we are expanding the powers for people in detention centres to areas such as strip searching, we are expanding the potential for people to raise complaints about those powers being improperly exercised. We have to make sure that adequate processes and safeguards are in place when complaints are made—particularly in circumstances such as the case in Sydney—and when actual court proceedings are undertaken in relation to allegations of assault or other inappropriate conduct. Without wanting to hold up the legislation indefinitely, I will ask a couple of questions of the Parliamentary Secretary to the Minister for Immigration and Multicultural Affairs in the committee stage of the legislation.
It is an important issue. It is one where, I think, political leadership is needed to recognise the reality of the situation and to try to find a response that will not just link into and play on short-term political opportunities, but will actually explore mechanisms and options for finding positive solutions to a difficult issue. There is no magic solution that will stop people arriving, whether in Australia or in other parts of the world. We need to work with the reality of the situation rather than keep our head in the sand and just make life harder and harder for people, many of whom have already suffered enormously.",SENATE,<title>MIGRATION LEGISLATION AMENDMENT (IMMIGRATION DETAINEES) BILL (NO. 2) 2001</title>,<title>Second Reading</title>,Bills,1,1
"Hill, Sen Robert",LP,2001-08-29,"—I am filling in for the Parliamentary Secretary to the Minister for Immigration and Multicultural Affairs, Senator Patterson, who has had to attend an Executive Council meeting. She will be taking the committee stage of the debate. Having listened to Senator Cooney this morning, to Senator Bartlett just then and having been given some notes on the contributions of other speakers, I want to say a few words in concluding the second reading debate on this bill.
Nobody disputes that state-sourced persecution is horrific, that it is extensive around the world and that civilised societies should seek to do what they can to assist those who are persecuted. They do that in a number of different ways, in particular, by seeking to use the international mechanisms available to deter the states that engage in such practices from continuing to do so—in some instances with some success and in some instances without success. In addition, we are part of an international response to the refugee issue—to those who are seeking to escape that persecution—in terms of the international convention. Australia, under successive governments, has accepted its responsibilities under the convention because we believe that doing so is part of a humanitarian international response to this particular issue.
Australia has been generous in its response to the issue of refugees over the years. As you know, Madam Deputy President, we have a policy of setting a number of places that we believe Australian society can absorb on an annual basis under our humanitarian program, which includes refugees and some other categories of people who are in humanitarian need. We have been taking about 12,000 a year in an orderly way under that program since this government has been in office. If there is an undershoot for some reason in one year, this government has been prepared to make up that undershoot the following year. So this year, for example, it is believed that the intake under our humanitarian program will be about 13,500.  
The first issue is that we accept that it is important that Australia be part of a civilised international response to these humanitarian tragedies. However, in relation to those who arrive on our shores unlawfully, we also have a sovereign responsibility to the Australian people to protect our borders. We do not believe in open borders in Australia. It is not open to anyone to enter Australia and take up residence. That has been the view of successive governments as well. Listening to Senator Bartlett on behalf of the Australian Democrats, my interpretation of what he was saying is that the Democrats would support an open border—that basically anybody who arrives in Australia is entitled to stay. That is certainly not the position of the Australian government. 
If people arrive in Australia unlawfully, then we believe we have a responsibility to Australian citizens to deal with these unlawful arrivals as unlawful non-citizens under the Migration Act. When the Labor Party was in government and it was faced with increasing numbers of unlawful arrivals, the Labor Party believed there was no real alternative but that they should be detained whilst they were processed. Unlawful arrivals were occurring and basically disappearing into the Australian community. To allow that to occur was a failure of government to meet its responsibility to Australian citizens, so the law was changed. 
The law was changed in 1992 and remains that, if somebody arrives unlawfully, they are detained. Senator Bartlett was suggesting that they are detained indefinitely. That is not the law. They are detained until their status is determined. If they are found to be illegal, they are deported. If they are found to be entitled to a form of visa, which may be refugee status, if they are found to be a refugee in terms of the international convention that we are a party to, then they are released into the Australian community. But on the occasions when there are a large number of unlawful arrivals there can develop something of a backlog, and the processing is not always easy. We do not know the background of these people who are arriving. In some cases they have been demonstrated to have criminal backgrounds. It is difficult to source information. We do have a responsibility to Australian citizens to ensure that those who are released into the Australian community are genuinely refugees in terms of the convention. That is this government's policy. It has been the policy of previous governments and we are going to maintain it. 
I thought it was the position of the current Labor Party but, listening to Senator Cooney, I am not too sure because he was expressing the process of detention as being a punishment. In other words, he seemed to be saying that at least his part of the Labor Party—it is the same old Labor Party sending up multiple messages, I suspect—are indicating that these people are being held in detention because of some desire of the Australian government that they be punished. We have no wish to punish these people. Our responsibility is to determine, when they arrive unlawfully, what their status is and whether they are entitled to be released into the Australian community. That is the position we intend to maintain. We intend to maintain an orderly humanitarian program. We intend to accept our reasonable share of this international responsibility. 
This legislation is not really about whether or not there should be within Australian domestic law an obligation to detain. This legislation is about processes that are needed to ensure safety and security within the establishments in which these people are being detained. What we have seen is that, without an increase of powers in relation to searches and the like, people—whether they are detainees or whether they are staff—are being put in an unsafe position. That is intolerable. We have a responsibility to act in the circumstances that have become apparent. We therefore bring this legislation to the parliament today to introduce a power to strip search immigration detainees. Nobody wants to do that. But if, for the security of those who are within the establishments—whether they are detainees or whether they are staff or whether they are visitors—it becomes a necessity to strip search detainees, the government should have the power to do so. The bill also introduces a power to conduct a screening procedure in relation to a detainee. It also applies search powers in state and territory legislation to immigration detainees held in a state or territory prison or remand centre. 
So this legislation is an example of this government acting to protect Australia's long established immigration laws, this government maintaining the law as it stands to detain an unlawful arrival and this government acting to ensure that those who do arrive unlawfully are kept in a humane environment in which their personal safety is protected. That is this government respecting those individuals, whether they have arrived unlawfully or not. On that basis I would urge the Senate to support this legislation to enable the government to continue to manage this difficult problem in both a humane and an orderly way.
Question put:
That this bill be now read a second time.",SENATE,<title>MIGRATION LEGISLATION AMENDMENT (IMMIGRATION DETAINEES) BILL (NO. 2) 2001</title>,<title>Second Reading</title>,Bills,1,1
"Collins, Sen Jacinta",ALP,2001-08-29,"—by leave—I move Labor amendments Nos 1 and 2 as circulated on sheet 2349:
(1)	Schedule 2, item 55, page 61 (line 29), omit “5%”, substitute “1%”.
(2)	Schedule 2, item 55, page 61 (after line 30), at the end of the item, add:
	(6)	An employee may make an application for further amounts of compensation under subsection (5) only if Comcare has made a final assessment of the degree of permanent impairment of an employee constituted by a hearing loss at least 3 years before the further application is made.
As senators will recall, on the last occasion we were dealing with No. 5 of the opposition's amendments, and we deferred further consideration there. Following the discussion that occurred in the committee stage on that last occasion, we have responded to the government's criticism of our position at that stage, where we were proposing to delete a provision that would require an additional five per cent hearing loss in order to claim for hearing loss after an initial application has been made. The intent of that amendment was that it would allow a further claim for hearing loss to be made at any time. Subject to the criticism that Senator Campbell made on that occasion, we undertook a review of similar provisions in other state jurisdictions, and the two amendments that I have just moved reflect reform that occurred in Queensland under the Beattie government in 1999. Further to the debate on this issue on the last occasion, the useful things that I think these amendments deal with are a couple of criticisms. 
I understand that one of the government's criticisms was that administrative problems arise if you allow claims to occur at a one per cent level in an uncontrolled manner. This is why we have moved amendment (2) here, which indicates:
An employee may make an application for further amounts of compensation under subsection (5) only if Comcare has made a final assessment of the degree of permanent impairment of an employee constituted by hearing loss at least 3 years before the further application is made.
It is our view that that three-year break which applies in Queensland, will deal with any significant administrative problems that might arise from people making claim after claim in this area.
The other significant concern raised by the government relates to the measurement of one per cent of hearing loss. It is claimed that it is hard to indicate whether the loss is one per cent or two per cent and that the differences can be somewhat blurred. What we are seeking to do with these amendments is to ensure that a worker who ends up with an additional four per cent hearing loss, for instance, is not permanently disadvantaged. If we accept the government provisions here, under the five per cent proposal you could have a worker whose hearing loss does not deteriorate any further than an additional four per cent but who is in a position where they can never make an additional claim. You can say one per cent is difficult to measure, but we do not believe that four per cent or three per cent is and we do not believe that workers should be permanently disadvantaged on the basis of that. We have not just plucked these proposals out of the air; we have looked at where recent reform has occurred in relation to hearing loss in this area, and that is in Queensland. Senator Murray might appreciate my drawing to his attention the last occasion that the Senate relied on Mr Beattie's reforms, when the Democrats supported the government proposal of a three-month probation period, which Mr Beattie had introduced in Queensland. I hope the Democrats will support us on this occasion, also relying on the Beattie government's approach.",SENATE,"<title>SAFETY, REHABILITATION AND COMPENSATION AND OTHER LEGISLATION AMENDMENT BILL 2000</title>",<title>In Committee</title>,Bills,3,1
