name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id
"Hill, Sen Robert",LP,1998-03-03,—I table the documents that I said I would table.,SENATE,<title>ANSWERS TO QUESTIONS WITHOUT NOTICE</title>,<title>Natural Heritage Trust</title>,Miscellaneous,4,1
"Evans, Sen Chris",ALP,1998-03-03,"—On behalf of Senator Jacinta Collins, I give notice that, on the next day of sitting, she shall move:
That the time for the presentation of the reports of the Economics References Committee on promoting Australian industry and on whether a new reactor should be built to replace the High Flux Australian Reactor be extended to 29 June 1998.",SENATE,<title>NOTICES OF MOTION</title>,<title>Economics Legislation Committee</title>,Notices,5,1
"Campbell, Sen Ian",LP,1998-03-03,"—by leave—I give notice that, on the next day of sitting, I shall move:
That, in accordance with section 5 of the Parliament Act 1974, the Senate approves the proposal by the Joint House Department for capital works within the Parliamentary Zone, being the installation of drinking fountains in the public gardens and on the tennis court pavilions of Parliament House, approved by the Presiding Officers on 3 December 1997 and presented to the Senate on 3 March 1998.
I declare my personal interest in that.",SENATE,<title>DOCUMENTS</title>,<title>Parliamentary Zone</title>,Documents,9,1
"Campbell, Sen Ian",LP,1998-03-03,"—For the information 
 of the committee, the Social Security Legislation Amendment (Youth Allowance) Bill has been on the Notice Paper  for something like five months. The Labor Party indicated—and still indicate—that they are ready to deal with it. Apparently the Australian Democrats are, too.
I understand the Greens have some reservations, even though Senator Margetts has said she is keen to progress the matter. I now see that Senator Margetts is indicating that she is not. Although this legislation has been on the Notice Paper for something like five months, I am informed that we have only just received the Greens' amendments. They have not been incorporated in the running sheet, although they can be incorporated fairly quickly.
It is in the interests of the chamber—and, of course, the government—to make progress on something. If it is easier to postpone consideration of this legislation to a later hour and debate the Appropriation Bills, then I will move in that direction. But, if there is a chance of proceeding with this legislation—if the Democrats, the Labor Party and the government are clearly ready to debate it, and if the Greens can get ready while we debate the first set of amendments—that would be the preferred course.
I do not want to spend two hours getting bogged down in re-writing running sheets if everyone really does not know what they are debating. So, if that is the case, it is the government's preference to move to the appropriations debate.",SENATE,<title>SOCIAL SECURITY LEGISLATION AMENDMENT (YOUTH ALLOWANCE) BILL 1997</title>,<title>In Committee</title>,Bills,11,1
"Brown, Sen Bob",AG,1998-03-03,"—The meticulous way in which the Greens have approached this social security legislation is demonstrated by the fact that we are going right to the wire. The government also has had five months in which to get alternative legislation ready. That is a choice for them to make. If there is a running sheet that the Parliamentary Secretary to the Treasurer can produce for us which has all the amendments available, then we are ready to proceed.",SENATE,<title>SOCIAL SECURITY LEGISLATION AMENDMENT (YOUTH ALLOWANCE) BILL 1997</title>,<title>In Committee</title>,Bills,11,1
"Carr, Sen Kim",ALP,1998-03-03,"—We are ready to proceed with the social security legislation. We see no reason why it should be delayed. We are in the hands of the government when it comes to setting the pace 
 in this matter. I understand that there are some objections from other parties in the chamber, but I want to make it clear that, as far as our amendments are concerned, they are there and they are ready to be debated. If there are other problems, I think we ought to make that clear now. We make it abundantly clear that we are ready to proceed.",SENATE,<title>SOCIAL SECURITY LEGISLATION AMENDMENT (YOUTH ALLOWANCE) BILL 1997</title>,<title>In Committee</title>,Bills,11,1
"Margetts, Sen Dee",G(WA),1998-03-03,"—I think it is hardly totally accurate, Madam Chair, for anybody to say they are ready to proceed. I realise that we have just circulated amendments, and I have just had Senator Stott-Despoja's amendments come to hand as well. There has been communication between the various officers, but it would appear in fact that even the Labor Party is not ready to proceed until they can check through other people's amendments to see where they stand on them.
—We are ready with our amendments.
—If you could let me continue. Yes, we might all be ready to talk about our own amendments but, in order to facilitate the debate, I am asking for us all to have a chance to look at other people's amendments so we can make sure the debate goes through as smoothly as it can, considering the importance of the issues.",SENATE,<title>SOCIAL SECURITY LEGISLATION AMENDMENT (YOUTH ALLOWANCE) BILL 1997</title>,<title>In Committee</title>,Bills,11,1
"Campbell, Sen Ian",LP,1998-03-03,"—Until a few minutes ago the coalition had not seen the Greens' amendments. Clearly, we will not make the sort of progress we were seeking to make on this bill this afternoon, so I move:
That the committee report progress.",SENATE,<title>SOCIAL SECURITY LEGISLATION AMENDMENT (YOUTH ALLOWANCE) BILL 1997</title>,<title>In Committee</title>,Bills,11,1
"Newman, Sen Jocelyn",LP,1998-03-03,"—Could I be assured that the amendments which we are now getting, which I still have not seen, are the last that we will be faced with on this bill?
—No.
—We are dealing here, as most people know, with an extraordinarily complex piece of legislation, namely, the Social Security Act. Amendments that suddenly appear on the floor of the chamber at 
 the last minute cannot be carefully assessed by other than laymen taking it on the run.
Question resolved in the affirmative.
Progress reported.",SENATE,<title>SOCIAL SECURITY LEGISLATION AMENDMENT (YOUTH ALLOWANCE) BILL 1997</title>,<title>In Committee</title>,Bills,11,1
"Quirke, Sen John",ALP,1998-03-03,"—Last night, when speaking to the Appropriation Bills, I was making out a case that in fact the Gulf War was something that was not contemplated by defence planners from any of the nations much more than a matter of weeks before that incident happened. I will also go on to say that the current situation in South-East Asia—although I doubt it will require a military response; I certainly hope it will not require a military response from this country—is another instance of the fact that we are living in a much more dangerous world.
There is no doubt that during the times of the Dibb report in the middle 1980s, when there was division between the Soviet Union and the United States, a degree of safety that is not present today probably could have been built into the world we lived in. I said earlier that the Falklands war was one of the conflicts which emerged very quickly. There have been other conflicts since that time. There are other potential conflicts.
There is no doubt that the defence parameters that have been used for many years in this country—that is, any conflict would have a 10- to 15-year lead-on time for us to get our act together—is now no longer so. There is no doubt in my mind that the world we are sailing into in the 21st century will probably see many more smaller conflicts and probably a number that we as a nation will become embroiled in in one form or another. As a consequence of that, we have to have a much more flexible approach to defence than what 
 we have had in the past. The old world where the United States looked down the barrel at the Soviet Union and vice versa, where indeed there was a discipline amongst many nations, has now gone.
In the last 10 years I think it has been interesting to see that we have put most of our weapons platforms in place. We have had funding for the Collins class submarines, the Anzac frigates and the FFGs before them, the FA18 aircraft, the Seahawk and the Blackhawk helicopters, and a number of other major defence procurement projects. Many of these projects started in the early 80s when defence in Australia was receiving something in the order of 2.4 per cent or 2.5 per cent, and in one year 2.7 per cent, of GDP. Of course it was a smaller gross domestic product then but as a percentage it was much higher than the 1.7 per cent that is now being given to defence.
In fact, one of the central planks of the Dibb report was that that 2.7 per cent should be expanded further to an average of three per cent of GDP throughout the years into the future. That unfortunately never happened. The high watermark for defence spending was going to be 2.7 per cent of GDP. Since the Dibb report, as a percentage of GDP defence spending has been declining. In fact, it has been around the $10 billion throughout. There are a number of consequences of that. Certainly, the world as Dibb saw it back in 1985-86 would have been much different had we now had defence expenditures of $18 billion per annum. If the defence budget was $18 billion instead of the $10 billion that it is now, there would have been a number of things we would have been able to do.
That has not been the case. Governments of both persuasions have not been able to match that. We have in many respects survived with a defence budget that has allowed us to spend money in other areas. I suspect that is not necessarily going to be the case in the future. There are some immediate problems which need addressing. The first one is in my view that of personnel. Obviously defence budgets over the last 10 to 15 years have been skewed towards defence procurement, to get hold of equipment, to get hold of the major weapons 
 platforms, to build up a stock of ammunition which would do us in the instance of a small medium-size emergency, to get sufficient ammunition so that defence personnel can get practice with that ammunition and so that we can have a rudimentary stockpile that would get us by in times of danger.
As I understand it, we have managed to put something in the order of $3 billion into defence ammunition stockpiles during these years. As I understand it, in 1983 when the Labor Party, of which I am a member, came to government that stockpile was only one-third of its present size. I think that is probably still inadequate. Of course, defence budgets are always enormously salary dependent and one of the great problems we are going to have into the future is that we are going to have to spend much more money in that area.
I suspect, too, that we are going to have to raise the question of the integration of our reserves into the defence forces as such. We currently have a very good reserve in Australia. The ready reserve, which we would need in any significant conflict, is going to be one of the important personnel backbones of the army. However, one of the problems that we now find ourselves in is that there is not the civilian support out there; namely, employers who are prepared to let people go into the defence forces for the necessary blocks of time to make sure their skills are adequate in instances where we may well need these people in the front line at very few days notice.
One of the reasons for my address on this question is to make a couple of significant points. The first one is that I think we will need to look very seriously at a legislative response to this. Not only do we need to give surety to the defence forces themselves, and in particular but not exclusively the army, but also we need to have surety that persons who join the defence reserve and are prepared to give their time and bring the skills that they have in civilian life into the army and into other services, are given the proper and appropriate support.
There is no doubt that our present defence spending requires that we have a ready re 
 serve. We are in a sense not spending money on defence; we are spending it on health, education and on a whole range of things. We are doing this on the basis that if a crisis were to arise we could very quickly integrate reserve formations into the defence forces; and we could rely on those personnel being properly and adequately trained so that they could go straight to the defence of their country.
The first point that I want to come to here is that, in the new world that we are going into, we need to have a very close look at the integration of reserve formations into the defence forces. We need to ensure that there are no impediments to that. We need to be able to carry on the tradition of broadly recruiting reserve forces from all walks of civilian life rather than just from those areas where employers, such as the various government organisations around the countryside, allow people to join. In other words, we need to put a much greater emphasis on broadening the recruiting areas for the reserves. We need to point out to employers of all types, whether they be government or non-government, that these people need support. This needs to be done so that their employees who are members of the ready reserve can go into combat and training situations and be integrated into the armed forces much more easily than is now the case.
We are going to have to look very seriously at the $10 billion. We have managed to get by—and we have got by. We have managed to buy most of the defence weapons platforms that this country will require well into the 21st century. We are seeing these weapons systems come on stream now. We have been able to do that with a defence budget that has been stationary around the $10 billion mark for a number of years. I suspect that will not be the case into the future. We are going to have to find a greater percentage of GDP. We have to make sure that the defence budget does not slip below 1.7 per cent, as it is now. There are some alarming signals. The government has said that probably the $10 billion mark will be the benchmark for the future. I would hope that the 1.7 or slightly higher percentage of GDP in a growing domestic 
 product in this country would be more likely to be the amount of money that we can find as a community for defence each year.
In essence, in an ideal world, most people—certainly people on this side of politics, and I suspect some on the other—would like to see defence spending given a lower priority. I say that, of course, because we, as members of parliament, are well aware of youth unemployment, homelessness and all the other problems out there in the community that we have scant resources to deal with. Indeed, housing and a number of issues out there are things which I would prefer to see us spend the money on. But in honest plain truth, the world we are now dealing with is a far more dangerous world, a world which requires a far greater level of defence preparedness and all of the downstream issues that come with it, than was the case 10 or 15 years ago.",SENATE,<title>APPROPRIATION (PARLIAMENTARY DEPARTMENTS) BILL (No. 2) 1997-98</title>,<title>Second Reading</title>,Bills,12,1
