name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id,type,name_id,speech_id
"Ellison, Sen Chris",LP,2005-08-17,"—I table the explanatory memorandum relating to the bill and move:
That this bill be now read a second time.
I seek leave to have the second reading speech incorporated in Hansard.
Leave granted.
The speech read as follows—
The purpose of this bill is to make a number of minor amendments to four pieces of Defence portfolio legislation: the Defence Force Discipline Act 1982, the Military Superannuation and Benefits Act 1991, the Defence Act 1903, and the Naval Defence Act 1910.
The Defence Force Discipline Act 1982 (the DFDA) is amended to redefine which laws form “Territory offences” under that Act as a result of changes in the criminal law of the ACT. These amendments are considered essential to ensure that this Act continues to reflect the range of offences originally intended for its operation. The scope of these offences has been severely limited in recent times by changes to the laws that are referred to in the Act.
The DFDA imports civil criminal offences into that Act as service offences, in order to extend the ambit of the Act to circumstances that might otherwise not be prosecuted, and to give greater efficacy to disciplinary law. The mechanism currently used to achieve this is the incorporation of the laws of the Commonwealth, the ACT Crimes Act 1900 and the ACT Police Offences Act 1930 as they apply in the Jervis Bay Territory.
Since the introduction of the Territory offence provisions, changes have occurred to the incorporated legislation such that some updating of the DFDA is essential. Most concerning is that the ACT in 2001 and 2002 enacted Criminal Code legislation based on the Commonwealth Model Criminal Code, and since 2002 it has repealed numerous offences from its Crimes Act in favour of the Criminal Code. The net effect of this is that offences such as computer theft, arson and blackmail can no longer be prosecuted by the ADF under the DFDA. Furthermore, it is anticipated that offences such as murder, manslaughter and assault will also move to the Criminal Code by the end of 2005. Also of concern is the fact that the Police Offences Act was repealed in 1996, and references to it are therefore ineffective. The proposed Bill will remove redundant legislation references and refer instead to the criminal law in force in the Jervis Bay Territory from time to time.
The Military Superannuation and Benefits Act 1991 (the Benefits Act) is to be amended to repeal Part 8 so as to remove the retention benefit currently available for certain Australian Defence Force (ADF) members of the benefits scheme.
Part 8 of the Benefits Act currently provides a bonus of one year’s salary to eligible members of the Military Superannuation and Benefits scheme who, on reaching 15 years of continuous effective service, agree to complete a further 5 years’ service. The Review of Australian Defence Force Remuneration 2001 (the Nunn review) considered that issues of attraction to and retention in the Services would be better suited for determination by the Navy, Army and Air Force Service Chiefs based on priority needs and linked to capability. An automatic retention bonus rigidly tied up to a number of years of service, at a fixed rate, is no longer regarded as appropriate.
Despite the repeal of Part 8 of the Benefits Act, it is proposed that access to the retention benefit would continue for current members for as long as they remain eligible but would not be available to new members joining the ADF after the date of the commencement of the proposed amendments.
These amendments are required to ensure that ADF pay arrangements provide an effective, efficient and flexible remuneration framework consistent with reforms in the wider public and private sectors.
Thirdly, the Defence Act 1903 is amended to change references from “investigating officers” to “inquiry officers” to make it clear that these officers are conducting purely administrative rather than criminal investigations. This amendment is an administrative amendment that is required to improve administration of military justice.
The term “investigating officer” appears in both the Defence Act and the DFDA, but has different meanings in each Act. The role of an investigating officer as referred to in the Defence Act is to conduct an administrative inquiry into matters affecting the ADF. However, some ADF members believe that officers are conducting criminal investigations because of the use of the words “investigating officers”. To remove this confusion, it is considered appropriate to change references in the Defence Act from “investigating officers” to “inquiry officers” to make it clear that these officers are conducting purely administrative investigations.
The fourth Act to be amended by this bill, the Naval Defence Act 1910, is amended to align the legislation governing eligible ages of Navy Cadets with the legislation governing their Army and Air Force counterparts. The alignment of the various laws dealing with ADF cadets to provide more consistency between the respective services is long overdue. The amendment to the Naval Defence Act will provide a uniform maximum entry age of 20 years for acceptance into the ADF cadets and will provide for a person to cease being a cadet at the age of 21 years or such lower age as is prescribed under the regulations.
Finally, this bill also contains provisions amending various Defence administered legislation resulting from the commencement of the Legislative Instruments Act 2003 and the Legislative Instruments (Transitional Provisions and Consequential Amendments) Act 2003. These are technical housekeeping amendments to remove redundant references to the Statutory Rules Publication Act 1903 and repealed provisions of the Acts Interpretation Act 1900. These amendments do not in any way affect the operation of the Defence legislation referred to in the bill.
Ordered that further consideration of this bill be adjourned to the first day of the next period of sittings, in accordance with standing order 111.",SENATE,"<title>
<title>Defence Legislation Amendment Bill (<inline font-size=""8pt"">No</inline>
<inline font-size=""8pt"">. 1) 2005</inline>
</title>
</title>",<title>Second Reading</title>,BILLS,1,2,speech,9X5,
"Ludwig, Sen Joe",ALP,2005-08-17,"—The Customs Amendment (Extension of Import Cut-over Time) Bill 2005 is before us. In fact, there is quite a long saga in respect of this bill. The Minister for Justice and Customs has extended the cut-over time, but it is worth putting into context how this position has come about. The first time this became an issue was in 2001, or thereabouts, when the Senate Legal and Constitutional Legislation Committee was inquiring into the IT outsourcing of Customs matters. That inquiry was about how to move from an old computer system that had served Customs very well to a new re-engineered, integrated cargo management system. Of course, we found fraying at the edges, even back then, in terms of how much this project was going to cost. It was indicated at the time that the cost of this project—and there was a little latitude with it, so I will give the minister that latitude—would be between $25 million and $35 million.
After those particular hearings, the issue of how to introduce the cargo management re-engineering project and the integrated cargo system, which is the computer side of it, started to run off the rails. When Labor looked at it again to see how it was going, we found that it was expanding and drawing in resources from Customs. The costs had started to expand, even before my time as the shadow minister with responsibility for Customs. The shadow minister at the time, Senator Mark Bishop, also examined this issue. This issue has drawn Customs’ resources, time, money and energy for quite some time. At the beginning, the issue involved $25 million to $35 million to get the project up and running. During the last estimates, we found it was somewhere in the order of $180 million and growing. The issue has certainly not slowed down.
One of the key issues is how to ensure that industry integrates with Customs to enable Customs to use the system. Customs then have to ensure that both the business sector and the developers of the hardware and the software come together to ensure that the system works and works well. When Labor examined it in a little more detail, we found that that fraying at the edges had started to in fact tear. This is a bill that is not necessary. It was never necessary, unless you point to some fault or some failing by the government. I think that is where the issue lies.
The government has had nine years to get Customs right, but it has not been able to do so. Having had extension after extension, the government is again seeking a further extension in respect of the imports cut-over time. Exports have ‘gone live’, a phrase used by Customs which means that the system has started to work, at least as far as exports are concerned. We then move to the next phase where imports have to go live, via a computer system that ensures people can process the various issues that surround how cargo is imported into Australia. The integrated cargo system was originally going to start on 1 July. The government has had to come back again and say: ‘We don’t think we can get it up and running by 1 July. We need an extension again.’
There is a question mark over how this government has really worked on this matter. In the nine long years since the coalition came to government, this project has stood as a metaphor for ineptitude: for how not to manage a project and for how to fail to be able to bring together a system on time and on budget. Industry, back in the eighties, realised that it could not have cost overruns and it could not have projects that went over time, because business was not going to put up with it. We find today a perfect example of where the government has been unable to deliver a business project on time and on budget—and it should be ashamed. The minister should be ashamed. He should, as part of his reply, apologise to business for not being able to deliver a business project on time and on budget. The purpose of this legislation stands as a testament to how the government has managed to cause—in my words—business grief. What it will mean, in essence, is that the cut-over date will be extended yet again.
The purpose of this bill is to amend the Customs Legislation Amendment (Application of International Trade Modernisation and Other Measures) Act to delay the import cut-over and turn-off times that are specified in sections 5 and 6 of the application act. The import cut-over time determines which computer system a person must use to communicate electronically with the Australian Customs Service. So, in effect, it relates to the way business will interface and deal with Customs. They are going to deal electronically with Customs in the future. What Customs have not been able to do, and what they are now seeking to do with this legislation, is to extend what might be regarded as the cut-over time between the old and the new systems. We have to find a time when that cut-over is made, the old system is retired and the new system becomes operational and the only way to talk to Customs.
The Customs Legislation Amendment and Repeal (International Trade Modernisation) Act 2001 amended the Customs Act 1901 to allow for electronic communication between industry and Customs, using the new system known as the integrated cargo system. In order to allow those who want to communicate electronically with Customs to prepare the relevant systems, the amendments in the international trade modernisation act have been proclaimed to commence progressively. The amendments relating to the importation of goods and the arrival of ships and aircraft in Australia were also included in the international trade modernisation act amendments, which commenced on 19 July this year.
It is worth while going back to what Senator Ellison said in April 2001, when he promised Australia:
The modernisation of Australia’s cargo management systems proposed by the Federal Government will significantly enhance the speed and efficiency of Customs services to Australian importers and exporters. The changes offer great potential for business to save time and money through reduced processing and handling costs, improved transit times and increase their cash flow, as well as simplifying and streamlining cargo management processes.
Yet we are still waiting to see the realisation of those benefits, nine long years after they were first promised. The fact that we are now looking at yet another change in legislation in regard to this project is—and cannot be categorised as anything else but—another waste of taxpayers’ time and money. Here we are again, taking up the time of the parliament to fix the minister’s errors—errors which he should have fixed way before we got to this point. Just one month after heralding a ‘new era in cargo management’, Minister Ellison could really only be categorised as having changed his tune. The ‘new era’ is on hold at least until 12 October and possibly until as late as 7 November.
It is true that we live in a globalised world. Imports are relied upon today by retailers and numerous people in the community who depend on them for jobs. Brokers and forwarders, freight distributors and logistics companies all depend on the certainty of deadlines and timetables to make our economy work. Yet in this legislation we see again the incompetence of the minister, who is out of touch with the needs of business and industry and who has failed yet again to meet the deadline he set himself.
The government, and Minister Ellison, will insist that the reason they want to extend the cut-over time is to give industry the opportunity to ensure that all systems are working perfectly before the new system must be used to communicate with the Australian Customs Service. I suggest that, in fact, the reason why industry remains unsure of the reliability and effectiveness of their system is that Customs took so long to deliver it in the first place. Minister Ellison has used industry concerns to justify the repeated extensions to the cut-over and implementation dates. I have to say that that is a tired line. Originally, the Customs management re-engineering project was expected to be completed and up and running in July 2003. That is when it was supposed to have been turned on, have gone live and have been operational.
If this amendment is passed and the new cut-over date is adhered to, the CMR project will be only—only!—2½ years overdue. The only problem is that the new cut-over date proposed in the bill comes right in the middle of the busiest time of the year for industry: the pre-Christmas rush. So the system will be put under immediate stress with the pre-Christmas rush. In contrast to the minister’s original claims during Senate estimates in June, the new 7 November cut-off date in this amendment falls smack bang in the middle of the pre-Christmas rush. Industry will now have to adjust to using this new system and deal with any glitches at their busiest time.
Let me return to some provisions of the bill. Section 7 of the Customs Legislation Amendment (Application of International Trade Modernisation and Other Measures) Act 2004 provides that the international trade modernisation import amendments apply to reports relating to the impending arrival and uploading of goods from ships or aircraft due after the import cut-over time. This section includes the requirement to use the ICS to make electronic reports to Customs. Section 8 of the application act provides that the international trade modernisation import amendments apply to imported goods that arrive on a ship or aircraft after the import cut-over time.
Under section 5 of the application act, the CEO of Customs has specified that the import cut-over time is 2 am in the Australian Capital Territory on 28 August. This date will be altered by this bill to 2 am in the ACT on 12 October—but here is the rub—or a later date as specified by the CEO by legislative instrument, which may be anything as late as 7 November. How is that for certainty? The unamended Customs Act requires that electronic reports relating to imports and arrival of ships and aircraft be made using the sea cargo automation system, the air cargo automation system and COMPILE. The turn-off time is the time when these systems will no longer be used to make these reports.
Under section 6 of the application act, the CEO has specified that the turn-off time will be 2 am in the ACT on 7 October. This is the latest possible day that could be specified, and the 40-day gap between the import cut-over time and turn-off time will enable processes started in the old systems to be completed, as they will not be compatible with the ICS. New subsection (1) of section 6 of the Customs Amendment (Extension of Import Cut-over Time) Bill provides that the CEO must specify a date no more than 40 days after the import cut-over time as the turn-off time. This 40-day limit is the same as specified in the current section 6. New subsection (2) of section 6 clearly states that should the CEO change the turn-off time, it must be done before the first turn-off time, and the date must not be more than 40 days after the import cut-over time. The CEO may need to specify a second turn-off time if the import cut-over time is delayed.
Apart from representing yet another delay and providing more uncertainty within industry and the business sector, the Customs Amendment (Extension of Import Cut-over Time) Bill will result in a loss of revenue from cost recovery measures contained in the Import Processing Charges Act 2001—something in the order of $1.39 million during this financial year.
Not only are we finding extraordinary over-runs of time and money—and we can certainly hear from the minister whether or not staff have been drawn in and seconded to this project to make sure it works—but also we now find that there is a cost implication from the import processing charge. This is due to the continued use of existing systems before the final cut-over date and, in turn, Customs missing out on the related charges levied until the new import processing charges will be operational. This cost can be added to the already grossly blown out budget for the project. It is worth going back to it again and again, because it just defies imagination why you can start off in 1996 with a cost—and I will give the minister the benefit of the doubt—of between $25 million and $35 million and now have a cost of more than $200 million when you add up the entire cost of the project. The minister does need to come back and tell the parliament what the final cost of the project is. He needs to tell us how much he finally spent on the whole project when we get to the cut-off point.
That may not be the end of it. You will always have issues that might have to be worked around, where errors have to be fixed because of the rush to get to the cut-off time. There might be parts of the software or the system which Customs tried to implement that might not work that they have to re-look at. But that is conjecture; it might not happen. It might work perfectly. The cut-off should have been implemented many years earlier.
This illustrates just how out of touch this government and minister really are. The government has demonstrably failed in its attempt to modernise and implement new trade facilitation measures, and it has left Australian industry and importers unprepared to deal with the Christmas rush. Throughout that time it has continually pointed the finger at industry for the delays, when it was in 2001 that legislation first passed through parliament clearing the way for Customs reform. At the beginning of this year, we were told that the imports component of the system would be operational by 1 July.
This government’s incompetence in handling cargo management re-engineering has become the running joke of the IT industry. They all know it. They all talk about it, and they are all familiar with it. If you go to any IT industry gathering and mention this, they all say, ‘Aha, yes!’ and have a chuckle to themselves about it. James Riley summed it up best in the Australian by calling it ‘the longest running technology development drama in public service history’. I wish I had thought of that phrase. However, the recent 90-day extension and trial from 1 July and the further extension to the cut-off date mean that the project has been delayed a total of eight times. This is the third time parliament has been asked to allow Customs more time. All the while this saga has been continuing, the project has been draining funds from Customs. As an example, ANAO audit report 56 said: ‘The resulting drain on Customs’ previous cash and current asset reserves had placed Customs in a negative net current asset position.’ That is how big it has been. It has been huge.
While Labor supports this amendment, it is important to note that the ICS was originally intended to interface industry directly with Customs and reduce paperwork and delays. So far, Customs has been unable to meet its own self-imposed deadlines. That is why another legislative change is now required. We still do not have any guarantee, because it has allowed itself to have a bit of a fudge factor put in. Labor, as I said, will support this bill. But it is extremely disappointing to Labor, as a party concerned for the wealth and economic security of Australians, that the incompetent mismanagement of trade modernisation still continues today.",SENATE,<title>CUSTOMS AMENDMENT (EXTENSION OF IMPORT CUT-OVER TIME) BILL 2005</title>,<title>Second Reading</title>,BILLS,3,1,speech,84N,
"Ellison, Sen Chris",LP,2005-08-17,"—The Customs Amendment (Extension of Import Cut-over Time) Bill 2005 is a very important bill. It forms part of a package of legislation which relates to the largest e-government program in the Southern Hemisphere. The cargo management re-engineering program, as it is known, will revolutionise the way that we deal with the movement of goods in and out of Australia. It is the biggest program to occur in the history of Customs. The Australian Customs Service is older than Federation, which gives you an idea of the enormity of the program that we are looking at.
Many Australians would not have registered that such a program was under way. I dare say that it is of interest to business and importers and exporters, but beyond that it has not attracted much attention. But it will go a very long way towards putting Australia at the cutting edge of international best practice in processing imports and exports. That is why it is so important for Australia.
This program began with outsourcing in late 1997 and has continued since then. There has been a great deal of complexity. As you can appreciate, a program of this enormity takes a good deal of work and consultation with industry. In the United States a similar program is estimated to cost $US3.2 billion, around $A4 billion, and to take about 10 years to develop and implement. That gives you an idea of what is happening in the United States.
It is reported that Australia is the 14th-largest economy in the world. For our small population, we have high exports and imports. That is why it is so important that this program go ahead. In all my dealings with industry on this matter, which have been extensive during my time as minister for customs, there has been nothing but total support for this program. The question has been in the detail of implementation.
The cargo management re-engineering program consists of two aspects: export and import. The decision was made, quite correctly, to deal first with exports and then with imports. Exports went live in October last year, and I am happy to report that that is progressing well. A cut-over date for imports of 28 August this year was previously set. This bill will extend that to 12 October, a mere six or seven weeks. That has come about as a result of consultation with industry, who wanted this extra time in order to test the new system and put in place their own IT arrangements. Yesterday there was a meeting of programmers, and the feedback that I have had is that the cut-over is proceeding well for 12 October this year and the software developers have not indicated any reason as to why this cutover should not be achieved.
In an effort to enhance consultation, I set up a roundtable with stakeholders who were interested in the CMR program. We have had five meetings over the last two years. I want to place on record the appreciation of the government for all those involved and the constructive way they approached the issue of consultation. I do not believe that Customs could have done much more in consulting with industry. I understand that Customs engaged in some 7,000-plus workshops. Of course, in a program of this enormity, you have to get things right. Simply rushing to meet a deadline for the sake of it could well have resulted in a system which did not work and, in fact, backfired. We have achieved our goal with our exports component, which went live last year and is working well. We intend to do the same with imports on 12 October this year. We believe that we now have a system which will work and be a great asset for Australia.
Perhaps one of the most important parts of a nation’s economy is the way the import and export of goods is dealt with. If we do not move goods in a streamlined way, maintain security and maintain scrutiny of goods and the duty payable—because, after all, Customs has a very important role in protecting the revenue—the Australian community will be deprived of its just income for expenditure on vital areas such as health and education. That is why it is important to have that scrutiny of goods coming in and out of the country and to have security. In this modern day and age, that is essential.
The Australian Customs Service is recognised internationally as one of the best customs services in the world. We are acknowledged as having in place security and border control arrangements which are second to none. As well as that, this program, when it is in place, will put us at the leading edge internationally in the way we deal with goods entering and leaving Australia. This is historic for Customs. Although many people would not know of the cargo management re-engineering program, it will have a great effect on Australia’s economy and the way goods are moved and handled. Many people will not know that imported goods that they purchase or goods that are exported from Australia will be moved under this new program in a very efficient manner which will result in great benefits for this country.
A program of this sort was complex, it was never going to be easy and it was never going to be done overnight. We have put it in place and we now will have world’s best practice in a customs service which is one of the best in the world. You need to look at the time it has taken in the context of what the United States is doing: an estimated 10 years to implement their program at a cost of about $A4 billion. A country like the United States, with all its resources, is also dealing with a program which is complex and will take time. We were not going to implement this overnight and foist it on industry without consultation. We were not going to put this in place unless we got it right, and we have done that.
To suggest that this is a Trojan Horse for achieving a later cut-over date or that it will interfere with the Christmas rush is totally misrepresenting the situation. We have discussed with industry the 12 October date and they are agreeable to that. They needed the extra time. We needed to get things right in that extra six weeks, but we will not be doing this in the Christmas rush. We have discussed with industry the very question of that rush, when you have a rush of imports into Australia for the Christmas period. We believe that industry’s desire not to have that infringed will be accommodated. In fact, we are firmly of the view that this will be in place and they can have the benefit of that for the increase of imports for the December period.
I commend this bill to the Senate and we look forward to the cut-over date for the imports segment of the cargo management re-engineering program, which will indeed be a historic day for Customs in this country.
Question agreed to.
Bill read a second time.",SENATE,<title>CUSTOMS AMENDMENT (EXTENSION OF IMPORT CUT-OVER TIME) BILL 2005</title>,<title>Second Reading</title>,BILLS,3,1,speech,9X5,
"Marshall, Sen Gavin",ALP,2005-08-17,"—Before this debate was adjourned yesterday, I was despairing for the Liberal and National parties of the coalition. I have always believed them to be ethically and ideologically inadequate when it came to governing, but it does disgust me how underhanded and despicable their actions have become. Was the lack of a Senate majority the closest the government has come to having any conscience? Sadly, this appears to be the truth. There are certainly no signs of compassion or morality now. Perhaps it is the weakness of their policies and the knowledge that what they do is not for the good of this nation but for the gratification of ideological fanatics in their own ranks that inspires such legislation. This and the coming extremist vendetta against working Australians are simply despicable. There is absolutely no proof that the radical workplace demands of the government will in any way contribute to the improved delivery of training or better equipped trainees. Indeed, any application of logic indicates the complete opposite. They simply will not.
Before I conclude my remarks on this bill, I would like to turn to the conduct of the Senate Employment, Workplace Relations and Education Legislation Committee inquiry into this bill, of which I was a member and in fact deputy chair. The chair of the committee determined that no public hearings would be conducted anywhere around the country to garner community opinion and expertise on the bill and its effects. The obvious question to ask is what senators opposite were afraid of when they refused to hold public hearings into this matter. There was no immediacy about tabling this report and any such excuse is no more than a pathetic furphy. After the committee had determined to conduct public hearings, government senators simply failed to turn up and provide a quorum for such public hearings. The fact is that the government has ignored the sector for a decade now and the only time line imposed on the committee was one the government imposed upon itself.
One of the great tragedies we face in this chamber over the coming years is more of this arrogance and the effect it will have upon our democracy and public debate in Australia. There is a sad sense of indifference pervading the ranks of senators and members of the coalition. It is time they turned away from being mindlessly herded along by ideological zealots determined to destroy the Australian way of life.
The senators of the coalition parties might be able to delude themselves into thinking that ripping the heart out of the Australian way of life and violating the fundamental human rights of Australians is the way forward, but the Australian Labor Party does not. In our three recommendations included in the Senate Employment, Workplace Relations and Education Committee report opposition senators and the Labor Party clearly outline what this bill needs, but fails, to do. We must increase funding for public vocational education and training to address the skills crisis. The Commonwealth must stop behaving childishly and cooperate with the states in developing a new national framework for vocational education and training and rebuild a collaborative structure to fulfil the role of ANTA, and the government must desist from its absurd attempts to include regressive workplace relations changes with every piece of legislation it introduces. It is irrational and unproductive and distorts a debate which should be held over for another occasion.
Jenny Macklin, Labor’s shadow minister for education, training, science and research, put it best when she said in the House:
Despite the fact that over 70 per cent of public VET funding comes from the states and territories and less than 30 per cent comes from the Commonwealth, this government wants 100 per cent control. No doubt the minister for education will continue to accept zero per cent of the responsibility for any problems that arise.
And in that she is absolutely right. The Australian Labor Party oppose this bill in its current form and I urge government senators to join us in supporting our amendments to it. Should this bill remain unamended by Labor’s alternatives then it ought to be rejected. I thank the Senate.",SENATE,<title>SKILLING AUSTRALIA’S WORKFORCE BILL 2005</title>,<title>Second Reading</title>,BILLS,4,1,speech,00AOP,
"Wong, Sen Penny",ALP,2005-08-17,"—I rise to speak briefly to the second reading amendment moved by Senator Nettle to the Skilling Australia’s Workforce Bill 2005 and the Skilling Australia’s Workforce (Repeal and Transitional Provisions) Bill 2005. I wish to indicate that, whilst Labor support many of the sentiments of most of that amendment and has made very similar criticisms long and loud over the government’s approach to and underfunding of training and its abrogation of responsibility when it comes to training, we cannot support the second reading amendment in its current form, in particular the blunt requirement to end the funding of private providers, which we think is inappropriate. Whilst we have been longstanding and strong supporters of TAFE, we recognise that private providers have a role in Australia’s training system.
Question negatived.
Original question agreed to.
Bills read a second time.",SENATE,<title>SKILLING AUSTRALIA’S WORKFORCE BILL 2005</title>,<title>Second Reading</title>,BILLS,4,1,speech,00AOU,
"Wong, Sen Penny",ALP,2005-08-17,"—I move:
(1)    Clause 12, page 11 (lines 22 to 27), omit paragraph (1)(b).
The basis of this amendment is to remove the requirement from this legislation for TAFEs to offer AWAs to their staff. There has been some discussion about this in the debate on the second reading. It is interesting that a government that promotes freedom of choice is in fact requiring employers at TAFE to put AWAs to their employees. It seems an extraordinary intervention into the management and functioning of TAFE. I wonder why it is that the government believes that it is appropriate for TAFEs to be required to offer AWAs to their staff.
This aspect of the legislation really demonstrates that this bill is, at its heart, not about improving the training of Australians. A very substantial aspect of this bill is the government’s extreme ideologically driven industrial relations agenda. It has tried, and continues to try, this approach at universities and now it is requiring it in TAFE. It is extraordinary that a government that calls itself a Liberal government—or a coalition government including the Liberal Party—and has previously had a tradition of liberalism and small government is prepared to use the funding levers of the Commonwealth to implement what is so obviously a radical and extreme ideological agenda. It is prepared to use the levers of Commonwealth funding to force its own view of what extreme industrial relations arrangements should apply in the workplace and to force those arrangements onto institutions such as universities and TAFEs. It seems that the government has forgotten that, despite nine long years of its vigorous advocacy of AWAs, we still have a situation where AWAs cover around 2½ per cent of the work force. It is quite clear that Australian employees and employers are voting with their feet when it comes to this issue.
What we find extraordinary about this aspect of the legislation is that, while on the one hand the government preaches freedom of choice and articulates in both its industrial relations legislation and its rhetoric the principle that the primary responsibility for determining matters affecting the relationship between employers and employees should occur at the workplace level—that is the rhetoric—on the other hand the detail of this legislation is that the government says: ‘TAFEs, if you want this funding, you’re going to have to offer AWAs, even if you have a cooperative collective agreement process in place, even if you have a tradition of collective bargaining and that is what you regard as the best way forward in managing your work force and the delivery of your services and even if that collective bargaining process has ensured better delivery of services to students and better staff satisfaction. Even if all those things are true, we are going to require you, on the basis of the funding we give you, to offer AWAs to your work force.’ It is an extraordinary impingement upon the rights of managers and employers within the TAFE system to make their judgments about what is the best arrangement to put in place with their employees. It is an extraordinary infringement of the rights of employees within the TAFE sector to determine that they ought to collectively bargain, that they want to go down the collective bargaining path and that they want to engage in a collective and cooperative process with their employer.
Despite overwhelming evidence to the contrary, AWAs are not, for the great part, advantageous to employees in terms of basic working conditions. AWA employees work six per cent more hours than workers under collective arrangements, and non-managerial employees on AWAs generally earn less than workers covered by collective agreements—around two per cent less on average. Most recently, in my home state of South Australia, we have seen an employee on an AWA—which was, in fact, approved by the so-called watchdog of the government, the Office of the Employment Advocate—who was earning 25 per cent less than the minimum award wage and had to give up sick leave and annual leave, I think it was, as well. That was the sort of exploitation of a young worker on an AWA that we saw. The fact is it is a similar type of exploitation that this government is trying to force upon employees of TAFE, and it is trying to do it over the heads of the management of the institutions. We say it is an extraordinarily authoritarian thing for this government to be doing—to be using its funding powers in order to impose this extreme agenda on the TAFE work force. And of course this is in the context of a government that has abjectly failed to tackle the national crisis that is our skills shortage. This is a government that has failed to properly fund vocational education in this country.
We have seen recently the AiG, which is not known for its pro-Labor partisan position, come out and heavily criticise the government’s skewing of its training agenda to areas which are not skills rich and which are not in skills shortage. It is just another example of the government being out of touch with the needs of industry and with the national challenge of ensuring we have a well-trained work force. Labor are intransigent in our opposition to the foisting of AWAs onto the TAFE work force. We do not believe it is appropriate for the national government to be using its funding powers to require certain industrial practices that are to the detriment of employees in the TAFE sector.",SENATE,<title>SKILLING AUSTRALIA’S WORKFORCE BILL 2005</title>,<title>In Committee</title>,BILLS,4,2,speech,00AOU,
"Nettle, Sen Kerry",AG,2005-08-17,"—The Greens will be supporting the amendment put forward by the opposition. As I spoke about in the second reading debate, we have extreme concerns about the way in which the federal government is using its capacity to fund a range of different organisations, particularly in education, and holding those organisations effectively to ransom by saying, ‘If you don’t implement our particular ideological bent on industrial relations, you won’t receive the funding that is required.’
It is a serious issue for the 1.7 million students who are currently enrolled in TAFE across this country to be told by the federal government, ‘You’re not going to get the funding that your institution needs in order to provide you with the vocational education and training that you require unless your institution implements this government’s own very narrow, ideological view about how the industrial relations environment should operate within your TAFE college or other vocational education and training providers.’ Putting these requirements onto the funding to ensure that the government’s own ideological view is implemented is not an appropriate way for the government to be administering funding. I have spoken about this already in my speech in the second reading debate. We wholeheartedly support this amendment.",SENATE,<title>SKILLING AUSTRALIA’S WORKFORCE BILL 2005</title>,<title>In Committee</title>,BILLS,4,2,speech,00AOR,
"Wong, Sen Penny",ALP,2005-08-17,"—One of the issues that the opposition would ask for an explanation about from the minister is: why is it that the principles that are articulated in the Workplace Relations Act are that the primary responsibility for the negotiation of employment conditions ought to be determined by employers and employees at the workplace level, yet in this legislation the government is requiring AWAs to be the first port of call for TAFE employees? I invite the minister to explain the inconsistency between the government’s position and approach to industrial relations in other legislation and in the provisions of this bill.",SENATE,<title>SKILLING AUSTRALIA’S WORKFORCE BILL 2005</title>,<title>In Committee</title>,BILLS,4,2,speech,00AOU,
"Patterson, Sen Kay",LP,2005-08-17,"—A number of things have been raised in the speeches on the second reading with regard to this amendment moved by Senator Wong. But, first of all, I want to refer to where speakers in the second reading debate claimed that the Prime Minister pre-empted the debate on the bill by announcing the closure of ANTA of 22 October 2004. It is only fair and responsible that the Australian government provide ANTA staff with certainty as to their working arrangements. The government could not really expect ANTA staff to work in a climate of uncertainty. For this reason, the Prime Minister announced that the ANTA functions would be transferred to DEST from 1 July, enabling the staff to make informed decisions regarding their future employment.
Regarding the questions raised in the chamber about New Apprenticeships, New Apprenticeships continue to provide an outstanding range of opportunities, especially for the 70 per cent of young Australians who do not go straight from school to university. Over half—57 per cent—of new apprentices in training are under 25 years old, and 382,400 new apprentices were in training at the end of 2004 compared with 143,700 in 1975. This is a 166 per cent increase in the number of new apprentices. Record numbers are completing training: 139,000 new apprentices finished their training in the 12 months to 31 December 2004—this is up 11 per cent from the previous year—and 92 per cent of new apprentice graduates said that they fully or partly achieved their main aim in doing their training. Eight out of 10 employers remained satisfied with VET providers.
Surveys of new apprentice and employer satisfaction with New Apprenticeships centres show that 92.6 per cent of new apprentices and 70.2 per cent of employers were satisfied with New Apprenticeships centre services. This government has continued to provide substantial growth in vocational and technical education funding. Since 1995 there has been a 48 per cent increase in funding under ANTA agreements. There has been an 83 per cent increase for the New Apprenticeships arrangements, including employer incentives, since 1999-2000.
The Howard government are committed to leading the training sector into the future. We are making a significant investment in training, including funding of $4.4 billion provided through the Skilling Australia’s Workforce Bill and a further $1.4 billion over four years, announced last year, for an integrated and comprehensive suite of new policies to maximise Australia’s skills. This lifts the Australian government’s contribution to vocational and technical education to a record $10.1 billion over the next four years and represents one of the most significant boosts to vocational and technical education ever undertaken by any Australian government.
