name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id
"Ludwig, Sen Joe (Manager of Government Business in the Senate)",ALP,2008-05-15,"—I seek leave to make a short statement in relation to the hours of business today.
Leave granted.
—I thank the Senate. It is worth explaining to the Senate the position we are now in. At the beginning of the week it was understood we would proceed with two bills and then a third bill was added, the social security bill, a budget bill which came out from Tuesday night. We expect the social security bill to be dealt with expeditiously today. In respect of the two bills that the government did want to proceed with this week, the first bill is the Telecommunications (Interception and Access) Amendment Bill 2008, which has been dealt with and the government has met the commitment that that bill would be passed as a necessary bill for this week. The second necessary bill for this week is the Telecommunications Legislation Amendment (National Broadband Network) Bill 2008. That bill was dealt with last night, up until 6.50 pm, when we went on to government documents. Because of amendments moved by the opposition, that bill is being dealt with in the House of Representatives today. It will, hopefully, come out of the House at an early time, which will allow that matter to be dealt with by the Senate before 12.45 pm. However, there does not seem to be a guarantee that I can give for that.
It is a bill that the government did indicate at the beginning of the week that it does want to deal with. The government will continue to say that we do need to deal with that bill in its entirety this week; therefore, I will move a motion which will allow that bill to be dealt with to conclusion once the message returns—hopefully before 12.45 pm, but there is no guarantee of that from the House. I will not seek to move the motion concerning hours this morning and have the debate without knowing exactly when that bill will return and whether there will be sufficient time for that bill to be dealt with.
I seek the concurrence of other senators to postpone the hours motion until later on in the day, and I can move that motion by leave if necessary to allow the debate on that bill. That would mean a couple of things. Firstly, if the bill were to come forward after 12.45 pm, during what is called the non-controversial time for bills, then that message could be dealt with during that period. If it were not able to be returned and finalised by that time, the next available time would be during general business, and I would ask the opposition to provide the time for the message to be dealt with during that time. I expect it not to be a long debate, so we could then go on to general business. If the bill continued to be dealt with and was not finalised, then we could continue past 6 o’clock and use the time for at least half an hour, until 6.30 pm, have the dinner break and come back for the address-in-reply by both the opposition and the minor parties and then continue to deal with the bill and/or message until conclusion. That is the intention of the government.
We are serious about this bill, which is one of Labor’s main election commitments. It provides for the rollout of the national broadband network. It provides the basics for the mechanics to allow the tender process to go forward. The bill cannot be held up in the Senate. We must deal with it this week to allow all of those processes to proceed. I thought that it would be worth while this morning to explain the position, although I have taken longer than I might have imagined. It has an impact on all senators and their work requirements—and perhaps on the planes that they may wish to catch this evening. In any event, I seek the agreement and cooperation of the Senate to achieve that.",SENATE,<title>BUSINESS</title>,<title>Rearrangement</title>,Business,1,1
"Ellison, Sen Chris",LP,2008-05-15,"—by leave—On behalf of the opposition, we are in agreement with the government in relation to the way matters should proceed. We want to cooperate on this, and I associate myself with the remarks made by Senator Ludwig. However, in any change that may occur with general business today, I ask that it not be at the expense of the time allocated for general business. I think that can be done because we have a break between 6 pm and 8 pm. We certainly want to cooperate, and I think flexibility is the answer here. I agree with what Senator Ludwig has said.",SENATE,<title>BUSINESS</title>,<title>Rearrangement</title>,Business,1,1
"Siewert, Sen Rachel",AG,2008-05-15,"—I move:
That—
The Senate:
notes:
the inclusion in 2006 of Part 3.18A—Private financial provision for certain people with disabilities—to the Social Security Act 1991 to enable the establishment of special disability trusts, and
that since the introduction of Part 3.18A and to 31 December 2007 only 22 trusts have been established; and
recognises the potential benefits that special disability trusts can deliver for those living with a disability, but is concerned that there remain barriers to the establishment of special disability trusts that are limiting their wider beneficial application.
The following matters relating to special disability trusts be referred to the Community Affairs Committee for inquiry and report by 18 September 2008:
why more families of dependents with disabilities are not making use of the current provisions to establish Special Disability Trusts;
the effectiveness of Part 3.18A of the Social Security Act 1991;
barriers in the relevant legislation to the establishment of Special Disability Trusts; and
possible amendments to the relevant legislation.
Question agreed to.",SENATE,<title>COMMITTEES</title>,<title>Community Affairs Committee</title>,Committees,4,1
"Siewert, Sen Rachel",AG,2008-05-15,"—I move:
That—
The Senate:
notes:
the inclusion in 2006 of Part 3.18A—Private financial provision for certain people with disabilities—to the Social Security Act 1991 to enable the establishment of special disability trusts, and
that since the introduction of Part 3.18A and to 31 December 2007 only 22 trusts have been established; and
recognises the potential benefits that special disability trusts can deliver for those living with a disability, but is concerned that there remain barriers to the establishment of special disability trusts that are limiting their wider beneficial application.
The following matters relating to special disability trusts be referred to the Community Affairs Committee for inquiry and report by 18 September 2008:
why more families of dependents with disabilities are not making use of the current provisions to establish Special Disability Trusts;
the effectiveness of Part 3.18A of the Social Security Act 1991;
barriers in the relevant legislation to the establishment of Special Disability Trusts; and
possible amendments to the relevant legislation.
Question agreed to.",SENATE,<title>COMMITTEES</title>,<title>Reference</title>,Committees,4,2
"Parry, Sen Stephen",LP,2008-05-15,"—At the request of Senator Heffernan, I move:
That the time for the presentation of the report of the Select Committee on Agricultural and Related Industries be extended to 16 October 2008.
That the resolution of appointment of the Select Committee on Agricultural and Related Industries be amended to provide for participating membership, as follows:
After paragraph (2), insert:
On the nominations of the Leader of the Government in the Senate, the Leader of the Opposition in the Senate and minority groups and independent senators, participating members may be appointed to the committee;
(b)   participating members may participate in hearings of evidence and deliberations of the committee, and have all the rights of members of the committee, but may not vote on any questions before the committee; and
(c)   a participating member shall be taken to be a member of the committee for the purpose of forming a quorum of the committee if a majority of members of the committee is not present.
Question agreed to.",SENATE,<title>COMMITTEES</title>,<title>Agricultural and Related Industries Committee</title>,Committees,19,1
"Colbeck, Sen Richard",LP,2008-05-15,"—I seek leave to refer a matter to a committee.
—Leave is not granted because the government whip says he has not been consulted.
—My understanding is that the government has been consulted and has agreed for leave to be granted.
—I’m not sure who that was with but it hasn’t been communicated to me.
—Is leave granted?",SENATE,<title>COMMITTEES</title>,<title>Community Affairs Committee</title>,Committees,21,1
"Ludwig, Sen Joe (Manager of Government Business in the Senate)",ALP,2008-05-15,"—As I understand it, the opposition intend to move a motion to send a matter to the community affairs committee in respect of RTD, or ready-to-drink, alcoholic beverages. The government opposes the motion. In order to ensure that we can have a debate about this matter, and also in the interests of time, given my earlier comments that the government does have a program to get through, we will therefore have the debate rather than go through the usual procedures. It is not unusual to do it in this way where our intentions are clear. We can then go to the substantive matter and have the debate about this issue. The government feels strongly about it and will make its statements in the course of the debate. Therefore, we do not need to go through a contingent notice of motion and the Senate procedures. This has happened in the past. In the interests of ensuring that we can go to the substance of the debate, have the debate and then, in the interests of not keeping senators unnecessarily, because we do have a legislative program to deal with today, we will go on to the legislative program at the conclusion of the debate—but we do need to deal with a matter before that.
Leave not granted.",SENATE,<title>COMMITTEES</title>,<title>Community Affairs Committee</title>,Committees,21,1
"Colbeck, Sen Richard",LP,2008-05-15,"—I seek leave to refer a matter to a committee.
—Leave is not granted because the government whip says he has not been consulted.
—My understanding is that the government has been consulted and has agreed for leave to be granted.
—I’m not sure who that was with but it hasn’t been communicated to me.
—Is leave granted?",SENATE,<title>COMMITTEES</title>,<title>Reference</title>,Committees,21,2
"Ludwig, Sen Joe (Manager of Government Business in the Senate)",ALP,2008-05-15,"—As I understand it, the opposition intend to move a motion to send a matter to the community affairs committee in respect of RTD, or ready-to-drink, alcoholic beverages. The government opposes the motion. In order to ensure that we can have a debate about this matter, and also in the interests of time, given my earlier comments that the government does have a program to get through, we will therefore have the debate rather than go through the usual procedures. It is not unusual to do it in this way where our intentions are clear. We can then go to the substantive matter and have the debate about this issue. The government feels strongly about it and will make its statements in the course of the debate. Therefore, we do not need to go through a contingent notice of motion and the Senate procedures. This has happened in the past. In the interests of ensuring that we can go to the substance of the debate, have the debate and then, in the interests of not keeping senators unnecessarily, because we do have a legislative program to deal with today, we will go on to the legislative program at the conclusion of the debate—but we do need to deal with a matter before that.
Leave not granted.",SENATE,<title>COMMITTEES</title>,<title>Reference</title>,Committees,21,2
"O’Brien, Sen Kerry",ALP,2008-05-15,"—On behalf of the respective chairs, I present additional information received by committees relating to estimates, as well additional information received by the Finance and Public Administration Committee and the Rural and Regional Affairs and Transport Committee:
Community Affairs––2 volumes
Environment, Communications and the Arts Committee––2 volumes
Finance and Public Administration Committee––5 volumes
Foreign Affairs, Defence and Trade Committee––2 volumes
Rural and Regional Affairs and Transport Committee––2 volumes.",SENATE,<title>BUDGET</title>,<title>Consideration by Estimates Committees</title>,Budget,22,1
