name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id
"PRESIDENT, The",N/A,2002-03-21,"—I table the original certificates of the appointment by the Governor of Tasmania of Mr Richard Colbeck as a senator to fill the vacancy caused by the resignation of Senator Newman, and of Mr Guy Barnett as a senator to fill the vacancy caused by the resignation of Senator Gibson.",SENATE,<title>DOCUMENTS</title>,<title>Tabling</title>,Documents,0,1
"Brown, Sen Bob",AG,2002-03-21,"—Madam President, I give notice that I will be opposing two of those pieces of legislation and, with leave to make a statement, would be happy to allow them to stay on the list for consideration at lunchtime and express my opposition at that time. ",SENATE,<title>BUSINESS</title>,<title>Consideration of Legislation</title>,Business,2,1
"Harradine, Sen Brian",IND,2002-03-21,"—I did not think this motion would be moved at this time of the day. I believed it would probably be moved after 11 o'clock or thereabouts, because I had pointed out that I had a problem with the terms of the Taxation Laws Amendment (Baby Bonus) Bill 2002. There is some question that this bonus will mean that more women will be having babies later, in order to qualify. I will not argue the case at the moment, but I think that particular issue is certainly not non-controversial. I would hope that that bill could be taken off the list pending some discussions about the matter and some further explanation.",SENATE,<title>BUSINESS</title>,<title>Consideration of Legislation</title>,Business,2,1
"Campbell, Sen Ian",LP,2002-03-21,"—by leave— We have had extensive consultation with all senators with respect to each of the bills that I have listed. I do not choose to call them non-controversial; I just call them lunchtime bills. As Senator Brown said in his remarks, he opposes two of the bills but he has very kindly allowed the bills to be considered in the lunchtime slot. As I understand what Senator Brown has said, he will be recording his opposition, putting forward his views but he will not be forcing a vote. 
I suggest to Senator Harradine that we have been trying to discuss those issues and we had told his office that this was normally the time when this motion would be moved. I would like the list to stay intact on the basis that, after negotiations with the relevant minister—it may well be me—in relation to the Taxation Laws Amendment (Baby Bonus) Bill 2002, if we cannot satisfy Senator Harradine's objections to the bill, and he says he will be wanting to vote against it—
—No.
—I give an undertaking that we will not proceed with it at lunchtime. The effect of that may well be that the bill does not get passed in this session; however, I undertake that if Senator Harradine's concerns cannot be assuaged or if we cannot convince him not to vote against it, I will not proceed with it at lunchtime. But I would seek his support to at least, by passing this motion, allow it to stay on the list for lunchtime, subject to agreement. If agreement cannot be reached I will commit here, on behalf of the government, to remove it and not proceed with it in that lunchtime slot. ",SENATE,<title>BUSINESS</title>,<title>Consideration of Legislation</title>,Business,2,1
"O'Brien, Sen Kerry",ALP,2002-03-21,"—On the basis that we are still discussing the Quarantine Amendment Bill 2002 and a proposed opposition amendment to it which may or may not leave us in a position that this is a non-controversial lunchtime bill, I am happy for it to remain on the list on the basis that if it is controversial it will not be proceeded with.",SENATE,<title>BUSINESS</title>,<title>Consideration of Legislation</title>,Business,2,1
"Faulkner, Sen John",ALP,2002-03-21,"—I have made an informal suggestion to the Manager of Government Business in the Senate which might assist Senator Harradine—that the government consider reordering the government business orders of the day to be dealt with at 12.45 p.m. and ensure that the Taxation Laws Amendment (Baby Bonus) Bill 2002 is the last bill dealt with in the list of non-controversial legislation. That may assist. With the best will in the world, I provide that suggestion and commend it to those who are responsible for ordering non-controversial legislation.",SENATE,<title>BUSINESS</title>,<title>Consideration of Legislation</title>,Business,2,1
"Campbell, Sen Ian",LP,2002-03-21,"—I would be happy to accept that amendment and seek leave to amend my motion by placing the Taxation Laws Amendment (Baby Bonus) Bill 2002 as the last bill and, on the same basis, the Quarantine Amendment Bill 2002 as the second-last bill.
Leave granted.
—Theamended motion now reads as follows:
No. 9	Therapeutic Goods Amendment (Medical Devices) Bill 2002.
Veterans' Entitlements Amendment (Gold Card Extension) Bill 2002.
Veterans' Affairs Legislation Amendment (Further Budget 2000 and Other Measures) Bill 2002. 
No. 10	Financial Corporations (Transfer of Assets and Liabilities) Amendment Bill 2002.
Quarantine Amendment Bill 2002.
No. 8	Taxation Laws Amendment (Baby Bonus) Bill 2002.
Question agreed to.",SENATE,<title>BUSINESS</title>,<title>Consideration of Legislation</title>,Business,2,1
"Evans, Sen Chris",ALP,2002-03-21,"—by leave—I move:
That Health Insurance Determination HS/5/01, made under section 3C of the Health Insurance Act 1973 and published in the Commonwealth Gazette of 30 October 2001, be disallowed.
This is a very serious matter and, on behalf of the Australian Labor Party, I want to put a few remarks on the record in support of the disallowance. The situation is that the government has moved a regulation which would have the effect of providing Medicare rebates to six positron emission tomography scanners—PET scanners—at various sites around Australia. PET scanners are used for the effective treatment of cancer patients, and the effect of this regulation is to licence six centres to provide that function and receive Medicare rebates.
The reason this is of most serious concern is that, in the tender process undertaken by the government, the six successful tenderers did not include the Melbourne Austin and Repatriation Medical Centre. The reason for Labor concern about this decision is that, prior to this decision, there were two centres of excellence in Australia in relation to PET scanners. One was the Austin and Repatriation Medical Centre in Melbourne and the other was the Royal Prince Alfred Hospital in Sydney. Those two organisation have, over the last 10 years, pioneered PET scanning and they have been the centres for much of the activity in relation to this technology and the treatment of cancer.
What occurred is that in the tender process the Royal Prince Alfred Hospital was successful but for some unknown reason the Austin Repatriation and Medical Centre was not. This has caused a great deal of concern throughout Australia. I think it is fair to say that people regard this decision as inexplicable and perverse. The Austin is regarded as the leading teaching and research institution in these matters in Australia. It has a very high international reputation, and anyone connected with the technology and with the research in this area was absolutely dumbfounded that the Austin had not been selected as one of six successful tenderers. I do not want to cast any aspersions on any of the other successful tenderers, but the reality is that a number of them do not have anywhere near the sort of experience—and some have no experience—and record and standing in this field that the Austin has.
There is a real sense of outrage about this decision in the medical community. The Anti-Cancer Council has written to Senator Patterson, the Minister for Health and Ageing, expressing their concern that, because the Austin is also the leading teaching institution, vital clinical experience will be lost and the cancer research capability in Australia will be reduced. Also the Australian and New Zealand Association of Physicians in Nuclear Medicine have condemned the decision, saying:
... a decision that effectively excludes experienced teaching hospitals, and in the case of ARMC, a facility with 10 years experience in PET, cannot and would not be endorsed by this Association.
That is reflective of the concern in the community. Labor concedes that the disallowance is a very blunt instrument, but we are concerned to ensure that the funding for Austin is not removed and that the government makes a proper decision with a proper health outcome in this matter. This is the only avenue open to us to ensure that the government reconsiders this matter. At the eleventh hour we have received an offer from the minister, which I acknowledge but which we find unsatisfactory. We want to see that the Austin's place in this important research field be maintained and that the 10 years of effort, experience and skills that have been built up in Austin are not lost to potential cancer patients in Australia. This is our only way of forcing the government to overturn their decision and make what everyone considers to be a proper health based decision.
I welcome the fact that the minister has, by her late offer, indicated that she accepts some of the logic of the need to overturn this decision. But I think, as with a number of late decisions by Minister Wooldridge, the former Minister for Health and Aged Care, there really is a need to go back and look at the basis of those decisions and ensure that they are based on proper health outcomes and not on other outcomes. I do not want to labour the point that this decision was taken just prior to the election being called—and in fact the regulations were promulgated in the caretaker period—but I do want to say that Labor's concern in this is to get a proper health outcome. This should have been fixed. The Austin should have been allowed to continue as the leading medical institute in this area. They have done tremendous work for cancer patients over the last 10 years. We are concerned to make sure they are allowed to continue that role and continue that funding.
As I say, I accept this is a blunt instrument, but this is the only way the Senate can use its powers to force the government to make sure proper decision making processes are followed and to ensure the continuation of the Austin's very important work in this regard. I urge the Senate to support the disallowance motion, which will have the effect of making the government reconsider what I think is a very wrong decision.
—Mr Acting Deputy President, I seek leave to speak.
—Mr Acting Deputy President, I seek leave to put the government's position and then Senator Lees may want to respond to that. I am happy to speak after her, but she may want to comment on what the government has to say.
—I am quite happy about that. I was actually expecting the minister to come down so that we could have some full and frank debate on the issue.",SENATE,<title>HEALTH INSURANCE DETERMINATION HS/5/01</title>,<title>Motion for Disallowance</title>,Miscellaneous,15,1
"Campbell, Sen Ian",LP,2002-03-21,"—by leave—I thank Senator Lees. The minister was keen to have a debate on this, but is not able to be here at this time and has asked me to make some remarks on behalf of the government. She views this issue as a very serious breach of a process that had the utmost efficacy. We are, through a political process, effectively overturning a tender that was run entirely properly by the department. I have to say from my own experience in running government tenders that, if the parliament acts in this way, it sends some interesting and very unusual and undesirable signals to the marketplace. Having run a tender, and having asked people to put in significant work and enter into a considered financial risk in complying with the tender, to then overturn the result of that for political reasons will increase the financial risks to people who comply or become part of government tender processes in the future. I do not think that should be understated.  
The government regards this as an outrageous proposition. To allow this motion to proceed will totally compromise what has been an open and transparent process that has ensured that very important services— and there is no disagreement on that—for the care and treatment of cancer patients are delivered equitably to all Australians. To allow this motion is to allow a hospital supported by the opposition to effectively blackmail the government.
The PET process is an emerging diagnostic technology that enables molecular imaging. At present, the major clinical applications of PET are in oncology, cardiology and neurology. The Commonwealth commenced this tender process for the provision of services to Australians in 2001. The Austin and Repatriation Medical Centre was unsuccessful in the tender for the purchase of PET services across Australia. This tender was conducted, as I have said, openly and transparently, which has been confirmed by an independent probity adviser. The Austin and Repatriation Medical Centre has admitted that they were:
 both ambitious and arrogant. They assumed that because they had enjoyed the benefits of Commonwealth funding in the evaluative phase of PET—
that is in the past—
that somehow the clearly documented rules of the tender process did not for some reason apply to them.
I confirm that the submission from the Austin and Repatriation Medical Centre far exceeded the capital allocation for the tender, which was the highest weighted criterion. I also confirm that the department advised the Austin and Repatriation Medical Centre on two separate occasions seeking clarification and revision of their submission. We reiterate that: they were warned, they were told, the red flag went up. They were asked to revise their tender and, for reasons best known to them, they chose not to do so. They in their own words have classified their approach to the tender as `ambitious and arrogant'.
The opposition believes, clearly with the support of the Democrats, that this was somehow unfair to that medical centre. In taking this action today they are saying that the rules only apply to some and that we can always create exemptions. This disallowance will require the Commonwealth to continue to fund the Austin and Repatriation Medical Centre for PET services at a rate of $2,100 per service. You can say there are no aspersions on the successful tenderers but in this we are saying to the Australian people that we will pay this hospital that has on its own admission been `ambitious and arrogant' in the tender process, has almost sought not to comply with it, was warned it was not complying and was warned of the risk of failure. The seven successful tenderers have agreed to provide the services to Australians at $900 per service. Further, they have all agreed to not pass on any additional fees to their patients.
This disallowance clearly corrupts a process that sought to deliver important oncology services and the services provided by the PET technology on an equitable basis across Australia. It sought to do so in an open and fair manner. It sought to remove the politics from the allocation of these services, just as the government's processes in relation to allocating MRI licences does. This is yet another example of the Labor Party corrupting an independent process that focuses on high quality care on the most equitable basis and saying that you cannot have an independent process and if you do have one they will overturn it for cheap, populist, political reasons. 
For that reason, we believe this motion, if passed, will create a serious injustice to all Australians, to the advantage of one organisation. The minister has gone further in this regard. Having said all of that about the Austin and Repatriation Medical Centre, she has made a further offer outside this process—in other words, allowing the fairness of this process to stand, so this motion would not get passed—to fund the Austin and Repatriation Medical Centre with some additional Commonwealth expenditure. But that is not good enough for the opposition. They want to score a cheap political point—but it is not a cheap political point, it is a very expensive one. It is at the expense of hundreds of other Australians whose care will be diminished because of this cheap, populist stunt by the opposition. I hope Senator Lees accepts some of these arguments. I hope that Senator Lees will accept that in this case the Labor Party have not made a case for what would be a significant rorting and distortion of a process for very short-term political gain.",SENATE,<title>HEALTH INSURANCE DETERMINATION HS/5/01</title>,<title>Motion for Disallowance</title>,Miscellaneous,15,1
"Lees, Sen Meg",AD,2002-03-21,"—by leave—I must comment on some of the extraordinary statements that Senator Campbell has just made. The very reason we are here is that this process was so flawed. It did not have transparency, and I would argue very clearly that the whole tender process was not run properly. If there is any message we are sending out today, it is that health ministers cannot separate themselves completely from a process such as this. The message that we are sending says that people involved in these types of tenders, these sorts of processes, must have some qualifications in the area in which they are accepting tenders. 
It is not satisfactory to engage a consultant as was done in this case. They went through the formal processes. This particular consultant was out of the country at the time that the full tender process was under way. He was asked for his advice and he gave them advice on the technical aspects of the tender. However, he says, `None of my comments and suggestions for changes were acted upon.' He then heard nothing else whatsoever from those who were involved in the tender process. If we are sending any message, it is a very clear one: we cannot just rely on economics, economists and market forces when it comes to the issues of medical research and quality delivery of services—in this case, very high-tech services that this particular hospital has led the way in. It has led the way not only here in Australia but internationally.
The minister has claimed in her comments that this whole process was transparent. It was far from transparent. Where is the evidence of experience on the part of those people who have won the tenders? Why can't we see the documentation where they claim to be so much better, presumably, than the Austin? Where is any detail of what they are offering by way of research, what they are offering by way of training? No, none of that material is available. I read through with interest some of the additional questions in estimates, but such material is simply not forthcoming—and presumably we are going to be quoted some commercial-in-confidence reasons. It is certainly not a clear and open process.
The comments that the minister has sent to the chamber, relating to the Austin's request for capital funding, made it very clear that, in fact, there were three different tender options. Yes, one of them did have capital funding. Why did they have capital funding? Because they have been in this industry so long using PET technology. They developed in Australia a range of possibilities for the use of this technology, particularly in the diagnosis of cancer, and they needed a new cyclotron. This cyclotron not only provides them with their raw material, their radioactive material, but it also supplies other hospitals, including one in my home state, the Royal Adelaide. Yes, that cyclotron is at the point where it is nearing the end of its life, and that was put as part of the tender process because they could see no other way of continuing to supply the Royal Adelaide, as well as themselves, with the new upgraded camera that the Victorian government has put money into. This hospital is not just relying on federal funding; it is relying as well on state funding, which it was successful in getting. 
It had been reimbursed under Medicare since 1997, and it is now moving on to look at other routine users for PET. The Commonwealth did drop them out of this tender process—and I do not think we will ever get to the bottom of why some bureaucrats decided not to fully examine all three options they put forward. Reading through various questions and the material that has come from the college as well as independent sources, you can see that people who work in this industry are absolutely amazed that our top facility can be simply shuffled to one side without any decent explanation.
This hospital is now looking at the use of PET in other procedures, in particular looking at neurological problems, and this is an essential part of its process. It is a research facility, our major research facility. It performed the first PET scan in 1992, and it is doing about 1,300 to 1,500 scans a year. I just find it extraordinary that the minister has sent in here a statement that suggests that somehow this was a proper open qualified tender process. It was anything but that.
I can assure Senator Campbell, this is not some sort of political stunt. The Democrats have looked into this at great length, and I thank my staff for the work they have done. I also thank Senator Allison, who has spent time at the Austin and who has gone to great lengths in her home state to see that this facility is ongoing and its work is guaranteed.
I have no qualms whatsoever in supporting this disallowance. Indeed, in order to make sure that a disallowance motion went through today, we were about to move one of our own, because its funding runs out before parliament resumes. It is an extraordinary decision, particularly given who some of the other successful tenderers are. But, as Senator Evans said, I do not think we should go in any way into discussing the successful tenderers. We just need to make the point that the top facility in Australia has been unsuccessful.
This motion is a very blunt instrument, and I acknowledge one point that Senator Campbell made: this hospital will now be paid at the old rate. Part of the government's decision involved cutting the Medicare rebate from $2000-odd back to around $900. We wait on the government. We do not have the ability to write the right regulation. This regulation has gone; presumably, by the time we get back here for the budget, the government will have written another regulation that we can support. In that way, we can ensure that Australia's top research facility in the area of PET scanning is able to continue. 
Question agreed to.",SENATE,<title>HEALTH INSURANCE DETERMINATION HS/5/01</title>,<title>Motion for Disallowance</title>,Miscellaneous,15,1
