name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id
"Schacht, Sen Chris",ALP,2001-08-06,"—Madam President—
—You've had a haircut.
—Order!
—I have had a haircut? You are very observant, Senator Patterson! I hope you are as observant about my remarks on the bill. In the House of Representatives my colleague the shadow minister for immigration has already indicated that the opposition support the Migration Legislation Amendment (Application of Criminal Code) Bill 2001. The major provisions of the legislation are as follows. The bill clearly defines the application of the Criminal Code against all offences against migration law. The bill replaces references to certain general offence provisions in the Crimes Act 1914 with reference to the corresponding provisions of the Criminal Code. The bill clarifies the physical and fault elements of offences to facilitate the consistent interpretation of offence provisions. The legislation amends migration legislation to remove unnecessary duplication of the general offence provisions in the Criminal Code and amends certain offence provisions to expressly provide that they are offences of strict liability. If an offence is not expressly stated to be one of strict liability, then the prosecution will be required to prove fault in relation to the physical elements of the offence.
The bill itself is policy neutral and does not create any new strict or absolute liability offences. Because of those principles—and, as I said, my colleague in the lower house the shadow minister Mr Sciacca has already indicated this—the opposition support the bill. We understand that there may be an amendment from the Democrats. We await the arguments from the Democrats on their amendment, but on the information we have received so far we are not disposed to support the Democrat amendment. As I said, the opposition support this bill. We see no reason to delay its progress through the Senate. If the Democrats do have an amendment, we look forward to hearing in the debate what that is. We believe this bill should be supported and proceed forthwith.",SENATE,<title>MIGRATION LEGISLATION AMENDMENT (APPLICATION OF CRIMINAL CODE) BILL 2001</title>,<title>Second Reading</title>,Bills,2,1
"Bartlett, Sen Andrew",AD,2001-08-06,"—In speaking on behalf of the Australian Democrats to the Migration Legislation Amendment (Application of Criminal Code) Bill 2001, which amends the Migration Act, this is one of a series of bills which harmonises existing offence provisions with the new Criminal Code. The Democrats have been supportive of this harmonisation process, but we have indicated on a number of occasions that we intend to cast a critical eye over offence provisions that reverse the onus of proof or impose strict or absolute liability. On this occasion we will be moving an amendment to address an onus of proof reversal, and that amendment has been circulated in the chamber.
The provision in question places what is known as a legal or persuasive burden on the defendant to establish his or her innocence. This contrasts with an evidential burden which requires only that the defendant point to evidence which suggests a reasonable possibility that the matters necessary for the defence exist or do not exist, with the prosecution bearing the ultimate burden of proof. The amendment seeks to have this legal burden reduced to an evidential burden.
As a matter of common law, the principle is that the prosecution should always bear the legal burden. The Senate Standing Committee on Legal and Constitutional Affairs, in its 1982 Report on the burden of proof in criminal proceedings, set out well the rationale for this principle: 
The effect of placing a persuasive burden on a defendant is to create the possibility that the person can, and under the law must, be convicted even though the tribunal in fact is left with a reasonable doubt as to his guilt. 
It is a fundamental human right that a citizen not be convicted of a crime until it is proved against him or her beyond a reasonable doubt. Placing the onus of proof upon the prosecution safeguards a fair trial when the full weight of the state, with its considerable financial and human resources, are pitted against an individual. It is sometimes claimed that onus of proof reversals are largely directed at promoting administrative convenience or efficiency and achieving policy goals. In its submission to the Senate Standing Committee on Legal and Constitutional Affairs, the Law Institute of Victoria stated in relation to drug offences:
It is clearly the government's opinion, quite possibly backed up by public opinion, that the widest possible legislative trap should be set to catch the culprits, even at the cost of deprivation of common law rights. The difficulty with this reasoning is that emotive issues and matters of convenience are being permitted to take precedence over a system which has long been considered the only fair means by which to try defendants. The effect of a criminal conviction can be devastating and it is for this reason that not only has the onus of proof being placed upon the Crown but an onus which must be discharged by proof beyond reasonable doubt. 
In its joint submission, the New South Wales Bar Association, the Law Society of New South Wales and the Sydney University Law Graduates Association stated:
The use of the presumption of guilt is the result of a lazy attitude in a society which wants to see people, guilty or innocent, punished for alleged wrongs without bothering to ensure the facts establishing guilt are proved beyond reasonable doubt in accordance with long established principles of law.
Turning to the provisions of the legislation itself, item 39 deals with the offence of arranging marriage to obtain permanent residence. A defendant may claim by way of defence that he or she believed on reasonable grounds that the marriage would result in a genuine and continuing marital relationship. Under the bill as it stands, the defendant bears the legal burden of establishing, firstly, that he or she genuinely believed that the marriage would be genuine and continuing and, secondly, that the belief was reasonable in an objective sense. The defence under this section is an adaptation of the general mistake of fact defence, which carries an evidential burden because that is what is appropriate for such defences. There is nothing of substance to distinguish this offence from others that impose a purely evidential burden on the defendant. The maximum penalty for this offence is a $100,000 fine and 10 years imprisonment. 
The crucial point to recognise is that, if the legal burden is imposed on the defendant, he or she may be convicted even though the jury is left with a reasonable doubt as to his or her guilt. In the Democrats' view, this violates fundamental principles of our legal system and there are not appropriate or strong enough reasons for a legal or persuasive burden to be put on the defendant in these circumstances. So we will be moving an amendment in the committee stage to change that to the defendant bearing an evidential burden in relation to the matters in that item which will relate to arranging marriages to obtain permanent residence. We believe that that is a more appropriate level of burden in any proceedings on that particular offence and we think that it is more appropriate in this bill. So, while we support the bill as a whole, we will be moving that single amendment in the committee stage.",SENATE,<title>MIGRATION LEGISLATION AMENDMENT (APPLICATION OF CRIMINAL CODE) BILL 2001</title>,<title>Second Reading</title>,Bills,2,1
"Cooney, Sen Barney",ALP,2001-08-06,"—The Migration Legislation Amendment (Application of Criminal Code) Bill 2001 has a lot in common with a number of bills that have come through this chamber setting out crimes that are created within the legislation that particular departments administer. Here we have a bill dealing with migration—legislation administered by the Department of Immigration and Multicultural Affairs. I hope that the bill—I consistently make this remark in this context—does not change the general thrust of what has gone on previously in this area. In other words, I hope that there are no crimes created inadvertently through this legislation. If we presume that there are none, the issue then is whether or not particular offences should be offences of strict liability or ones for which intent has to be proved. 
The problem with strict liability is that a person is guilty of an offence no matter what his or her moral situation is. That is always a problem. Nevertheless, administration of the law would be proved difficult if all matters had to be proved so that an element of intent had to be established. The issue of intent should be established in terms of serious offences. Strict liability offences, where there is no moral element to be proved, ought be confined to matters of administration or matters that lend themselves to that sort of treatment. I hope that that distinction is made clear or has been taken into account in this legislation. I notice that the defence of harbouring is dealt with in this legislation. Item 33 reads as follows: 
Repeal the subsection—
`subsection' being subsection 233(2)—
and substitute:
(2) a person is guilty of an offence if 
(a) the person harbours another person; and 
(b) that other person is an unlawful non-citizen or removee or deportee. 
This goes to the issue that is current at the moment that people who should be outside the country have been, it is alleged, harboured by others. This subsection is directed at those people who do the harbouring. That is a common offence. In other words, if someone escapes from a prison it is an offence for somebody else to harbour him or her. In the old days, say of the English civil war and what have you, people were treated with the greatest severity if they harboured somebody from the wrong side—the wrong side being the side opposite to the one that took the person into custody. 
This provision illustrates the problems we are now facing. The issue of keeping unlawful non-citizens or removees or deportees in custody is becoming more and more difficult. In recent days problems have been thrown up at Villawood. The question arises as to whether the administration of this act is being done as well as it might. Why do we have all these escapes taking place, not only from Villawood but from various institutions around the country? Indeed, I think a couple of them, Mr Acting Deputy President Lightfoot, are in your state, which you so well represent. It becomes an issue for us as a parliament to ascertain why this should be happening. 
These detention centres are being run by Australasian Correctional Management, as I understand it, a company largely influenced by the Wackenhut organisation in America. It is a matter of some concern as to why this is taking place. When we first started detaining people who sought asylum—boat people—we did not have this problem. The problem is becoming more acute as time goes by, and I think it is time we had a look at why this is happening. There should be an investigation into the whole area. 
Concern has been expressed about what is happening in the detention centres and about the number of people who are escaping from them. In response to those concerns, the department tends to say, `We have to make the places more secure. That is the issue.' So you start off by having people confined within cyclone wire fences. Then you have to make them more secure, so you add razor wire, which in my day, when I was a lot younger, was considered a very nasty instrument to use to keep people confined, even in prisons like Pentridge. In any event, there is an escalation of the steps taken to secure people in these places. It is time that some inquiry was made as to why this is happening.  
Not only is that happening but there is a growth it seems in the manufacture of offensive weapons for use within these places. Just what is going on? Is the environment established by the camps at Villawood, Curtin and Port Hedland the proper one for people who are going to become Australian citizens later? As I understand it, at the moment most of these people go on to become residents of Australia. Perhaps after three years they become Australian citizens. 
It is not a good thing to bring people, who will be living among us, into the country and then put them behind these very secure fences. This is emphasised in item 33 of the legislation. The situation is at the point where there has to be new legislation brought in to punish those who might give succour to people who escape from these institutions. The people who have escaped are not criminals. They have not been convicted of offences. If they had been convicted of offences they would be in jail. So we have legislation which creates offences. If I wanted to invite you to my house and home, there would be no problem with that. If I wanted to bring in a person who has escaped from jail, who has a criminal conviction, I would be harbouring. But in this situation we have people who are not convicted of any offences—if they get out of a place and they are harboured, the person who harbours them could end up in jail for a considerable period of time.
Not only is there a growth in the number of people escaping from these prisons—which is what they have become: once upon a time we would have called them detention centres but it has gone beyond that now—but we are creating a situation where the number of crimes a person can commit and the severity of the penalty imposed is increasing. The whole thing is beginning to snowball. So we have a situation where new crimes are being created, where new penalties are being imposed, where more and more people are being dragged in to face the music, as it were. Ten years ago this sort of thing was not happening. What is going on in this system? Is that the right way to conduct a program that deals with people coming to our shores?
The Department of Immigration and Multicultural Affairs should look at this. There is a strange attitude in this department. I have had recent experience of this with respect to a person who wants to come here to study. There is a requirement by the department—I think this is in China somewhere—that it take 16 weeks to assess as to whether a person should be brought here as a student. This is a person who wants to study at Melbourne University, an eminent institution, where, may I say, my son Sean lectures in contract, with great aplomb and skill.
 (Senator Lightfoot)—It is obviously hereditary, Senator Cooney.
—Thank you, Mr Acting Deputy President.
—On the mother's side!
—What has happened is that the university—
—Respond to that so that it goes into the Hansard for your wife, Barney.
—Yes, I will. Thank you.
—I think she deserves that.
—Yes, she does. You are absolutely right, Senator. My wife is a woman of outstanding ability. As Senator Patterson will tell you, my wife has been a solicitor for over 40 years—the most eminent in Melbourne! The university has its requirements. It wants these people to come to Australia and we want them to come to Australia. Here is a person who will pay thousands of dollars in fees to come to Melbourne University, the pre-eminent intellectual institute in this country, but he is not able to get here on time because the base in China cannot get his visa processed in fewer than 16 weeks. If he wanted to go to England or the United States, it would be much quicker.
—I will give you a briefing on it and tell you why. 
—Thank you. It is, as you would know, Senator Patterson, a matter of some concern. When this matter came to the attention of my office, inquiries were made, and it seems that is the problem. It is very difficult, and you would understand being an eminent academic from Monash—
—You have misread me, Senator Cooney, I am not an academic.
—He is talking to me now.
—I see. Senator Cooney, you should direct your statements through the chair.
—Yes, I should. The fact that you are not an academic, Mr Acting Deputy President, does not in any way detract from your intellect and brilliance; it is just that Senator Patterson has those same qualities but in a more formal, academic fashion. That is how I was putting it. In any event, I am glad that Senator Patterson will brief me on that because it is pretty important. I think it is a concern that there is escalation in terms of the security that we have to impose to keep people where we want them. There is an escalation in the number of crimes. I think it is a pity that, no matter what the area, to secure a position we have to create new crimes. What is innocent conduct today should, in my view, only be made criminal conduct for the most serious of reasons tomorrow. This legislation starts ratcheting up the number and the seriousness of the crimes concerned.  
The general thrust of the bill is simply to give the legal underpinning to the legislation that the Department of Immigration and Multicultural Affairs administers by way of a code rather than by way of the common law. As Senator Schacht has indicated, nobody complains about that. There is no opposition to that. If it is the decision that the law be underpinned by code rather than by the common law, so be it. But, in so far as this legislation does what I have complained about—create new crimes and add to the seriousness of the penalties that attach to the crimes—that becomes a very significant issue.
I conclude my remarks on the matter. Through you, Mr Acting Deputy President, I am very eager to hear Senator Patterson answer the issues that have been raised.",SENATE,<title>MIGRATION LEGISLATION AMENDMENT (APPLICATION OF CRIMINAL CODE) BILL 2001</title>,<title>Second Reading</title>,Bills,2,1
"Harris, Sen Len",ON,2001-08-06,"—I express my wholehearted support of the government for the Migration Legislation Amendment (Application of Criminal Code) Bill 2001. However, I feel the whole issue of illegal immigration has been bogged down in political correctness and warm and fuzzy garbage. Australia is being dragged kicking and screaming into a globally orchestrated population realignment that is neither of our making nor of our choosing. It is about time to take the reins of our own future, take our destiny back under our own control and no longer play the defenceless player in a global agenda sanctioned by the United Nations.
The unregulated movement of illegals—predominantly boat people—with the covert sanction of the United Nations, together with the active participation of sophisticated transnational criminal groups, is resulting in one of the largest hoaxes ever perpetrated on the Australian people. This has got to stop. The estimated potential worldwide supply of this illegal criminal cargo is upwards of 60-odd million. Australia has seen the increasing trend for these illegals to land on our shores each year, much to the financial and social detriment of all Australian citizens. I emphasise that. Each illegal criminal that lands on our shores takes away from the Australian government's ability to provide social, health and education services for the Australian people. 
This country is noted for its high standard of living, which is not only desirable for our own citizens but also highly attractive to overseas residents. I and the majority of Australians—that is, loyal Australians—have no objection to anyone desiring to better their circumstances and standard of living, but I believe that Australia has taken great exception to the abusive influx of the illegals that we are absorbing and the financial costs created for this country. Obviously the liberality of our immigration laws is of great benefit to—and open to monumental abuse by—not only those with criminal intent but also the criminal instigators of this abominable industry. The potential for future social unrest arising from ethno-national differences between incompatible cultures being forced to amalgamate and expected to live in harmony side by side upon our soil is of great concern. I would be very sad if, in 10 years time, in this wonderful country, we in Australia are facing similar altercations to those that are now predominantly perpetrated between these people in their own countries.
We must ask ourselves whether, under the banner of responsibility that we are entrusted with in this chamber, we have the right to abrogate our responsibility by continuing to do nothing or whether we carry out the designated duty that the Australian people have elected us to carry out—to protect this country from the blatant abuse of our hospitality and resources that is being presently perpetrated upon us and not allow these people to continue to get away with it. A responsible government needs to pursue amendments legislatively and to take action to protect the interests of Australia and its people. It needs to pursue this type of legislation together with the abandonment of any agreements or treaties that are proven to be against our best interests and solely for the benefit of foreign manipulative bodies motivated by purely ulterior motives with no responsibility or requirement to consider the best interests of this country and its people. 
Through my office and through correspondence, I have heard repeatedly the response of the Australian people towards the influx of illegal criminals. Their attitude is that they are far from accepting the abuse that they are expected to cop. These people, through their commonsense approach and their loyalty to Australia, have put forward the following actions that they find need to be undertaken. First, all illegal boats arriving should be stopped from going ashore. Second, boats should be provided with food, water, fuel and medical provisions and then given a Royal Australian Navy escort out of our waters. Should the occasion arise whereby these vehicles are suddenly unable to go any further due to engine disablement, then I, on behalf of the people who have contacted me, pass on the suggestion that they be given a set of oars. 
There is no doubt that the conditions that we have here in Australia are very desirable to those people overseas. I place clearly on record that I have a great compassion for those genuine refugees—and I repeat the word refugees—who go through the process: they go through the internment camps, they wait their turn and they apply to legally enter this country. They, no doubt, like a lot of other people, have some understanding of the benefits of entering Australia.
I would like to focus on some of the facilities that are available in the detention centres. For entertainment, Woomera Detention Centre provides eight televisions, one in each recreation room; an educational complex; three videos; and 10 computers, six of which are educational. There is band equipment for karaoke and there are radio cassettes. These people are provided with 15 copies of the South Australian Advertiser, 15 copies of the Australian, 10 copies of the Arabic El Telegraph and three copies of the Bamdad Weekly. These people are provided with newspapers at the expense of the Australian people. 
Sports equipment is provided for soccer, volleyball, basketball, badminton and table tennis. There is gym equipment and there are weight-lifting machines. These people also have excursions organised. There are three excursions per month from Woomera, involving approximately 160 people. These are the conditions that these people at Woomera are complaining about. I also believe—I have it on reasonably good authority—that the local supermarkets are open out of hours so that these people can purchase the goods that they wish to have. If we look at the health facilities that are provided at Port Hedland, there are two general practitioners. They are available between eight o'clock and six o'clock on weekdays and are on call 24 hours. Six nurses are available, as are psychiatrists, psychologists and dentists. The conditions within these so-called detention centres are considerably better than the Australian people have been made aware of. Recently, I travelled to South Australia but unfortunately I was not granted permission to look at the internal sections of the Woomera Detention Centre. Although I believe that Woomera's remote location is suitable, I believe we should consult with the residents of Woomera in a more forthright manner about their concerns about the proposal for certain detainees to be facilitated within the Woomera housing areas. 
I reiterate my great concern that the illegal criminals coming into Australia are creating an enormous cost burden on the Australian people, taking away from this government's ability to provide services to the elderly by way of nursing homes and impacting on our ability to provide education for our own children. I believe the Australian people have very clearly shown in some of the polls that have been conducted around Australia that they believe these illegal criminals should immediately be sent back to their countries of origin—particularly, I emphasise, those who have come past safe havens; in other words, for those who purposely move past other safe havens between their country of origin and Australia there should be no process of assessment. I believe they should immediately be returned to their place of origin.
My definition of the terminology `immigration' is people who change their place of abode—their homeland, in this case—and legally transfer to a new homeland. That is what immigration means. What we have here is, to a large degree, a clear breach not only of Australian law but also of the laws relating to their homeland, in that a considerable number of those countries have restrictions on the transfer of funds out of the country. For these illegal criminals to be able to pay the smugglers they must have accrued quite large sums of money outside their country, so they are breaking the laws of their own homeland. It is for that reason that I say that they clearly are not illegal immigrants; they are illegal criminals. I commend the government on this bill and look forward to the debate in the committee stage.",SENATE,<title>MIGRATION LEGISLATION AMENDMENT (APPLICATION OF CRIMINAL CODE) BILL 2001</title>,<title>Second Reading</title>,Bills,2,1
"Patterson, Sen Kay",LP,2001-08-06,"—As has been said, this bill will make all the necessary amendments to the offence provisions to ensure compliance and consistency with the general principles of the Criminal Code. These amendments will not change the meaning or operation of any offence provisions, and the bill is an important step in a process that will bring greater consistency and clarity to Commonwealth criminal law and will also give Australians greater certainty, protection and confidence under the criminal law.
The debate today on the Migration Legislation Amendment (Application of Criminal Code) Bill 2001 has ranged a little wider than the actual topic of the bill. I know that when the Dairy Adjustment Levy Bill used to come into parliament when I was in opposition, I gave passionate speeches about the specialty cheese industry, so I guess I have to sit here and listen to Senators Cooney and Harris stray a little from the actual intent of the bill.
Senator Cooney made some comments about detention, which might be more appropriate in the debate on the Migration Legislation Amendment (Immigration Detainees) Bill 2001. He also made some comments about the student visa program, particularly the student visa program out of China. I offered to give him a briefing on that.
We have implemented quite extensive changes to the student visa program, in very close consultation with the industry. I visited every university that had prequalified institute status and all other universities that had high numbers of overseas students. We have spent around nine days in meetings with the AIEPB, the Affiliation of International Education Peak Bodies, dealing with this issue. We acknowledge that there is an issue relating to processing student visas in China. For Senator Cooney's information, there has been an increase of over 46 per cent in visas for people from China in the last program year. The problem is that that 46 per cent is also reflected in an increase of about 46 per cent in visa rejections, because of people who come in with fraudulent documentation and incomplete visa applications. So the increase also reflects an increase in visa applications which are not acceptable.
One of our other problems is that we have reached our physical limits in the post in Beijing. Senator Cooney referred to `the strange attitude of the department'. I cannot accept that comment. The officers in the student section of Immigration have worked day and night for nearly two years on the reforms. The officers at posts work extraordinarily hard in processing student visas. For Senator Cooney to say that they have `a strange attitude' is, I think, unfair.
Let me explain what has happened. In China, we have searched and searched for additional space. We thought we had space, and then we found that it did not meet our occupational health and safety requirements: it was not earthquake proof. We have had enormous problems in finding space. One of the things we are now looking to do is to try to preprocess some of the visas back here in Australia. We have worked tirelessly trying to find ways to solve the problem. We have been hamstrung by the fact that we cannot find reasonable and appropriate accommodation in Beijing to house our staff in the manner in which they should be housed—in office space that is safe and secure. We have been dealing with that, while seeing an enormous increase in the market, particularly in China. 
We have seen that increase because we have seen universities and other education providers promoting Australian education, which is now about our eighth largest export earner—about equivalent to wheat and greater than wool. We have been working to find the ways and means to speed up the processing across all posts, but there has been an exponential growth, and we have been limited by physical constraints at the Beijing post. I hope that may explain the situation to Senator Cooney. 
What we have been saying to providers is that they need to get applications in as quickly as possible. We have instituted a prequalified institution program, where institutions deemed to demonstrate that they have worked in the market and that they receive applications which are complete can have their visas processed in 20 days. We introduced that as a pilot scheme, and it has been extended. Those who can demonstrate that they have a record in a particular market—they may be very good in China but not so good in India or vice versa—of having bona fide students who put in applications without fraudulent documents and actually come and comply with the student visa here and either apply for an appropriate visa or return home, can achieve peak qualified institute status and are then guaranteed a 20-day turnaround. 
We have worked to try to achieve that. We have had seminars with all the educational institutions to tell them about the problems we have had with people putting in fraudulent documentation. We have developed a much better working relationship between the department and the education providers. That relationship was not there before. People saw Immigration as some sort of block to people coming in. I would hate there to be any question about the fact that the officers of Immigration are determined to work towards increasing and improving the number of students coming here to study, provided they are bona fide students who intend to come here to study, to comply with the visa conditions—that is, to not work more than 20 hours during term time, to attend their classes and then to return home or to apply for an appropriate visa. That is what the officers of the immigration department are looking for, and that is what I am looking for. We do not always have that. I am quite happy to arrange for the department to give Senator Cooney a briefing on the issues. They are quite complex, and we have been dealing with an enormous increase in the volume of applications.
With regard to what Senator Harris said, I would also like to offer Senator Harris a briefing. He said two things. As for one of them, I regret his emotive reaction. I regret his comment that we are continuing to do nothing. That reflects incredibly badly on senior officers of the department and the minister, who has worked tirelessly with the Chinese, Indonesian and the Cambodian authorities. I happened to be in Cambodia only two weeks ago on a private visit and I met with the minister for the interior. Because of cooperation with Australia and the work of officers from Immigration and Foreign Affairs—in particular Louise Hand, the ambassador—the Cambodians have managed to catch five, I think, of the snakeheads, as they are called there, the people smugglers, the people at the forefront.
That did not happen by chance. That happened because there was enormous cooperation between the Australian and Cambodian authorities, work that has been ongoing. To sit here in this chamber and say that there has been nothing done is nothing short of misrepresenting the facts and fuelling the views of the sort of people who have totally unacceptable and unworkable solutions, like shooting all the people in the boats. That is what I have been told by some people. When I stop and talk to them, I say, `If your sons or daughters were on the patrol boat and they came across a boatload of unauthorised arrivals—children, women and men unarmed—whom are they going to shoot first? The children, so they do not see their parents shot? Always shoot their parents first?' When it is actually put in those terms, they do not think it is such an easy solution. The solution that Senator Harris put forward, to turn the boats around, is an easy one with which to whip up a bit of enthusiasm around the community, but it is not possible to do that.
These simple solutions sound fine, inspire a bit of aggro and whip people up, but a more sensible debate is the debate about this being an international problem and that Australia has had an increase, but nothing like the increase we have seen, for example, in Ireland, whose Prime Minister I talked to when he visited here. Ireland had 4,000 people during the first half of last year, between January and May. Belgium: I have forgotten the population but they have had a significant number. We are talking about tens of thousands. To whip up the argument that it is totally out of control here—an emotive reaction—is not right. It is a problem—it is an international problem—but to say that we have done nothing is nothing short of misrepresenting the facts.
I have a briefing paper which I will offer to give to Senator Harris and which outlines the facts rather than the fiction, and I am happy to have him briefed on what has been done, because to say nothing has been done is nothing short of appalling. We see it as an issue. When I was in Cambodia, those people—257 of them—were being put on a boat. Some children had dysentery. There was not enough water for the people on those boats, and they were going via Indonesia to pick up some more people. Some of those people had been solicited to join those boats. So it is an issue, but it is not the sort of issue that Senator Harris is making it out to be. Again, to say that nothing has been done I find unacceptable, not only because the minister has worked assiduously to address this issue because he believes that people who come here on our refugee program should come in an orderly fashion through the UNHCR. To whip up negative views and indicate that the departmental officers have done nothing is nothing short of unacceptable. They have worked tirelessly in addressing this issue at an international level, cooperating with other countries to reduce the flow of unauthorised arrivals so that we can actually have integrity and we can make decisions about who comes here in cooperation with the UNHCR under our refugee program. I hope that when Senator Harris has had a briefing he will see what has been achieved and may be a little bit more constrained in his comments about the `fact' of the government continuing to do nothing. I will offer him that briefing. I would not normally speak on these issues but I thought both of those remarks had to be commented on even though they were not directly related to the bill. I commend the bill to the chamber. 
Question resolved in the affirmative. 
Bill read a second time.",SENATE,<title>MIGRATION LEGISLATION AMENDMENT (APPLICATION OF CRIMINAL CODE) BILL 2001</title>,<title>Second Reading</title>,Bills,2,1
"Sherry, Sen Nick",ALP,2001-08-06,"—The Superannuation Legislation Amendment (Post-retirement Commutations) Bill 2000 makes amendments to a number of public service superannuation schemes, including the Parliamentary Contributory Superannuation Scheme, the Commonwealth Superannuation Scheme and the Public Superannuation Scheme, to make arrangements for the payment of the superannuation surcharge—more commonly known as the `superannuation tax'. The changes will allow members of the schemes—
—I hear Senator Kemp chuckling away. There is no reason to laugh, Senator Kemp, when you look at the disgraceful performance of your government on this issue. I think you lost this issue long ago.
—You voted for it.
—We did not vote for it actually—not here anyway. The changes will allow members of the schemes who have taken their pension and been levied with a vicious surcharge debt after retirement to have the debt removed as a lump sum from their entitlement. That enables them to pay the debt as a lump sum, resulting in their pension being reduced over its lifetime to pay for the surcharge debt. I would emphasise that the legislation we are considering does not confer any advantage on public servants or, for that matter, politicians in respect to the payment of the surcharge.
The changes we are considering follow changes made in 1999 to the Income Tax Assessment Act 1936 and the regulations under the Superannuation Industry (Supervision) Act that established this measure for the majority of superannuation members. So it needs to be understood that the arrangements being talked about here are already in force for other superannuation funds. There is no special benefit or privilege being conferred on the members of the funds this legislation is considering.
We consider that these changes in themselves are non-controversial, but it needs to be pointed out that the saga of the so-called superannuation surcharge is a long tale of deceit, hard truths, pain, anger, waste and broken promises. This is in fact the next instalment.
—Which you plan to keep.
—Senator Kemp, we have had 15 pieces of legislation on the so-called superannuation surcharge to get us to this point. We have had debates about what a tax is—and Senator Kemp well remembers those, and so does your predecessor, Senator Short, who could never quite come up with a definition in his 18 months in the job—and we have had discussion about whether the government has broken its promises and about the inefficiency in the collection of this tax. In a number of cases, we have witnessed some low income earners having to foot the bill for this superannuation tax. Labor will not be opposing this bill— 
—which is about improving the capacity of certain members affected by the so-called surcharge to pay the so-called surcharge. You will need my help a little later, Senator Abetz, when you are dealing with this bill—you look at the amendments we have got coming along. I remind the parliament of what an inefficient measure this surcharge is. I also note—and I would like everyone in the Senate to note—that this is one of the most inefficient taxes ever designed in world history. I will come to more of that later.
—If the wholesale sales tax is inefficient, Senator Abetz, I am afraid the so-called surcharge takes the record for inefficiency in so-called tax reform. It is often the case, as members of superannuation funds would understand, that a surcharge assessment arrives well after the period in which it was accrued. This is not a problem in itself while you are an active member of a superannuation fund and the trustees can levy it against your entitlement, but when it arrives after you have left the fund the bill still has to be paid. This legislation, once it is passed, will allow the debt to be offset against your ongoing pension instead of your having to face a large once-off bill which you might not have the money to pay for. This will then result in the pension being reduced over its lifetime to pay the surcharge debt, easing the financial burden of payment on those members who are impacted in this way.
The superannuation surcharge was introduced in the 1996 budget. It was in direct breach of the undertaking given by the Prime Minister, Mr Howard, of his 1996 election promise not to introduce any new taxes or increase existing taxes. The so-called superannuation surcharge is a direct breach of the promise given by the Prime Minister in the lead-up to the 1996 election. And of course we all remember the `never, ever' promise on the GST. It was alleged that the surcharge would result in greater fairness in the superannuation system. When the surcharge tax was introduced, despite warning after warning from the Labor opposition and a vast number of industry and individual groups in the community about the problems in the application of the surcharge, this government ignored those warnings. And here we are today dealing with the 15th piece of legislation resulting from the surcharge tax.
Debate interrupted. ",SENATE,<title>SUPERANNUATION LEGISLATION AMENDMENT (POST-RETIREMENT COMMUTATIONS) BILL 2000</title>,<title>Second Reading</title>,Bills,3,1
"Abetz, Sen Eric",LP,2001-08-06,"—On 28 June 2001, Senator Ridgeway asked me a question relating to a report by the Commonwealth Grants Commission. I took that question on notice and I now seek leave to incorporate the answer into Hansard.
Leave granted.
The answer read as follows—
Senator Ridgeway asked the Minister representing the Minister Representing the Special Minister of State, upon notice, on 28 June 2001, during Question Time two questions in relation to the Commonwealth Grants Commission Report on Indigenous Funding.
Senator Abetz, the Special Minister of State, has provided the following answer to the honourable Senator's question:
I can confirm that the then Acting Minister for Finance and Administration, Senator the Hon Rod Kemp, and the Minister for Reconciliation and Aboriginal and Torres Strait Islanders Affairs, the Hon Phillip Ruddock, MP, received the Commonwealth Grants Commission's Report on Indigenous Funding. 
The Government is currently examining the contents of the Report and does intend to release the Report publicly following this consideration.
The Government is committed to ensuring that indigenous programme funding is delivered on the basis of need.
That is why we set aside $5.7 million over two years to enable the Commonwealth Grants Commission to conduct the inquiry.
The Commonwealth Grants Commission issued a draft report in October 2000. The final Report will be very useful to help target resources effectively.",SENATE,<title>ANSWERS TO QUESTIONS WITHOUT NOTICE</title>,<title>Indigenous Australians: Services and Programs</title>,Questions Without Notice,5,1
"Calvert, Sen Paul",LP,2001-08-06,"—by leave—I move:
That the Senate take note of the report.
I seek leave to continue my remarks later.
Leave granted; debate adjourned.",SENATE,<title>COMMITTEES</title>,<title>National Capital and External Territories Committee</title>,Committees,10,1
"Calvert, Sen Paul",LP,2001-08-06,"—by leave—I move:
That the Senate take note of the report.
I seek leave to continue my remarks later.
Leave granted; debate adjourned.",SENATE,<title>COMMITTEES</title>,<title>Report</title>,Committees,10,2
"Calvert, Sen Paul",LP,2001-08-06,"—On behalf of the chair of the Rural and Regional Affairs and Transport Legislation Committee, I present additional information received by the committee relating to hearings on the additional estimates for 2000-2001.",SENATE,<title>BUDGET 2000-01</title>,<title>Consideration by Legislation Committees</title>,Miscellaneous,14,1
