name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id
"Swan, Wayne, MP",ALP,2011-08-16,"



Mr SWAN
 (Lilley—Deputy Prime Minister and Treasurer) (13:16):  by leave—Honourable members are aware that the global economy has been through one of its most difficult periods in recent years, starting with the sub-prime crisis in the United States, the collapse of Lehman Brothers, the global financial crisis and the global recession. Despite all of the global turbulence, our economy and our people have shown themselves to be resilient—a resilience built on strong fundamentals, national unity, and a willingness to meet our challenges head on.


This resilience has seen us experience 20 years of continuous economic growth, and it saw us stare down the global financial crisis to emerge as virtually the only developed country to avoid recession. Our strong fundamentals and our enviable track record give us great confidence as we meet the challenges of the future and take advantage of the great opportunities that lie ahead for our nation.


Throughout this period of global uncertainty I have regularly updated members on global developments and their implication for Australia. And it is appropriate that I do so again today. On 6 July, just before the winter recess, I informed the House of worrying signs of a weakening in the pace of the global recovery. I also said that the challenges facing Greece and Europe more generally should not be underestimated and that a drawn-out resolution to the US debt ceiling debate could act as a severe shock to global financial markets.


Since then we have seen evidence that the US economy is weaker than previously thought. We have seen big swings in global share markets, a downgrade to the US government's triple-A rating by Standard and Poor's and a rapid rise in borrowing costs facing Spain and Italy. Confidence in both global economic prospects and in the capacity of political institutions in some parts of the world to resolve their problems has weakened in recent weeks. And as I emphasised when I addressed the House on 6 July, Europe and the US face major adjustment tasks to bring their debt levels down to more sustainable levels and to grow their economies into the future. 


As these global events buffet global markets we should bear two things in mind. First, we should remember that 2011 is not 2008. Households are not as highly leveraged, our banks' balance sheets are stronger and the emerging economies of Asia are still doing quite well. And while global confidence and global markets have taken a battering in recent weeks, overall, global growth remains reasonably firm, supported by continuing strong growth in China and good growth elsewhere in our region.


The second point I want to make is this: Australia is better placed than just about any other nation to ride out the current global turbulence. We have solid economic growth, a strong labour market, an enviable fiscal position, well-regulated and well-capitalised financial institutions and a proven track record in dealing with global instability.


Our underlying strengths do not mean we are completely immune from international events, but they will help protect our economy and the jobs of our people. In saying that, I do not mean to down play the extreme seriousness of the global situation. The unfortunate reality is that this global instability is going to be with us for some time.




Internatio
nal d
evelopments



As I have said many times, the recovery for the world economy from the global financial crisis was never going to be rapid or smooth. Despite the initial rebound in global demand since mid-2009, the need for both the public and private sectors in major advanced economies to strengthen their balance sheets remains.


In Europe, the positive market reaction to the new EU bailout package for Greece and reform of the EU's bailout facility announced on 21 July proved to be short lived. Sovereign debt concerns have infected Spanish and Italian sovereign debt markets. To counter the loss of confidence, Italy has now announced further austerity measures to fast-track its efforts to achieve budget balance. At the same time, Spain has announced further austerity measures and will also be seeking to introduce structural measures to support growth.


The European Central Bank, a key player in addressing the crisis, has commenced purchasing Spanish and Italian sovereign bonds. But further decisive action is required. The EU is at a critical turning point in its history. The political courage and vision displayed by its founders is needed today, more than ever. In the United States the agreement to raise the debt ceiling and cut US government spending over the next 10 years averted an unprecedented and catastrophic default by the US government. But this is only the first step to fiscal sustainability. As the President noted, the Standard and Poor's downgrade of US government debt was driven by doubts over whether the US political system could act to address the problem.


In a perfect storm of bad news we also saw a few weeks ago that the United States' growth for the first half of the year had slowed to a crawl and that revisions to earlier data revealed the US recession to be much deeper, and the recovery much weaker, than previously thought. Two years into the recovery, the level of real GDP in the US has still not recovered its pre-crisis peak.


Unemployment remains above nine per cent and growth rates at present are simply not creating enough jobs to make any inroads into this awfully high level of unemployment. Of the more than seven million US jobs lost during the recession, just one million of those have returned. As well as its social cost, the significant pool of long-term unemployed in the US is destroying future growth potential in that economy.


I have been in touch with finance ministers in a number of countries in recent weeks, including the Secretary of the US Treasury, Timothy Geithner. They all recognise the importance of working together to provide stability in international financial markets and restoring confidence and growth.


This is a prime objective of the G20, and on 8 August my G20 counterparts and I released a statement affirming our commitment to work together to support financial stability and to foster stronger economic growth. This will be the focus of the G20 meetings coming up in the next few months, attended by the Prime Minister and I.




Facing the world from a position of strength



As I said, the global economic landscape is going to remain rocky for some time, but Australia faces the current turmoil from a position of genuine strength. Today I want to outline four core strengths that put us well ahead of the pack.


The first of these is our fiscal strength. We have a strong balance sheet, with lower government debt than most other advanced economies, and a determination to get back to surplus in 2012-13, well ahead of our peers, and despite global challenges.


We have a triple-A credit rating, the best in the world, backed by our strong fiscal position, credible and consistent fiscal rules, a resilient economy and a stable financial system. Australia now stands as one of only 14 major countries in the world to hold that rating by Standard and Poor's.


The second reason is the strength of our banking system. Australia's banks are exceptionally well placed to deal with the volatility we are seeing in global financial markets. Their direct exposure to stressed European sovereigns and banks is very small.


Working with the government and the regulators, Australia's banks have done a lot of heavy lifting since 2008 to build up stronger funding, liquidity and capital buffers. The core capital levels of Australian banks are high by historical standards and they are sitting on larger reserves of liquid assets. They have significantly lengthened their funding profiles and built up their deposit bases. Our banks have confirmed they are very well advanced in meeting their funding requirements—and could go for a long period without needing to raise money offshore. I am in regular contact with our banks and our financial regulators, who clearly advise that our banks are strong, stable and well funded for the period ahead.


The third reason we are well placed is the continuing strength we are seeing in our region. For the first time in our history, we are located in the right part of the world at the right time, continuing to benefit as we are from the thriving economies of Asia. Around two-thirds of our goods and services are destined for Asian markets. Our exports to China and India, two of the world's fastest growing economies, are almost double those to the United States and Europe. While some of the goods we export to China go into their exports to the US and Europe, around 80 per cent are predominantly for China's own domestic use.


And as the region's economic transformation continues, we should not forget that the middle-class in the Asia-Pacific is expanding at an extraordinary pace—adding something like 110 million people a year to its ranks. This is creating a growing pool of internal demand and providing opportunities for exports to the region. China and Asia will never be immune from a deep slowdown in the US and Europe but, in the midst of global volatility, robust Chinese growth will remain underpinned by rapid industrialisation and urbanisation.


The fourth reason is our underlying economic strength. Because of the actions we took during the global financial crisis, we face this renewed global turmoil with low unemployment and more people in jobs. Every Australian should be proud of this fact.


It is easy to forget that we went into the global financial crisis with around the same unemployment rate as that in the United States. Our unemployment rate now stands at 5.1 per cent, while in the United States it is over nine per cent. And while we are seeing soft patches in some parts of the economy, there are good grounds to have confidence in our medium-term growth prospects.


We have an unprecedented investment pipeline that is continuing to build, with a staggering $430 billion planned in resource investment alone. These investments are a vote of confidence in Australia and will provide a continuing solid bedrock of support for our economy in uncertain times. They are very long-term investments, driven by investment decisions over time horizons well beyond the current market turmoil, and so are unlikely to be knocked off course by recent events.


In fact, 40 per cent of our resource investment pipeline is already under construction or scheduled to commence. Projects like Gorgon, Gladstone LNG, Queensland Curtis LNG and Australia Pacific LNG are already making significant contributions to our resources investment. Together, these account for around $90 billion in capital expenditure over the coming years and will lead to a stream of exports.


But, with around 70 per cent of our economy driven by industries other than mining, the future is not without challenges. I know that some parts of our economy are doing it tough at the moment. This is particularly the case for businesses and people working in the trade exposed sectors of our economy that are facing sustained pressure from the high dollar, such as manufacturing and tourism, or in sectors which are still struggling to regain traction after the global financial crisis. The lingering effects of that crisis have meant that credit is a bit tighter and tougher to get, sentiment is more fragile and consumers are more cautious. At a time of low unemployment and good income growth, consumers are opting to rebuild their balance sheets after a long period of rising debt levels. While this has put pressure on our retailers, it does make Australian households more resilient in these uncertain times.


I do not want to sugar-coat the current situation. If the global economy were to weaken materially, that would obviously have an impact here. But our fundamentals are strong, and we have a government with a proven track record of dealing with global instability that is getting on with the job of rolling out a reform agenda to further strengthen our economy for the long term. This reform agenda cannot wait for the uncertainties in Europe and the US to play out.


Building skills and productivity, investing in technology, cutting our pollution and reforming the tax system—all of these plans—are just too important for our future economy to be put on the never-never, as suggested by those who underestimate our capacity as a country.



Conclusion



For the global economy it is clear that a key factor behind the current market turmoil is a loss of confidence. But in Australia we have good reason to maintain confidence in our future. We can be confident in our economic fundamentals, confident in our linkages to the strongest part of the world, confident in the resilience of our people and confident that we have a government who has passed the test before. And while many Australians are feeling uneasy about the economic outlook, we can take confidence from just how different our situation is here at home. We are not the United States; we are not Europe.


In uncertain times like these, it is more important than ever that we have a mature debate about our economy and where it is heading, rather than damaging rhetoric that risks undermining confidence further and sells our country's prospects short. The risk is that perceptions do not match the reality of our strong economic fundamentals. Too often the headlines or the debates fail to take into account the strengths I have discussed today.


That is the message I have heard loud and clear as I move around the country taking soundings from businesses and workers who are hungry for information and who deserve a mature discussion of the future of the global economy and how we best position Australia within it. For my part, I will continue to methodically assess international developments, plan for all eventualities, keep the reform wheels turning and update Australians and their parliament as necessary. I thank the House for the opportunity to do so today.

",HoR,<title>MINISTERIAL STATEMENTS</title>,<title>Economy</title>,MINISTERIAL STATEMENTS,0,1
"Albanese, Anthony, MP",ALP,2011-08-16,"



Mr ALBANESE
 (Grayndler—Leader of the House and Minister for Infrastructure and Transport) (13:32):  I ask leave of the House to move a motion to enable the member for North Sydney to speak for 17 minutes.


Leave granted.




Mr ALBANESE:
  I thought that might be popular with the member for North Sydney. I move:


That so much of the standing and sessional orders be suspended as would prevent Mr Hockey speaking in reply to the ministerial statement for a period not exceeding 17 minutes.


Question agreed to. 

",HoR,<title>MINISTERIAL STATEMENTS</title>,<title>Economy</title>,MINISTERIAL STATEMENTS,0,1
"Hockey, Joe, MP",LP,2011-08-16,"



Mr HOCKEY
 (North Sydney) (13:33):  The Treasurer's statement today is an update on his view of the global economy. I have no doubt that parts of the global economy are facing volatile and challenging times, but there is a disturbing subtext to the Treasurer's words. In his statement the Treasurer is clearly preparing the ground to break his promise of delivering a budget surplus in 2012-13. In his budget speech in May, only three short months ago, the Treasurer said, 'We are on track for surplus in 2012-13, on time, as promised.' He even devoted a whole section of the speech to this promise to get the budget back in the black, with a core undertaking, and I quote: 'We will be back in the black by 2012-13, on time, as promised.' The Treasurer has repeated that promise in this House on no fewer than 17 occasions and on at least 47 different occasions in the media. The government has led Australians to believe that good fiscal management in the form of a budget surplus is so crucial that it has had to introduce a surprise: a $1.8 billion flood tax to make up for an unexpected expense.


The Treasurer also gave guarantees that the carbon tax would be budget neutral. Of course, in the Treasurer's shared opinion piece with a number of other finance ministers—published today in the Financial Times—the opening words are: 'The world faces a crisis of confidence.' To have Australia's Treasurer utter those words does nothing to alleviate nervousness. A Treasurer who in recent days has effectively described a $4.2 billion hole in his carbon tax as 'broadly budget neutral' is hardly confidence-inspiring. And in relation to the much-vaunted budget surplus, only last week the Treasurer commented that this promise has now become an objective, and today that promise is a determination.


It is ironic that the Treasurer is today laying the ground to break his core fiscal promise. It is just one year since he himself solemnly promised Australians that there would be no carbon tax under Labor and described our allegations as 'hysterical'. The promise on the carbon tax was broken and the promise on the budget surplus will, I expect, be broken. This shows yet again that this is a government whose word cannot be trusted and whose solemn promises mean nothing. The best thing that can be said about the Treasurer's opinion piece and his statement in the House today is: thank goodness most people around the world do not know him; and those who do know him will not be listening.


Credibility and honesty build trust. Consumers will listen to the message only if they trust you at your word. I agree with the view that the recovery of the world economy from the North Atlantic financial crisis was never going to be smooth. I also agree that recent volatility has been linked to concerns about sovereign debt. A third point of agreement is that substantial fiscal austerity will be required to bolster financial stability and to foster stronger economic growth. Despite these points of agreement, I do not want anyone to think there has been a sudden outbreak of love. The fiscal difficulties in many developed nations should be a wake-up call that governments cannot continue to spend more money than they collect in tax revenue. Sooner or later the credit card bill will be called in, and I doubt the Treasurer has heeded this warning.


The Treasurer identified four core strengths of the Australian economy, and I want to focus on two of these. The first is the claim that our fiscal position is strong. The Australian situation is far from comfortable. This year the budget had a forecast deficit of $22.6 billion, the fourth consecutive year of deficit. It will be worse than that because of the $2.9 billion hole relating to the carbon tax. Let us be very clear: the budget deficit number was undermined at the government's own hands just 10 days into the financial year and a few weeks after the budget was delivered. This should not come as a surprise. Over the last four years of Labor the deficits have totalled $154 billion, which is the fastest accumulation of debt in Australia's history.


The government keeps blaming the financial crisis, but that argument is starting to wear thin after three years. On current projections Australia's net debt is likely to total over $110 billion, including the net spending from the carbon tax—well above the $96 billion the coalition inherited from the Hawke and Keating governments. Note that this excludes the $10 billion debt for the clean energy finance corporation, the Gillard bank, and the full $36 billion for the original $4 billion national broadband scheme. The Treasurer wants you to believe that this is not of concern, because it is lower than that of most other developed countries. But what he fails to mention is that Australia pays a higher rate of interest on its debt than most other developed nations.


At the end of July the yield on Australian government 10-year bonds was 5.02 per cent. This is compared with one per cent in Japan, 2.56 per cent in Germany, 2.82 per cent in the USA and 2.87 per cent in the United Kingdom. The interest on Australia's debt is significant. This year the net interest on the federal government debt will be $5.5 billion. It will rise over the next four years to $7.5 billion a year in 2014. This annual interest bill could build five major teaching hospitals every year. It could actually fund the national disability insurance scheme.


A further concern relates to Australia's very high reliance on offshore capital markets to fund the debt. As of March, 73 per cent of Australian federal government debt was held by nonresidents. The Australian government is not as well prepared for today's challenges as it was in 2008. Labor of course inherited a budget surplus of over $20 billion, which is now a deficit of over $20 billion. The coalition left net assets in the bank of around $45 billion, which, as I have noted, is now heading towards a net debt of around $110 billion.


The global community recognises the urgent need for budget belt tightening. But Labor have no track record of that. Labor have not run a budget surplus since 1989-90. Their commitment to a surplus in 2012-13 is waning and not strengthening. Today's statement by the Treasurer does not provide the comfort and confidence international investors and Australian households and businesses want and require.


The second point I want to address is the reference to our underlying economic strength. I remain very confident about Australia's medium-term economic prospects. We are in the right place at the right time, geographically located near Asia—the world's largest and fastest-growing economic region—and we are blessed with the resources and the rural output that they want. With the terms of trade at 140-year highs, it can be argued Australia has never been such a beneficiary at the moment as it should be now. Yet confidence is low, and activity in the non-mining sectors of the economy has lost momentum. The slowdown began about a year ago, well before the US downgrade and the recent volatility in global markets. Curiously, the slowdown dates back to about the time of the election and the formation of a minority Labor government. It is primarily a function of domestic factors rather than global influences. I will give some examples.


Consumer confidence has been falling steadily for a year. The Westpac-Melbourne Institute index of consumer sentiment in August is now at its lowest level since May 2009. Growth in retail sales began to slow in the middle of last year. Retail sales have been particularly soft in recent months, falling in three of the past four months. Employment growth also began to slow about a year ago, easing from trend monthly increases of around 0.3 per cent to just 0.03 per cent in July. The number of people unemployed rose by 18,000 in July to the highest level since November 2010. The unemployment rate has increased to 5.1 per cent—also the highest rate since November last year.


Turning to other data, demand for credit from households and businesses is very weak. Housing construction approvals are falling. Share prices are volatile and well below recent highs. And household prices are soft. Households are cocooning. The household savings rate is climbing to historic highs. The government want you to believe that it is someone else's fault. That is typical of Labor. They have tried blaming it all on global uncertainties. But that will not wash, because this data has been trending downwards for up to 12 months.


More recently, the government have said it is all the opposition's fault. They claim the coalition is talking down the economy through its attacks on the government's policies, such as, the economy-wide carbon tax which will increase the price of everything. The truth is that it is the government's actions, their own policies and their lack of a mandate that have destroyed consumer and business confidence.


Households are struggling under higher cost-of-living pressures. The headline consumer price index increased by 3.6 per cent over the year to June, the highest rate in 2½ years. The government claims it is all due to higher food prices, stemming from natural disasters. But a look at the underlying measures of inflation show that price pressures are widespread. On top of this, households have suffered two additional imposts. The first has been the added burden of the seven interest rate increases, as well as those increases beyond RBA cash rate movements. The second has been an ever-rising tax burden. The government has introduced or increased 19 taxes in four years. The flood levy commenced on 1 July this year and the mining and carbon taxes are yet to hit from 1 July next year. The impact of higher interest rates and higher taxes is not measured by the official inflation data. The cost of living for households and businesses is increasing much faster than the CPI. The latest analytical cost-of-living indexes show that over the year to June for employees the cost of living rose 4.5 per cent, for pensioners it increased 4.4 per cent, for recipients of other government transfers it increased 4.6 per cent and for self-funded retirees it increased four per cent. All of these increases are well above the official headline inflation rate of 3.6 per cent, and even these higher figures do not include the effect on household budgets of higher taxes. The budgets of everyday Australians are groaning under the strain and the government is also eroding business confidence by making it more difficult for business to go about its legitimate affairs with consistent policy positions. In the last 18 months the government has had five positions on a carbon tax, four positions on a mining tax and at least four positions on live cattle exports.


What we are seeing in Australia is a significant loss of confidence. It is crucial the government does all it can to maintain investor and household confidence through credible and consistent economic management. The government's words must match its deeds. The government must immediately repeal the flood levy and cancel the introduction of the mining tax and the carbon tax. A recent comment from Warwick McKibbin, arguably Australia's most eminent economist, is worth noting: 


Bad fiscal design always has an unexpected cost. Why is a flood tax being introduced just as the economy slows?


The government must cut wasteful spending and start to live within its means. The government must cease its demands on capital markets. If the current economic malaise continues, there will inevitably be pressure for the government to engage in further spending, and that means more government debt. It should be clear now from the global experience that debt is the problem. It is also crystal clear that more debt is not the answer. A recent IMF report on Australia made two important points that the Treasurer failed to refer to. The first is that the government should be running much larger surpluses from 2013. The IMF says that a tighter fiscal policy would help ease upward pressure on interest rates:


We recommend targeting a budget surplus of more than 1 percent of GDP, on average, for the period beyond 2013/14, while the mining boom continues to support growth.


Then it said:


… a further strengthening of the Commonwealth government balance sheet should continue to contain economy-wide debt-servicing costs.


The report's second point is a related point that surpluses should be larger in the upswings:


This would imply running surpluses during upswings to avoid overheating, and these surpluses should be larger than in past upswings.


The IMF is in agreement with the coalition's calls for Labor to be running much larger budget surpluses. In fact, we just want Labor to deliver a surplus—its first surplus. It is about time, and we want Labor to keep its promise for a surplus. All we want is a promise that is kept, and to be saving much more of the additional revenues being collected during this the mining boom, which is meant to be the best terms of trade in 140 years.


I believe that Australia's destiny is prosperous. The medium-term outlook for Australia remains strong. We are much more closely linked to prospects in Asia and particularly China, even if China is facing some domestic challenges, rather than being totally exposed to the volatility of the Northern Hemisphere Western economies. There is no doubt that Australia can continue to benefit from the realignment of global economic strength from the West to the East. This should be our decade and it should be our century. We can get through the current malaise in the global economy. We can get through the challenges, but it will require this government to recognise that it is its own policies of wasteful, debt fuelled spending, increased taxation and interference in the running of businesses that is unnerving Australians and causing our collective loss of confidence in this government.

",HoR,<title>MINISTERIAL STATEMENTS</title>,<title>Economy</title>,MINISTERIAL STATEMENTS,0,1
"Gillard, Julia, MP",ALP,2011-08-16,"



Ms GILLARD
 (Lalor—Prime Minister) (13:49):  I move:


That the House record its deep regret at the death on 31 July 2011 of the Honourable Allan Clyde Holding, former Minister and Member of this House for the Division of Melbourne Ports from 1977 to 1998, and place on record its appreciation of his long and meritorious public service, and tender its profound sympathy to his family in their bereavement.


It was my sad and moving privilege to have just attended the memorial service for Clyde Holding in Melbourne. Appropriately for a passionate Victorian and supporter of the arts, it was held in the National Gallery of Victoria. With that ceremony and with these words of honour today we mark the end of a long and remarkable life. I think 'honour' is the right word because in this parliament we honour our own. We honour those who enter the heat of political battle, we honour the knocks and scars without complaining and we honour those who reach the end happy that they have simply had a chance to serve their community and their nation. It is the phenomenon that Sir Paul Hasluck called 'the chance of politics', and we honour Clyde Holding's journey through the chance of politics today.


The 36 years of Clyde Holding's career in public service were remarkable times. When Clyde joined the Victoria parliament in 1962 we were still a nation of pounds, shillings and pence, a nation of protectionism and the White Australia policy, a nation that still sent people to their execution. When he left this place in 1998 our nation had changed beyond recognition. The dreams of his generation for a more prosperous, fair and inclusive Australia had been abundantly fulfilled and he had played an honourable part in their fulfilment. Clyde Holding was an unlikely progressive. From a conventional, old Labor background, he embraced new ideas and new constituencies. He was a civil libertarian. He forged an unexpected friendship with Charlie Perkins, became a firm friend of the Jewish community, supported the arts and helped bring long-awaited support to non-government schools. So many of the things we now take for granted bear his mark: Indigenous ownership of Uluru, Kakadu National Park, the return of Indigenous remains from museums, ACT self-government. And, through it all, his was a personality that no-one who knew or observed him will ever forget. Gareth Evans observed that Clyde was equally at home sitting in cabinet, squatting in the red dust of the outback or mixing it in the rough-house politics of inner-city Melbourne. He was pugnacious, blunt, vernacular, and someone who did not let disappointment show—because there were disappointments.


He valiantly sustained the Labor cause against the invincible conservative populism of Bolte and Hamer. Few opposition leaders did it tougher than Clyde Holding. And of course here in Canberra his greatest hopes for national land rights legislation were not realised during his ministerial tenure. But, like many of our great policy developments, land rights did not happen in straightforward circumstances. In that instance, an obscure case wound its way slowly through the legal system until 1992 when the hopes of Clyde Holding were triumphantly realised. There are members still in this House who will remember where they were that day, 21 December 1993, when the Native Title Bill passed into law on the floor of this chamber. Clyde Holding knew where he stood: on the right side of history. And that is where we will always remember him—a true friend of our Indigenous peoples, a true friend of every Australian who sought a better and fairer life.


Clyde Holding was a man who took the chance of politics, who copped the good with the bad, and who passed the only test we should ever set for ourselves in public life: to leave the nation a better place than he found it. On behalf of the Australian people, I pay tribute to the memory of Clyde Holding. I offer my respects to his widow, Judy, and to his children, Peter, Dan, Jenny and Isabella, and to his friends and colleagues in this parliament and beyond, I join in saying this final and grateful goodbye. May this honourable servant of the Australian people rest in peace.

",HoR,<title>CONDOLENCES</title>,"<title>Holding, Hon. Allan Clyde</title>",CONDOLENCES,1,1
"Abbott, Tony, MP",LP,2011-08-16,"



Mr ABBOTT
 (Warringah—Leader of the Opposition) (13:55):  I rise to support the fine words of the Prime Minister in tribute to and commemoration of the life of Clyde Holding. As well as serving for two decades as a member and minister in this House, he was of course the leader of the Victorian opposition from 1967 to 1977. These were, as some of us might remember, difficult times for the Australian Labor Party, particularly in Victoria. He was, we understand, a voice of reason and decency in a party which, at that time and in that place, was not always noted for these qualities. For instance, Bob Hawke, someone who many of us know and all of us like, said of Mr Holding that he faced not only the difficulty of the split arising from the emergence of the DLP but also the incubus of a way out left administration. Mr John Cainsaid of Mr Holding that he was one of the few politically competent and sensible people in the Victorian parliamentary party and had stood up to some of the thugs in the party. I think it is appropriate for people on this side of the chamber to salute courage and integrity on the other side of the chamber. He was obviously a man of distinction and achievement. Public life has lost a man of good character, and I join with the Prime Minister and convey to his family and friends the condolences of the Liberal Party and the National Party in this parliament.

",HoR,<title>CONDOLENCES</title>,"<title>Holding, Hon. Allan Clyde</title>",CONDOLENCES,1,1
"Jenkins, Harry, MP",ALP,2011-08-16,"



The SPEAKER
 (13:56):  I associate myself with the remarks of the Prime Minister and the Leader of the Opposition. A 36-year association between two generations of Jenkinses in the parliamentary sense, both state and federal, is something that I wish to note. With some of the remarks, perhaps, Jenkins senior may have been, as a rival, on the wrong side of arguments, in those early days in Victoria, but Clyde was somebody that we learnt to respect, and I have always said that if I had been picking a team to debate with, Clyde Holding would have been amongst the first that I would have picked to prosecute the case with me. I pass on my condolences to his family and friends. As a mark of respect I ask all present to signify their approval by rising in their places.




Honourable members having stood in their places—





The SPEAKER:
  I thank the House.


Debate adjourned.

",HoR,<title>CONDOLENCES</title>,"<title>Holding, Hon. Allan Clyde</title>",CONDOLENCES,1,1
"Albanese, Anthony, MP",ALP,2011-08-16,"



Mr ALBANESE:
  by leave—I move:


That the order of the day be referred to the Main Committee for debate.


Question agreed to.

",HoR,<title>CONDOLENCES</title>,"<title>Holding, Hon. Allan Clyde</title>",CONDOLENCES,1,1
"Albanese, Anthony, MP",ALP,2011-08-16,"



Mr ALBANESE:
  by leave—I move:


That the order of the day be referred to the Main Committee for debate.


Question agreed to.

",HoR,<title>CONDOLENCES</title>,<title>Reference to Main Committee</title>,CONDOLENCES,1,2
"Gillard, Julia, MP",ALP,2011-08-16,"



Ms GILLARD
 (Lalor—Prime Minister) (14:15):  On a very different and very happy note, this parliament gathers today and has the opportunity to wish a fond congratulations to Cadel Evans for his sporting achievement over the winter recess. Cadel is a grand old Welsh name meaning 'battle', and battle he did—a tremendous battle showing great perseverance—to win the Tour de France. I had the opportunity to speak to Cadel after he had won but before the final ride into Paris. I actually interrupted him when he was having a long and well-deserved hot bath. I had the opportunity to speak to him—




Mr Bowen:
  It was on the phone, I imagine!




Ms GILLARD:
  Yes, it was on the phone. Thank you to the Minister for Immigration and Citizenship. For an abundance of caution, I will clarify it was on the phone, he being in France and me being in Australia. I had the opportunity then to congratulate him on behalf of the nation. He was delighted but also, to use football parlance, keeping a lid on it; because, whilst of course you cannot lose at that stage of the race, you do have to successfully ride into Paris. If anything happened on the way and you did not complete the journey then the honour would not be yours. So he was keeping a lid on his enthusiasm until he had completed that leg as well.


Since then, he has come back to a tremendous homecoming in Victoria. I had the opportunity to speak to Premier Ted Baillieu this morning. He told me what a terrific event it was for Cadel and for his family, for the people of Victoria and, of course, for the people of Australia, who are all sharing in and celebrating this triumph with him.

",HoR,<title>STATEMENTS ON INDULGENCE</title>,"<title>Evans, Mr Cadel</title>",STATEMENTS ON INDULGENCE,2,1
"Abbott, Tony, MP",LP,2011-08-16,"



Mr ABBOTT
 (Warringah—Leader of the Opposition) (14:17):  I am very happy to support the Prime Minister's words. The Tour de France is probably the world's toughest endurance sporting event, and for the first time in history it has been won by an Australian. Cadel Evans has certainly cycled his way into our sporting history here in Australia. He cycled his way into the hearts of millions of Australians and, of course, has also inspired hundreds of thousands of lesser cyclists to be as good as we can possibly be. So we all wish Cadel very well for the future. By gee, we revelled in his moment of magnificent triumph.

",HoR,<title>STATEMENTS ON INDULGENCE</title>,"<title>Evans, Mr Cadel</title>",STATEMENTS ON INDULGENCE,2,1
