name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id
"SPEAKER, Mr",N/A,2001-05-22,"—Members will recall that at the meeting of the House on 10 May in Melbourne it was my sad duty to inform the House of the death of Mr Peter Nugent, the member for Aston, and that it was the intention of the House to offer its full condolences in respect of Mr Nugent today.",REPS,<title>CONDOLENCES</title>,"<title>Nugent, Mr Peter Edward</title>",Condolences,1,1
"Howard, John, MP",LP,2001-05-22,"—I move:
That this House expresses its deep regret at the sudden death on Tuesday, 24 April 2001 of Mr Peter Edward Nugent, Member for Aston, and places on record its appreciation of his long and meritorious public service and tenders its profound sympathy to his family in their bereavement.
I and other members of this House have participated over the years in many condolence motions, but there is always a special poignancy and a different sense in relation to those motions when they do, as they do rarely but nonetheless from time to time, come about as the result of the death of a serving member of this House. It is difficult for us in the coalition parties, and I know for many of his friends in the Labor Party, to come to grips with the fact that, when the parliament last met, as I answered questions and took part in debate I would look around and see Peter Nugent sitting in the seat which is now marked by a floral tribute. On behalf of all of the members of the parliament, I want to say to Carol, his widow, who is in the gallery, Deirdre, his daughter, and her husband, Ian, Barry, his son, and his wife Mandy, Christopher and David, two of his grandsons, and also his very devoted staff members Judy Logan and Sandra Rae, how saddened we are by Peter's death, how much we admire the contribution that he made to this parliament and to public life and how much we feel for you in your very great loss. 
In a way it is typical and to be expected that, if you should die as a serving member of parliament, you do so, as Peter did, immediately after a fundraiser for your own party and immediately after having returned from a very busy parliamentary delegation to China. It was some hours after Peter's death when Michael Ronaldson, our Chief Government Whip, rang me to tell me that Peter had died, and I learnt that he had been at a fundraiser in the electorate of Aston the night before with the Minister for Financial Services and Regulation. When I spoke a few hours later to Carol, she described circumstances and events at that gathering so typical of the experience of all of us over a long period of time.
Peter was born on 1 April 1938 at Chelmsford in the United Kingdom. At the age of 16 he enlisted in the Royal Air Force. He served in Britain, Cyprus and Singapore and he retired with the rank of squadron leader after 24 years of service. He settled in Australia in 1977 and he then began a marketing and sales director career with a computing and information technology company. He had a great interest in politics. He joined the Liberal Party in 1980 and was Liberal Party branch president from 1982 to 1989. In 1983 he stood unsuccessfully as the Liberal candidate for the federal seat of La Trobe in Victoria. But he persisted, as so many of us did and do, and, not to be deterred, he was elected in 1990 along with some eight other Liberals in Victoria in that election. The seat had been held by the Labor Party—by John Saunderson, I think—between 1984 and 1990, and Peter has held it in differing political circumstances ever since. 
He became a member of an honoured class in the Liberal Party experience—particularly for those from Victoria, because of the large number of members who came in from Victoria in that election—the class of 1990. In his maiden speech in May 1990, he pointed out that no other electorate in Australia had more households paying mortgages than his seat of Aston. It was, in every sense of the phrase, a quintessential mortgage belt seat. On that occasion, he spoke of the need to focus on the areas that affected the daily lives of Australians, typically the lives of people he represented from the division of Aston.
He was re-elected on three occasions in a very marginal seat. Any man or woman who does that from any side of politics deserves our respect. There are different categories of members: there are those who have the good fortune to represent very safe seats; there are those who have the challenging and character forming existence representing more marginal seats; and there are those who are somewhere in the middle who slip from the first category into the second and hope to climb back from the second into the first. Peter always regarded the seat he held as marginal. He always regarded it as an incredible honour to be a member of the national parliament.
Peter Nugent was a person of very strong views. In a broadly based political party such as the party I have the honour to lead, there is a variety of views on many subjects. Peter was passionately committed to human rights issues. He had a very deep and abiding and very impressive knowledge of foreign affairs and defence matters. He was extremely committed to the process of Aboriginal reconciliation. From 1991 to 1997 he served as a member of the Council for Aboriginal Reconciliation. His convictions were evidenced by the active role he took in his membership of many committees and delegations. He was a person who treated his obligations and responsibilities as a member of parliament and as a member of the parliamentary Liberal Party very seriously and conscientiously.
Peter and I did not always agree. On some issues he regarded me as being too conservative. He regarded me as somebody who perhaps on particular issues had not approached them with the same attitude that he brought to them. We sometimes disagreed. In the past we even quarrelled, but over the years a very deep respect grew and I found in him a person of great candour and honesty and very great dignity. In this political life, you can always respect a person, whatever views they hold on any issue, if they hold them conscientiously and state them with candour, decency and forthrightness. Peter agonised over a number of issues which we have struggled with as a government and as a parliament over recent years. He agonised over the challenge which the coalition parties faced in relation to the native title legislation—a very difficult piece of legislation. He contributed in a very effective way to debates on that issue within our party room. I believe he was able to properly reconcile, as so many can, both the concerns he had about the policy issues involved and also the very deep commitment he had to the Liberal Party.
He was a person who understood very well the character of Australian politics. The last function I attended for Peter in his electorate last year was a fundraiser, a luncheon at a local reception place—the sort of function that has been familiar to so many of us over the years, to be found virtually anywhere in Australia. Before the time came for me to deliver the speech and answer questions, we chatted for quite some time about the different policy issues facing the coalition, facing our country and facing the parliament. I thought he analysed very succinctly and intelligently the range of views we find on some of these issues, not only within our own party and between the Liberal Party and the Labor Party but also within different sections of the Liberal Party according to which part of the country you came from. In the discussion he showed, as he had shown on so many other occasions, a very deep understanding of the nature of the political process.  
He was very proud of his electorate and he was very proud of his capacity to communicate to this parliament and to his parliamentary colleagues the character of his electorate. He was one of the most fantastically well organised local members I have ever visited. When you are the leader, you go into a lot of electorate offices. Some of them are very well organised—all on this side of the House are very well organised, Mr Speaker. Over the years I have come across the odd one which was not so well organised, but not Peter's. He ran a very effective ship, not just a tight ship. His electorate office was dedicated 24 hours a day to the service of the people of Aston. When we went to his funeral, many of us had the experience of meeting people from the community, right across the spectrum, including people who said, `We didn't necessarily share his politics, but we thought he did a fantastic job for the people of Aston.' It was a great tribute to his work, and I hope of some comfort to Carol and to his children Deirdre, Greg and Barry, to his stepchildren Nicholas, Victoria and Sarah and to all the other people and staff members who were his friends and his support.
Peter left quite an impression on his parliamentary colleagues. He was respected and liked by all, and particularly by his colleagues from Victoria. The regular flight which carried so many Victorian members of both persuasions to parliament at the commencement of sittings is different and the poorer and the sadder as a result of Peter's death.
Can I say, through you, Mr Speaker, to Carol: we love and admire your strength and the dignified way in which, through very difficult circumstances, you have so graciously reached out to many people who have been touched by his death and, even more significantly, who have been impressed by his life. 
We have lost a very good friend. The Liberal Party in Victoria and throughout Australia has lost a fine local member. The Australian parliament has lost a strong advocate of the cause of the disadvantaged; a strong proponent of the fundamental values of human society. On behalf of the parliament, on behalf of the federal parliamentary Liberal Party, we record our sorrow and we record our thanks to him for his contributions to our parliament. On behalf of the Liberal Party, I thank him for his service to our party. We extend our deep sympathy to Carol, Deirdre and Barry, to his two grandsons and to the extended families and to all other people who were touched in such a direct way by his life.
Honourable members—Hear, hear!",REPS,<title>CONDOLENCES</title>,"<title>Nugent, Mr Peter Edward</title>",Condolences,1,1
"Beazley, Kim, MP",ALP,2001-05-22,"—I rise to associate myself with the remarks of the Prime Minister and, on behalf of the opposition, to extend to Carol and the children here and those not here, and to the grandchildren, the heartfelt condolences of the federal parliamentary Labor Party on this very sad occasion. We have had a number of occasions, but not many, when members of this House have died, and when that occurs it is like a death in the family. He will be sadly missed—he is sadly missed. His sudden death by heart attack on 24 April cut short a notable parliamentary career. As leader of the parliamentary Labor Party, I know I speak for all my colleagues when I say that Peter Nugent stood for the things most Australians view as decent and right. He was a man of principle and he pursued his principles with conviction. He was admired and respected for this by both sides of the House. As a person who has been on the front bench for the decade in which Peter served in this place, I cannot say that I came to know him as closely as did other members on this side of the House, and they will have an opportunity in the discussion which follows to place on record their more personal recollections of his life and their relationships with him; so to a great extent my recollections of Peter will be dominated by what I saw of him in this chamber and what I saw of him in his public presentations and by speeches of his over the years that I have read. 
One thing is eminently clear: he was a man totally dedicated to public service. The Prime Minister told us of the fact that Peter served in the Royal Air Force for some 24 years and that he received a General Services Medal in Malaya in 1957. The organisation with which the Prime Minister identified him must have come intensively from that experience as a squadron leader in the Royal Air Force and from the administrative duties he would have pursued there. 
For 10 years, of course, or a bit more, he was a member of this place. In reading through his record as a member of this place, you get a picture of a devoted and competent parliamentarian who took this place and his business seriously. He was a member of the House of Representatives Standing Committee on Aboriginal Affairs from May 1990 to May 1992 and of its successor committee, the Standing Committee on Aboriginal and Torres Strait Islander Affairs, from 1992 through to 1993 and then from 1994 to 1996, the gap in that period being when he clearly left it in order to serve on the front bench of the Liberal Party, then in opposition. He was a member also of the Standing Committee on Industry, Science and Technology from 1990 to 1993 and then from 1996 to 1998; of the Library Committee from May 1996 to August 1998; of the Procedure Committee from October 1997, being chair from that point to August 1998; of the Committee of Members' Interests from December 1998; of the Joint Standing Committee on the National Crime Authority from 8 December 1998, and chair from 10 December 1998; and of the Joint Standing Committee on Foreign Affairs, Defence and Trade from 18 June 1996, as chair of its Human Rights Subcommittee. 
That is a substantial record—to have commended yourself to your colleagues in such a way that you are chosen to chair so many important committees and subcommittees. It is probably the record, too, of a person who decided he would accept with good grace that he would not serve for more than that one year on his party's front bench. There are many reasons why people do not do that. Sometimes it is because the competition is intense; sometimes it is because the balances in the party change over time, as the Japanese Emperor said at one point, `not necessarily in your favour'. It is possible also, of course, that there is an unwillingness to serve for a variety of reasons. I cannot say that I know—obviously I cannot know—the reasons why he was not a minister. Those of us on this side of the House who knew him could find few reasons that would adequately explain his absence, but nevertheless there may well have been very good reasons why he was not.
The stands that he took were noteworthy, and the thing that I find, going back over his record, that is a surprise is the profoundness of his convictions for a man so recently arrived in this country. He was not a man who spent his formative years in Australia, not even a very substantial proportion of his formative years—none whatsoever in fact—and even well into adulthood he was not here in Australia. But he instantly picked up themes in this country concerned with human rights, racism, Aboriginal affairs and reconciliation with a level of intensity that belied his recent immigrant status. They were clearly convictions profoundly within him, based on the experiences he had had in his childhood, his experiences perhaps in the services and in service overseas. 
Looking through his speeches and his attitudes to life, he was a classic British Liberal, a party and a conviction which has for a century been wandering in the wilderness trying to find a political force on which to alight. That is not said with any mockery at all; that is a statement of fact, and it is one of the interesting features of politics within the Westminster system that that has been the case. In Britain, according to one of his obituary writers, he found that he could not join the Conservative Party, but he was able to commit himself to the Liberal Party in Australia when he came here. Then he took what was, I think, an approach to politics profoundly also within the British tradition—ideological and principled—a reflection of a view that, as you go through life in the party process, and there are 650 members of parliament, you may not necessarily get there and that, nevertheless, you have an obligation to your constituents to make a mark in the political process and make some changes. 
In this place, the speech which will mark him in the minds of many of this generation of parliamentarians was his speech on a speech made earlier by the then member for Oxley on the subject of race and related matters. His concluding paragraph is an interesting one. He stated:
The member for Oxley talked about a whole range of other things. She talked about the Child Support Agency, she talked about the economy, she talked about national service—I might add that the green corps is a form of national service—but it seemed to me that the speech was riddled with no research, no facts, very little logic, nothing constructive, generalisations and simplistic solutions that have been proven in the past not to work. It might strike a chord with some, but it seems to me that she does neither the House, her electorate nor this country any service by making those comments. I oppose her views. I will challenge them and I will rebut them at every opportunity because I believe that is one of the reasons why my electorate has sent me here.
That paragraph had been preceded by a forensic analysis of a series of bogus claims. He warned at the time against the pinpricks of racism that were occurring in the schoolyards and workplaces because of the debate then developing. `It is the daily action,' he said, `that causes damage and that causes the hurt.' 
As the Prime Minister said, he had a detailed, deep interest in Aboriginal affairs and immigration matters. That was reflected in his appointments, one of those appointments being to the Council for Aboriginal Reconciliation. He told the House in 1994:
I believe that I perceive the start of a sea change in attitude in this country. Irrespective of whether one agrees with some of the details of the issues, public awareness about the plight of indigenous people and the disadvantaged is much greater. There is a desire to see those matters addressed and to bring about reconciliation.
In the time he served on the council, since then, and of course prior to his service, there can be no doubt whatever that, whether or not we have achieved reconciliation in this country—and we have not in fact achieved it yet, although I firmly believe we will—he had the most profound conviction that we were on the right course to achieve that end. In the native title debate in this place he said that he hoped that his colleagues would treat Mabo as a good opportunity for this country, once and for all, to face up to issues which have been bedevilling it for generations.
There have been a number of debates in this place in the time that I have been opposition leader related to legislation or changes to the native title legislation dealing with issues that arose out of the Wik judgment and the question of whether or not it is appropriate for the parliament to issue an apology on questions of the Aboriginal stolen generation. There has been discussion in this place on mandatory sentencing. On all occasions the late member pushed his views with strength and conviction, and he pushed them in public.
As befits the fact that he was also a passionate campaigner against human rights abuses, he was Chairman of the Human Rights Subcommittee of the Joint Standing Committee on Foreign Affairs, Defence and Trade, and it was clear to all our members that he relished his role in that regard. He raised the whole plethora of human rights issues that have interested us in this region. I understand too that he served as Chairman of the Amnesty International Parliamentary Group. He said in December 1996:
The pursuit of human rights is a matter of great importance for Australians. It is one of our defining characteristics, expressed colloquially as the `fair go' philosophy ... All nations, including our own, have weaknesses that must be addressed. Just as the values underpinning human rights are universal, so the human weaknesses—cruelty, tyranny, racial intolerance and war—are universal. For us, the flaws in our record are in the treatment of Aboriginal people, the homelessness amongst youth, the treatment of the mentally ill, violence against women and violence against children ... 
He is a man that his family can be enormously proud of. He is a man that this chamber can be proud of.
Honourable members—Hear, hear!",REPS,<title>CONDOLENCES</title>,"<title>Nugent, Mr Peter Edward</title>",Condolences,1,1
"Anderson, John, MP",NP,2001-05-22,"—I rise in support of the condolence motion before the House. Much has been said by the Prime Minister and the Leader of the Opposition and I see no point in restating it, except to acknowledge the accuracy and generosity of the views that they have expressed in relation to Peter Nugent, who has been so sadly lost to us. He was, as has been said, passionate about foreign policy and social issues involving the treatment of minority groups and the disadvantaged.
I first became aware of this when as a young backbencher—I came in on a by-election in 1989 and he came in in 1990—I served with him on the Standing Committee on Aboriginal Affairs, at that point chaired by the member for Denison, as I recall. We went out to the north-west of New South Wales on a field trip and spent some time at Walgett and then Moree looking at a number of issues. I have to say that I did not always agree with the views of the committee, or even indeed of the member for Aston, but I certainly acknowledge that they were, on his part, very strongly held, passionately held and held with integrity. I respected him greatly for that. I think it is fair to say that, as I look back on what he learnt on that trip and the feelings that he expressed to me about it at the time, he would be in some ways delighted to see what has happened in the intervening years, particularly with such programs as the Aboriginal Employment Strategy at Moree, but he would equally have been challenged by the extent of the task that remains.
He was, as has been so eloquently said by the two previous speakers, a man of open and frank nature who never backed away from his views. He certainly served on a number of parliamentary committees apart from the one that I have just touched on, including the Joint Standing Committee on Foreign Affairs, Defence and Trade, and he was chairman of the Human Rights Subcommittee from 1996 and the chairman of the Joint Committee on the National Crime Authority since 1998. As again has been touched on, he was someone who was very interested in human rights internationally, and his work as chairman of the Amnesty International Parliamentary Group since 1996 reflected that. He was, as has also been noted, a member of the Council for Aboriginal Reconciliation from 1991.
He had a very great interest in foreign affairs, in particular in China. Ironically, I had been intending to visit his electorate and some surrounding electorates to look at a certain road proposal for Scoresby just prior to his death, but he in fact asked me to postpone it because of his intended visit to China. Ever seeking to oblige my Liberal colleagues, I did so; and, tragically, that particular visit was never possible and never will be, in terms of the original proposal for looking at the road—which we have now, of course, as the Prime Minister announced recently, agreed to fund and which will make a very great difference to people who live in that part of the world, whom the member for Aston continued to champion with loud and strong support. On behalf of my family and of the party that I have the privilege of leading, I do seek to express my sympathy to his family—members of which are here with us today—to his colleagues, to his staff and to his many friends in this and other lands; and I support the motion.",REPS,<title>CONDOLENCES</title>,"<title>Nugent, Mr Peter Edward</title>",Condolences,1,1
"McMullan, Bob, MP",ALP,2001-05-22,"—I rise to support the motion moved by the Prime Minister and supported by my leader. The three people who have already spoken have put the facts on the record and have spoken well and strongly of the range and strength of Peter Nugent's role in this parliament, both as a local member and as an ardent advocate of issues of profound importance to him and to the nation. I want to speak principally in my capacity as shadow minister for Aboriginal affairs, because it is in that way that I had my most recent and most affecting conversations with Peter Nugent—although I had of course known him for a long time before that, and our paths had crossed on a number of occasions socially around this building and on a number of issues on which we had spoken. 
Before I do that, I want to speak about a couple of circumstances in which Peter's role in the parliament came, in a very human way, to be brought to my attention within the last month—in particular, about a function I attended here in my own constituency shortly after his death, and which a large number of young people who are working for the Department of Foreign Affairs and Trade as trainees attended, but not in that capacity; it was a function of an entirely different character, but they were there. One of them worked in the human rights section of the department and spoke quite passionately of the representations they had received from Peter Nugent about a whole range of human rights issues. I said to him that of course I was aware of that, because Peter had been chairman of the Amnesty group, of which I was a member, and there was a longstanding tradition that foreign affairs ministers of all political persuasions had taken those representations from the parliamentary group seriously and had given them high priority. The officer said yes, that was true, but that he wanted to make it clear to me that a large number of the representations were made by Peter in his own capacity, beyond those which he had made officially. In a sense, that had made a bigger impact on the individual because there are the official duties that we perform—still with, in the case of Amnesty and many other issues, passion and commitment—but then there are the extra things you do because they are important to you as an individual. That clearly had moved this young officer, but it had a big impact on me too; and I think it speaks very highly of Peter.
The other thing I want to refer to is a conversation I had a little further ago than that, shortly after I became the shadow minister for Aboriginal affairs. I will not go into the detail, because I am not sure that it is appropriate to disclose that sort of conversation, but I was very encouraged by the comments he made to me about his experiences, however brief, as shadow minister for Aboriginal affairs and about his longstanding previous and subsequent interest in those issues. He gave me good advice and much encouragement, and I greatly appreciated it. It was just one of those casual conversations you can have in the parliament when you meet people not in any prearranged way but with an opportunity to have a brief private conversation about issues of shared concern. I was impressed and gratified that he took the opportunity to do that and I thought it reinforced in a private, undemonstrative way, the points that the Prime Minister, the Leader of the Opposition and the Leader of the National Party have made about the public record.
I would like mainly to direct my remarks to the advocacy that Peter Nugent made on behalf of indigenous Australians on issues that affected them. A large number of both leaders and other people in indigenous communities have spoken to me of this in the last month. It could be, of course, a very controversial policy area—it has been over the years, in the years since 1990 in particular, in that period in which Peter Nugent has been in the parliament—and he took a brave role within that controversial area. I do not want to pursue the partisan elements of it today—that would not be appropriate—but I want to indicate some of the attitudes that were articulated in this place by the member for Aston, as he then was, and to reinforce the comments made by the Leader of the Opposition about some of those attitudes.
It was for just over 12 months that Peter Nugent was the shadow minister for Aboriginal and Torres Strait Islander affairs, from April 1993 to May 1994, but he made a very significant impact for someone who held that position for such a short time and he was outspoken in his support for many aspects of the Mabo decision. I will not go into those details, because the Leader of the Opposition has done that. I think there was a significant contribution for him to make had he stayed on the front bench; but it is to his credit that, having gone to the back bench, he continued to make that contribution.
I want to reinforce the comments that the leader made about the brave speech which the member for Aston made as the first person—not only the first person on the coalition side but the first person on any side of the parliament—to speak in response to the then member for Oxley, Pauline Hanson, and he said—and he was right: 
I think it is important that somebody in this place is seen to be prepared to stand up and point out what I believe is the error of many of her statements.
Many people followed, but he was the first and he deserves credit for that.
I also want to give credit to a speech he made in parliament on 18 March 1997 in speaking on Sir Ronald Wilson and on the report on the stolen generation. He expressed views which many on this side of the House—and certainly I—shared. He said:
I would have to say that Sir Ronald Wilson has been one of the outstanding Australians of our generation ...
I think that is right. He went on to say a large amount more about him. In particular, I want to refer to what he said about the Bringing them home report. He said:
... his report in that area is before the government and we look forward to a positive response from the government ...
He then went on to say:
I think that HREOC report is a very important report because, if you do not understand the significance of the impact on many indigenous people of having been taken away from their parents or having had their children taken away from them, then you do not understand the root cause of many of the problems of disadvantage today. If you do not understand the causes, then you cannot fix the problems that are manifest today. So I think that is a very important report.
He was, once again, one of the first in this parliament—on this occasion not the first, but one of the first—to make those connections, to speak powerfully in support of that matter and to participate actively in the committee report into that Human Rights and Equal Opportunity Commission report which came before the parliament and which led to that debate.
He also spoke eloquently and effectively in 1998 on the Native Title Amendment Bill and said some things which I think history will judge as prescient. I will not quote them today; it would lead us into some controversies that would be better addressed on another occasion. He also won my respect and the respect of many on this side for his principled stand on the issue of mandatory sentencing in more recent times. Those things are to his credit.
We all stand with our party on many occasions and do things that are difficult and go back to our electorates and argue for them. It is doubly hard when you do things that are difficult and you are a little more isolated, and I think that is a matter for which he deserves our recognition and support. I think we all share the view that the parliament was very well served by Peter Nugent. I outlined a number of things on which I agreed with him; I certainly disagreed with him about a number of other things, but I and many of my colleagues respected his stands, particularly on the issue of race. I join with the other speakers in extending my sympathies to his family.
Honourable members—Hear, hear!",REPS,<title>CONDOLENCES</title>,"<title>Nugent, Mr Peter Edward</title>",Condolences,1,1
"Downer, Alexander, MP",LP,2001-05-22,"—I would also like to join other members in supporting the Prime Minister's motion and to say how deeply shocked and saddened I was to learn of Peter Nugent's death on 24 April. He was to many of us a very fine colleague and a friend. He was somebody who, throughout his time as a member of parliament—which is the only period of his life that I knew him—always showed something you look for in public life, and that is courage. There were times when he did not agree with people in his party. As honourable members may know, I was briefly the leader of the Liberal Party, and there were times when he did not agree with me, and there were times when he did not agree with my august and most successful successor.
Having said that, he was always prepared to stick by his position. You do not find a lot of that in politics. You find people who sometimes feel that their own careers may be better advanced by taking a weaker line, but he did not do that. He did have the courage of his convictions, and I think it has to be said that anybody here would have to admire that, and I certainly admired him for that. Like the Prime Minister, I had my differences with Peter during those tumultuous years of opposition, but we really came very much together after the 1996 election when he became the chair of the government foreign affairs and trade backbench committee and I became the foreign minister. Throughout all that time—through those five years—we really were able to work very closely together. You always knew where he was coming from; he had a very clear set of principles. 
I think he was very much driven by his own experiences in the Royal Air Force, serving as he did in South-East Asia during a difficult time—in particular, in what was then called Malaya. He applied principles to international relations of what you might call kindness, and he applied them with equal value to all individuals regardless of their race or their creed or, to a very large extent, their nationality. It was this sort of conviction to kindness and to the rights, the decency and the dignity of the individual that he applied to his whole approach to international relations. Others have said that he took a very strong stance on human rights. As foreign minister I get a strong sense of who is seriously interested—as distinct from in party political terms—in human rights issues, and I would say that, of all of the members of this parliament, there was nobody who showed a greater genuine interest and a greater genuine passion for human rights at the international level than Peter Nugent did. He really did have a tremendous conviction for human rights. Over the last five years we very seldom disagreed on the sorts of approaches that Australia should take on those issues. He understood what the limitations were, he understood very well what our constraints were, but, at the same time, he did not ever want us to walk away from our principles.
He, as the chair of the government backbench committee on foreign affairs and trade, would have me hauled before that committee every month or so. He would begin every meeting in a very matter-of-fact way, saying, `All right, what have you got to tell us today?' trying to force me to present some strong case for what I was doing—
—And quite rightly.
—And quite rightly so, yes. He was always the boss and he made me answer the questions—and that was appropriate. It has, in a sense, been the toughest forum for me in the context of the parliament because it is private and there are very genuine and quite effective questions—usually well researched and well thought through. But we did not really have great points of disagreement in our respective capacities.
He served in the position of chair during some very difficult periods for Australia. He served in that position through the great upheavals of 1999 over East Timor and he was always very interested, knowledgeable and sensitive to the vast issues that Australia had to wrestle with at that time. He was very committed to a lot of the work we had been doing on disarmament issues. Indeed, by coincidence, today I have just met with the National Consultative Committee on Peace and Disarmament, which is a body set up many years ago, I think in 1985, for the Minister for Foreign Affairs and the department to consult with various NGOs—the opposition is on it—and others on issues of peace and disarmament. He was the government representative on that committee from July 1999. He had a great interest in the work we did on bringing the comprehensive test ban treaty into existence, and he was a strong supporter of the Ottawa landmines ban treaty and a number of other initiatives of that type.
It is also important to understand that his interest in international affairs was a sophisticated and very genuine interest. He was not one of those people who was just interested in a bit of tourist travel; he had a real intellectual interest in international relations, be they defence issues, trade issues or broader foreign policy issues. His understanding of Australia's place in the region and Australia's place in the world was a very profound and sophisticated one. 
Finally, others have said a little about his opposition to the sorts of things that have been articulated by people like Pauline Hanson. He was certainly somebody who always opposed extremism. He was always somebody who took a moderate and balanced view of issues—even if one would sometimes agree with him and sometimes not. 
I would like to end where I began: the thing about Peter Nugent that always struck me as a friend and a colleague is that he had an awful lot of courage and conviction. At a time of great stress, great strain and great sorrow, his family can take comfort from the fact that here was a man who really did make a difference, who actually came to the national parliament of Australia and stood up for something, fought for it and cared about it. He was a man who made a difference. I extend my sympathy and condolences to Carol and to Peter's family and thank him for all he did for Australia.
Honourable members—Hear, hear!",REPS,<title>CONDOLENCES</title>,"<title>Nugent, Mr Peter Edward</title>",Condolences,1,1
"Kerr, Duncan, MP",ALP,2001-05-22,"—Peter came into the parliament on the anniversary of my election on a second occasion. It was at the time I was appointed to chair the House of Representatives Standing Committee on Aboriginal Affairs, my first seriously responsible position in the service of this House, and Peter came to serve on that committee. We of course travelled extensively throughout Australia—and the now Deputy Prime Minister has recalled a time when we arrived in his electorate—through New South Wales, the Northern Territory and Western Australia, and together we learned much about the difficulties facing those of an indigenous background in this country. Some of the passion that has been reflected in the  discussions I am sure emerged through the exposure we both received through that period of time.
Of course, his service on that committee was cut short, because it was well recognised then that his passion, energy and talent should be recognised through higher service. He was appointed to the front bench of the Hewson shadow ministry as the shadow minister for Aboriginal affairs and, in that role, he took the experience he had acquired as a member of that standing committee on which we had both served and began to play a very significant part in carving out a strong voice on behalf of the opposition on indigenous affairs. It is not an easy role for any parliamentarian and not always a comfortable one for us in government. We hear of the attentions that have attended his relationship and his courage as a member of the governing party now in office, but at that time he was a very effective critic of some of the conduct and practices of the Labor Party then in office.
In other circumstances, had fortune favoured John Hewson in the election which was lost in 1993, he would have served honourably and well at a senior level in a Hewson cabinet. The Prime Minister has adverted to the fact—and of course, this being a condolence motion, this is not a point to carp on in relation to differences but it is certainly true—that there are streams of opinion and differences in the Liberal tradition and there is no doubt that, within that larger stream of liberalism that reflects more the British Liberal tradition and, of course, is marked by previous leaders of the Liberal Party such as John Hewson on the social conditions side and former prime ministers like Menzies, there would have been an honoured, significant and long lasting role on the front bench in government as well as in opposition. His tragedy was that that election was lost and the circumstances which would have permitted his return to high office never emerged. But, of course, he accepted that with extraordinary dignity.
In a system that is being increasingly characterised by a presidential focus on leaders, Peter represented a longer tradition—the self-respect that comes from being a member of a parliament—and that honoured role is a role which increasingly our media fail to focus upon and we in this House fail to honour sufficiently. I believe that, if one thing stands out as a mark of Peter Nugent's leadership, it is the regard he had for himself and the opinions he held as a member elected as a representative of his constituency. I think too that, in an age when cynicism about the political process is increasing, we all ought to cherish those amongst us who are prepared to stand on positions that they hold dear to their conscience and suffer occasionally as a consequence setbacks in this political process. There is no doubt that Peter was such a person. He was a person, though, who was able in that regard to conduct himself always with good spirits and a sense of optimism that a better future was obtainable because of the contribution he might make as a parliamentarian. 
Few have mentioned his capacity for friendship. He and I were entrants into a political process in which we had to rub along closely together and we then worked together in various organisations such as the parliamentary Amnesty group. More recently, through his service as chair of the joint committee looking after the National Crime Authority, we developed more than just the comradeship that happens in this place where you bump into each other occasionally; we actually did discuss our personal circumstances from time to time. Each of us has gone through difficult personal circumstances from time to time and it is good to know that, in this extremely competitive and combative environment, the basic decent goodness that shows in a person can be reflected in that capacity to have a dialogue across the chamber. So in Peter's loss I feel not only a deep sense of personal separation from somebody who I thought was a fighter for causes which ought to have been rather more successful but also a sense of personal loss of somebody whom I looked to as an example for the community of what being a member of parliament truly represents.
That spark of his never went out. We have focused on his contribution to and courage in relation to the Hanson debate, and I think that there is no reason not to focus on that because more than a few on all sides of politics started to bend in the wind as a rather craven response to what seemed to be a hurricane of popular opinion at that time. Peter Nugent never bent and he demanded of us on the opposition side a courage which we also had to display and he demanded of his own side a courage which eventually was also displayed. Without him the consequences of that very difficult period might have been somewhat different. He never swayed from those commitments to public life.
In a less spectacular role, as chair of the Joint Committee on the National Crime Authority, he bluntly tabled reports quite aggressively asserting this parliament's rights. For example, in one of the last reports he tabled he made the point that, if the minister were not going to give greater capacity to the committee to examine the workings of the National Crime Authority and to demand accountability, you might as well wind it up. The Labor Party, in a sense very mindful of this kind of bipartisanship, has taken some measures in this parliament to try to increase accountability in that area.
I think that those of us in the parliamentary process have to honour such people. They exist on both sides of parliament. For example, on occasions I have made remarks regarding some of the difficulties that have been occasioned by the work of Senator Barney Cooney in relation to the same commitment to human rights that Peter Nugent showed on his side, but this parliament is far better for such people than were they not to have been in this House. These are the people who always hold us to the tests that we assert in public but that they actually hold to be benchmarks of whether or not a piece of conduct is honourable and worthy of support. Those kinds of measuring sticks that do not bend in the gales of public opinion, that hold to their opinions notwithstanding the popularity or otherwise of them, that demand to speak up for those who are least well off in our society and for those who are less advantaged—those who stand up in all those circumstances—are the moral exemplars that will prevent this parliament from being held in low regard. It is also worth while to know, notwithstanding an environment in which we are having this increasing focus on the leaderships of parties and a gradual transition to the way in which politics is reported as a quasi-presidential system, that there is still space in this parliament and in the hearts of parliamentarians to honour such a man. 
Honourable members—Hear, hear!",REPS,<title>CONDOLENCES</title>,"<title>Nugent, Mr Peter Edward</title>",Condolences,1,1
