name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id,type
"Abbott, Tony, MP",LP,2012-06-19,"



Mr ABBOTT
 (Warringah—Leader of the Opposition) (14:00):  My question is to the Acting Prime Minister and refers to the already flagged increase in rates in the Knox, Mitcham and Bendigo councils due to the world's biggest carbon tax, set to start at $23 a tonne. My question is: how much will council rates escalate when the carbon tax escalates to $350 a tonne?

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Carbon Pricing</title>,QUESTIONS WITHOUT NOTICE,1,1,question
"Abbott, Tony, MP",LP,2012-06-19,"



Mr ABBOTT
 (Warringah—Leader of the Opposition) (14:03):  Deputy Speaker, I ask a supplementary question. Can the Acting Prime Minister confirm that the government's own modelling shows that the carbon tax will rise to $131 real or $350 nominal? Can he confirm that is exactly what the government's own modelling says on page 18 of the modelling document?

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Carbon Pricing</title>,QUESTIONS WITHOUT NOTICE,1,1,question
"Swan, Wayne, MP",ALP,2012-06-19,"



Mr SWAN
 (Lilley—Deputy Prime Minister and Treasurer) (14:00):  This is part of the scare campaign that is continuing from the Leader of the Opposition. The impact of 0.7 per cent, less than 1c in the dollar, is something that he continues to deny, and he continues to go around Australia running a scare campaign by exaggerating every possible price increase and then multiplying it by 10. So that is what we are getting in the case of councils. The fact of the matter is this: we will get through this introduction of a carbon price with a strongly growing economy, with strongly growing employment and with price rises which are entirely consistent with the Treasury modelling.


We have had some further support today, because the opposition has been asking us questions about what has been going on internationally and whether our price here is inappropriate compared to what has been going on internationally. Overnight we have had the IMF put out a report which says the IMF confirms that a starting price for carbon pricing should be around the level set by the government in our Clean Energy Act. It goes on to say that Australia, again, is a very good model. The IMF says, yet again, that this is the least-cost way of putting a price on carbon pollution.


What we have is the opposition leader going back to his wrecking ball tactics. He walked away from them last week, and then he said: 'No, it's not going to be a cobra strike. Now it's going to be like being squeezed by a python.' But of course what we know is that he is just like that old snake oil salesman out there selling his snake oil, telling everybody: 'It'll be good for you. Buy some more.' Unfortunately, the public are not buying this argument, not buying their exaggeration of the price impacts. We are providing adequate assistance to households to deal with price increases, including when it comes to councils. If councils are out there exaggerating the impact, they will be paying for that activity and they will face the results with their ratepayers.

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Carbon Pricing</title>,QUESTIONS WITHOUT NOTICE,1,1,answer
"Swan, Wayne, MP",ALP,2012-06-19,"



Mr SWAN
 (Lilley—Deputy Prime Minister and Treasurer) (14:03):  That has all been published by the government.




Mr Abbott:
  Deputy Speaker, I seek leave to table this document confirming that there is no scare whatsoever—




Mr Albanese:
  To coin a phrase to the Leader of the Opposition, no. 


Leave not granted.

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Carbon Pricing</title>,QUESTIONS WITHOUT NOTICE,1,1,answer
"Mitchell, Rob, MP",ALP,2012-06-19,"



Mr MITCHELL
 (McEwen) (14:10):  They will love it, Madam Deputy Speaker. My question is to the Minister for Families, Community Services and Indigenous Affairs and Minister for Disability Reform. How is the government helping families with the cost of sending their kids to school? When will this assistance take effect? Are there any obstacles to its delivery?




The DEPUTY SPEAKER 

(
Ms AE Burke
):  The Minister for Families, Community Services and Indigenous Affairs has the call and will be heard in silence.

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Family Payments</title>,QUESTIONS WITHOUT NOTICE,3,1,question
"Macklin, Jenny, MP",ALP,2012-06-19,"



Ms MACKLIN
 (Jagajaga—Minister for Families, Community Services and Indigenous Affairs and Minister for Disability Reform) (14:11):  I thank the member for McEwen for his question, because he understands that families in Australia already have enough on their plates. That is why people on this side of the parliament want to do everything we possibly can to help them out, particularly to help out those families who have children at school. That is why the Acting Prime Minister and Treasurer has indicated that from tomorrow families will be receiving the schoolkids bonus directly into their bank accounts, and 1.3 million Australian families will get extra help. That will happen from tomorrow. Of course, from next year families will get their schoolkids bonus paid at the start of term 1 and the start of term 3, just when they need it. I can inform the member for McEwen that nearly 13,000 families will get the schoolkids bonus in his electorate, and more than 22,000 children in primary and secondary school in the electorate of McEwen will benefit. I have absolutely no doubt that those families and those children—like the two million children right around Australia—will be very pleased to see this extra money come into their bank accounts in the next fortnight.


We know that families are already very busy people. Parents are running around doing things for their kids every day, and one thing they do not need is the extra job of keeping receipts. Those opposite seem to have absolutely no connection with reality when it comes to how busy parents are. In fact, the member for Menzies said that he did not think it was a problem at all for parents to have to keep their receipts. People on this side of the parliament understand how busy parents are, and that is why we are making this change and introducing the school kids bonus, and making sure that parents no longer have to keep their receipts. They will get the money straight into their bank accounts when they need it.


It is not only that those opposite do not understand how busy parents are; they also do not understand the financial pressures that parents are under. That is why every single one of those opposite voted no to the schoolkids bonus, just as the Liberals down there in Victoria have just abolished the school start bonus and just like Barry O'Farrell. Barry O'Farrell wants to claw back the money that this government is giving pensioners. Barry O'Farrell is going to increase public housing rents. This government wants to help families. This government wants to help pensioners while all you can do is say no. (Time expired)

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Family Payments</title>,QUESTIONS WITHOUT NOTICE,3,1,answer
"D'Ath, Yvette, MP",ALP,2012-06-19,"




Mrs D'ATH
 (Petrie) (14:23):  My question is to the Minister for School Education, Early Childhood and Youth. Will the minister update the House on the government's assistance to families dealing with the costs of educating their children? How is this an important improvement on previous policies and what steps has the government taken to make sure it is delivered?

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Family Payments</title>,QUESTIONS WITHOUT NOTICE,5,1,question
"D'Ath, Yvette, MP",ALP,2012-06-19,"



Mrs D'ATH

 (
Petrie
) (
14:27):  Madam Deputy Speaker, I have a supplementary question. Minister, how will the schoolkids bonus you have talked about help parents in my electorate and others around the country?

",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Family Payments</title>,QUESTIONS WITHOUT NOTICE,5,1,question
"Garrett, Peter, MP",ALP,2012-06-19,"




Mr GARRETT
 (Kingsford Smith—Minister for School Education, Early Childhood and Youth) (14:24):  I thank the member for Petrie for her question. She is very, very focused on the education that her constituents are able to secure as a consequence of the spending initiatives that this government has made in education, and I know that she, like all on this side, has a strong focus on education in her constituency and in her electorate. The fact is that raising a family can be a costly business and, when it comes to kids and to school, things like school uniforms, excursions, music lessons, extra books and so on—all of these things add up to the cost of raising a family. So I am proud to be able to provide this update to the House, because on this side we take cost-of-living pressures that families face and the education costs that they face seriously. That is why the government has delivered a schoolkids bonus.




It was voted against by the Leader of the Opposition and those opposite, but the fact is that from tomorrow $1.3 million Australian families will get a much needed boost to their budget to help with school costs, because we have replaced the education tax refund with the new schoolkids bonus. People might not know that about 80 per cent of people who were eligible for that education tax refund were not getting their full entitlements, but now it is guaranteed that families who are entitled to family tax benefit A will get the schoolkids bonus. Before June ends, we will see $409 for each primary school kid and $813 for each secondary school kid going into people's accounts. Before the end of the month, two million kids around Australia will benefit from this, and then from January next year the schoolkids bonus will be paid twice a year: once before term 1 and once before term 2. That is a guaranteed payment so that families can meet the costs of education pressures that they face.





It is well known that the opposition derided this initiative by the government. The Leader of the Opposition was fretting about which negative line he could run on this particular initiative, and he came up with the fact that he was worried about it and he opposed it because Australian parents were going to blow it on the pokies. It is a direct quote of Mr Abbott that Australian parents would blow it on the pokies. All I can say to that is that Australian families make hundreds of decisions every week about how best to support their kids, particularly their kids who are at school. Australian families know what cost-of-living pressures are about, and they know that a schoolkids bonus will help them meet those cost-of-living pressures, particularly as the kids are starting school and then halfway through the 
year. We are committed to delivering this schoolkids bonus because we know how important education is. Shame on the opposition for opposing it and on the opposition leader for not trusting Australian families with the interests of their own children. 
(Time expired)


",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Family Payments</title>,QUESTIONS WITHOUT NOTICE,5,1,answer
"Garrett, Peter, MP",ALP,2012-06-19,"




Mr GARRETT
 (Kingsford Smith—Minister for School Education, Early Childhood and Youth) (14:27):  I am very pleased to be able to answer this supplementary question from the member for Petrie because she, in her electorate, will find that 9,700 families are expected to benefit from the schoolkids bonus—that is, over 17,000 eligible kids in the member for Petrie's electorate in primary and secondary schools. Queensland will see about 281,000 families who are expected to benefit from this schoolkids bonus. It was opposed by those opposite, including the Manager of Opposition Business, who is coming up to ask a question, I hope on education. In the electorate of Sturt 6,100 families are expected to benefit and 10,700 eligible kids in primary and secondary schools will benefit from the schoolkids bonus that the shadow minister for education actually opposed in this parliament.




It is not only the schoolkids bonus. This government's investment in education has been more substantial than we have witnessed in this federal parliament, almost doubling the spending in comparison to those opposite and providing improved facilities in every school in this country: trades training centres, library upgrades—you name it, we have delivered it to schools in one of the great educational and social 
dividends that we have witnessed in this parliament. We are proud of the support we are providing to education and to families, including this important schoolkids bonus.


",HoR,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Family Payments</title>,QUESTIONS WITHOUT NOTICE,5,1,answer
