name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id,type
"Beazley, Kim, MP",ALP,2001-04-03,"—My question is directed to the Minister for Aged Care and it goes to the credibility of announcements that she has made about nursing home beds. Minister, can you confirm that, following your 1999 version of the announcement made today about nursing home beds, the Moran Health Care group has returned over 200 announced beds because it is not viable to operate them under your funding system? Are you aware that Mr Shane Moran recently stated that they would also be returning another 50 nursing home beds given to the Moran group out of last year's version of your announcement today? Minister, given your history of announcing beds that never materialise, how many of the beds that you have announced today will again turn out to be phantom beds that are never built and never used?",REPS,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Nursing Homes: Beds</title>,Questions Without Notice,2,1,question
"Bishop, Bronwyn, MP",LP,2001-04-03,"—I find the hypocrisy of questions being asked from the Labor Party about the supply of beds utterly astounding. This is from a Labor government that left us short of 10,000 places. That is not my estimate; it is the estimate of the Auditor-General who found that the Labor Party left us short of 10,000 places. Since I have been minister in this second Howard government, counting the 9,451 new places which I announced today—amounting to an additional expenditure of $182 million—we have issued nearly 32,000 places. Furthermore, we have put in place a trilogy of further reforms to bring them on stream. Let me say to the Leader of the Opposition that I have actually opened beds that were allocated by the Labor Party in 1991. In other words, there was never any accountability. And there are many more of those. Indeed, today I have received a letter from Minister Bronwyn Pike in Melbourne asking if she could please make a new arrangement that some of the high care beds that she has been holding be brought on stream. I have sent that forthwith to the department so that it can be agreed as soon as possible, because holding back beds has been a pattern of the Victorian Labor government.
Now let me come to Mr Moran. Mr Moran—a good friend of yours no doubt—has given back 50 beds from the Northern Territory because he was not granted a capital grant of $2 million. In fact, the available capital to the Northern Territory went to those organisations who could not afford self-funding capital expenditure, such as the Uniting Church Frontier Services, who got $1 million, and other charitable and religious groups, including Aboriginal groups, that received another nearly million dollars. So we put that capital funding where it was needed. The other beds that were returned by the Moran group were ones where they failed to gain the `extra service' category, which meant that they could have charged bonds. That is the financial decision they have made.
I have put in place today, with this announcement of this round, something very important, and that is the third in a trilogy of reforms into the timely release of bringing beds on stream. Firstly, we said that, if you are in receipt of those beds, you have got two years to bring them on stream—and, I might say, the Morans were not successful in bringing them in on time either. The second thing is that we now require people to make a six-monthly report as to precisely where they are at in bringing those beds on stream. Thirdly, and importantly with today's announcement, a key consideration in an applicant being successful will be whether or not they can bring those beds on stream in a relatively short time frame. 
The government have brought in reforms whereby we have put in place a benchmark of care in a framework of continuous improvement. We have put in place more beds, more money and better care. You can compare that with the record of the Labor Party, which was nothing short of shameful, with beds not being brought on stream in time at all—as I said, in 1991 they were still not on stream—in being 10,000 places short and in having substandard homes which they never visited or took care to see that they reached a standard. They never put in a standard that was legislated for. We have done that because we care for older Australians who need that care, as distinct from the hypocrisy of the Labor Party, which has the audacity to try and say that it has any plans at all.",REPS,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Nursing Homes: Beds</title>,Questions Without Notice,2,1,answer
"Corcoran, Ann, MP",ALP,2001-04-03,"—My question is addressed to the Minister for Aged Care. Minister, can you confirm that, on the Mornington Peninsula, a Queensland company was given 140 nursing home beds out of the 1999 version of your announcement today when it actually had no land to build them on? Is the minister also aware that the company has only just now lodged a planning application for the site—18 months after being handed the bed licences? Minister, are you not misleading the public when you count as available these beds amongst the 15,600 phantom beds that have been announced but have not yet been built?",REPS,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Nursing Homes: Beds</title>,Questions Without Notice,4,1,question
"Bishop, Bronwyn, MP",LP,2001-04-03,"—The way in which the planning is done and the way in which the allocation of places—both community aged care packages and beds—is made is that the number of places that the government will make available in one year are announced about this time of the year—March. Then the ACPACs—the Aged Care Planning Advisory Committees—meet, and there is one for each state. Those people meet together and look at the ABS statistics about what the growth will be for the particular region. They look at special needs groups, and I am delighted to say that, in the 2001 round, veterans will be classified as a special needs group. That was a decision I made last year, and it is an important one for veterans. They look at the special needs and then they make a recommendation to the department as to where those areas of need are. The department then makes a list of the targeted areas, which are published, usually about the beginning of June. They are advertised and people then apply. The department applies a set of criteria that is set out in both the Aged Care Act and the aged care principles as to which people can best serve the needs of the region of the people who need those places. Once a decision has been made by the department, they advise me of it and I then make the announcement as to who was successful. It is a very thorough, precise system of scrutiny of those people who apply. 
In the year 2000 round, there were 700 successful applicants, but there were 2,500 people who applied. The beds are allocated on the principle I outlined in the answer to the previous question. Indeed, brand new facilities are being built to meet the new certification requirements so that we will not have more than four people in any room and most people will have a single room with an ensuite. I have also said that in this current round a special requirement will be that a key indicator will be how quickly a provider can bring those places on stream.",REPS,<title>QUESTIONS WITHOUT NOTICE</title>,<title>Nursing Homes: Beds</title>,Questions Without Notice,4,1,answer
"Bishop, Bronwyn, MP",LP,2001-04-03,"—Mr Speaker, I would like to add to an answer that I gave earlier.
—The minister may proceed.
—When I was answering a question about the Moran beds released in Queensland I said that they had been relinquished because of failure to get extra service status. That was the answer given for the relinquishing of beds in Victoria. The answer given for Queensland was in fact that Moran said they were currently committing large sums of capital towards certification and accreditation requirements across their Australian residential care network and in the environment it was not possible for them to proceed; it would be in two years time. They asked could they have two years extra time. That was declined, so they have relinquished the beds, as is proper.",REPS,<title>ANSWERS TO QUESTIONS WITHOUT NOTICE</title>,<title>Nursing Homes: Beds</title>,Questions Without Notice,5,1,speech
"Martin, Stephen, MP",ALP,2001-04-03,"—Mr Speaker, I have a question to you. The question relates to the Hansard reporting of an answer given by the Minister for Defence on 8 March 2001. I wonder whether you would check the tape because the Hansard greens which were received in the Leader of the Opposition's office, as is normal practice, in the afternoon recorded the following in an answer coming from the Minister for Defence:
Are they going to undermine our capacity for the purchase of new combat aircraft carriers?
In the Hansard report that was published, at page 25478 it says:
Are they going to undermine our capacity for the purchase of new combat aircraft?
No `carriers'. There is a clear difference. The minister then did not know what he was talking about. Would you check the tape to see whether or not the greens have been doctored, whether in fact the Hansard has been doctored and whether that can be corrected?",REPS,<title>QUESTIONS TO MR SPEAKER</title>,<title>Minister for Defence: Hansard Report</title>,Questions to the Speaker,6,1,question
"SPEAKER, Mr",N/A,2001-04-03,"—I will follow up the matter. This parliament is well served by Hansard, as I believe the member for Cunningham would concur. I will follow up the matter and see what the sequence of events happened to be.",REPS,<title>QUESTIONS TO MR SPEAKER</title>,<title>Minister for Defence: Hansard Report</title>,Questions to the Speaker,6,1,answer
"Rudd, Kevin, MP",ALP,2001-04-03,"—Some time ago in question time, I raised a point of order concerning noise volumes in the House occasioned by the particular speaking style of certain ministers and asked whether they were compatible with occupational health and safety standards. My question for you, Mr Speaker, is whether the microphone system in the House has been adjusted in order to comply with those standards.",REPS,<title>QUESTIONS TO MR SPEAKER </title>,<title>House of Representatives: Noise Levels</title>,Questions to the Speaker,8,1,question
"SPEAKER, Mr",N/A,2001-04-03,"—Let me first indicate that I can think of nothing in this House that does not comply with occupational health and safety. More than once I have discussed this matter with the member for Griffith. I asked that the matter be taken up by the sound and vision people responsible for the chamber, but I had not noticed any distress following that request, so I presume the matter has been addressed. ",REPS,<title>QUESTIONS TO MR SPEAKER </title>,<title>House of Representatives: Noise Levels</title>,Questions to the Speaker,8,1,answer
"Downer, Alexander, MP",LP,2001-04-03,"—by leave—This marks the fifth year of publication of the government's trade outcomes and objectives statement, an innovation of the coalition government that has become a key document for Australian trade policy. Honourable members will note a change in presentation of this year's TOOS, with a more strategic examination of the fundamental changes occurring in the international business environment and our government's response to them. What has not changed is the story of the great efforts of our exporters, who continue to do Australia proud in markets right round the world.
TOOS 2001 outlines a magnificent export achievement in 2000. Last year Australian exports grew by a massive 25 per cent. That represents the highest growth rate in more than two decades and more than four times the trend growth rate over the last five years of six per cent. Our export surge came against the background of 1999's marginal fall in trade of one per cent, when exports began to recover after the Asian economic crisis. In the Olympic year, our exporters left the blocks flying. In 2000, total Australian exports reached $143 billion. Merchandise exports rose by 28 per cent and services exports by 18 per cent. The non-rural sector put in the best performance—up 34 per cent—with very strong increases in petroleum, metals, wine and automotive exports. With growth of 18 per cent, rural exports also did well, particularly meat, oil seeds and crustaceans. Exports to all Australia's major trading partners grew strongly, but particularly so to the economies of our immediate region, as they recovered from the economic crisis. Merchandise exports to the East Asian region rose 34 per cent, with very good results in China, up 47 per cent, Singapore, up 45 per cent and the Republic of Korea, up 43 per cent. 
Yet another milestone that TOOS highlights is the dramatic improvement in Australia's balance of trade. We have more than halved the trade deficit, from $16.6 billion to $7.3 billion. Indeed, Australia has achieved a $479 million surplus in services exports. That is great news for exporters and great news for us all, as export performance contributed strongly to economic growth, in the face of relatively low domestic rates of consumption and capital expenditure growth. TOOS 2001 points out a number of challenges for Australian exports in the coming year. Global economic growth is likely to weaken. A slowdown in the United States might affect our exports not only to that country but also to regional economies with strong US trade ties like Japan, the Republic of Korea, Taiwan and China. As domestic economic conditions in some of our trading partners weaken, our task in securing market access may also become more difficult. Higher world oil prices and movement in the value of the Australian dollar are also factors that could have an impact.
On the positive side of the ledger, our strong export performance in 2000 will serve us well as we seek to make further gains in 2001. We have more Australian firms active in exporting, covering many new overseas markets. Our region has embraced needed economic reforms, especially floating exchange rates, which have reduced the risk of a repeat of the 1997-98 economic crisis. And the prices of our major commodity exports are much higher now than they were a year ago, notwithstanding the prospect of negative factors like weakening of the US economy and slower world economic growth.
Australia's exporters can also take comfort from the knowledge that they operate in an economic environment that we are shaping to provide them every advantage as they compete in global markets. The coalition government has reduced barriers to domestic competition, lowered the cost of business inputs and done away with a raft of burdensome government regulations. The new tax system has cut costs for exporters by around $3.5 billion each year. We have slashed waterfront costs and delays and are pushing ahead with workplace reform, and we are looking to the future with an additional $2.9 billion of funding over five years to further develop Australia's innovation capability. 
Our government's multifaceted strategy to address possible challenges and reduce the obstacles faced by Australian exporters is also outlined in TOOS. Our highest trade priority is the launch of a new round of WTO negotiations, which has the greatest potential to improve market access. We will also be helping our traders make the most of the opportunities that will arise from China's expected accession to the WTO. In WTO negotiations on agriculture we will work for fairer rules for agricultural trade and significant cuts in support and protection. And we will be increasing resources to defend Australian trade interests through the WTO's dispute settlement mechanism, where we have already had good wins on lamb exports to the United States and beef exports to Korea.
Regionally, we will be gathering support for a WTO round at APEC. We will also continue the valuable and very practical work done at APEC to improve the business environment in the region, including through initiatives to promote Internet uptake and paperless trading. We are advancing discussions between the CER partners and the members of ASEAN on a closer economic partnership between the two groups, which will provide a framework for closer economic integration between ASEAN, Australia and New Zealand.
We will continue to emphasise strengthening further our bilateral trading relationships. Our results-focused approach to the negotiation of free trade agreements is guiding our negotiation with Singapore of a FTA to meet the real needs of business in the globalised trading environment. The same thinking will inform our discussions with the United States, where I visited last week and my colleague the Minister for Trade is heading this afternoon. We are also working with Japan and Korea to explore new ways to expand our business relationships, taking advantage of opportunities arising from economic reform and electronic commerce. And the Market Development Task Force remains a valuable tool for the development and pursuit of high priority national trade objectives.  
We will face considerable challenges in pursuing these objectives. Gaps remain between the major players on the elements of a new round, and some countries will be reluctant to open their markets further because of difficult economic conditions or entrenched political opposition domestically. We will work hard to achieve our objectives, because the rewards will be high.
We will continue to foster a strong export sector through advice and services to business. In 2000 the government decided to extend for a further five years the Export Market Development Grants scheme, after a review confirmed its effectiveness. We have decided the Export Finance and Insurance Corporation will enter an alliance with a suitable private insurer by the end of 2001. This will deliver to exporters the benefits of extensive networks, large buyer databases, client support systems and sophisticated IT services. Austrade-run `E-commerce for Exports' seminars showed small and medium exporters how to develop online exports.
The elements I have outlined are vital to Australia's trade effort, but they are not the whole picture. As TOOS makes clear, we need to nurture an export culture in our business community, build greater awareness of the benefits of trade and help Australian firms identify and pursue new export markets. Our government has already made good progress in that regard. In February my colleague the Minister for Trade launched Austrade's Exporting for the Future strategy to explain the real benefits that flow to all Australians from international trade and open markets, including of course one in five Australian jobs. And yesterday the Department of Foreign Affairs and Trade published the results of its major study entitled Australia's trade: Influences into the new millennium, which examines trends affecting Australia's trading environment over the coming decade.
The 2001 Trade Outcomes and Objectives Statement renews our government's commitment to the strongest possible trading future for all Australians. The ingenuity and responsiveness of Australia's exporters and the effectiveness of coalition government policies is reflected in last year's strong trade figures. TOOS 2001 shows how our government intends to defend and expand those vital trade wins for Australia. I commend it to the House, and I table the document and my statement.",REPS,<title>MINISTERIAL STATEMENTS</title>,<title>Trade Outcomes and Objectives Statement 2001</title>,Ministerial Statements,9,1,speech
