name,party,date,text,chamber,debate_title,subdebate_title,debate_type,debate_id,subdebate_id
"Gillard, Julia, MP",ALP,2011-08-23,"



Ms GILLARD
 (Lalor—Prime Minister) (14:01):  I move:


That the House record its deep regret at the death on the morning of 22 August of Private Matthew Lambert during combat operations in Afghanistan, place on record its appreciation of his service to his country and tender its profound sympathy to his family in their bereavement.


Around eight o'clock yesterday morning Australian time Private Matthew Lambert was killed in Afghanistan. As General Hurley said yesterday, Private Lambert's colleagues described him as a man who excelled at any task he was assigned and as a soldier who was proud to serve his country. Matthew was a sniper, a tough specialist in mind and in body, one of the most skilled soldiers in one of the most skilled armies in the world. While many Australians were starting their ordinary working week yesterday morning, finishing their breakfasts and getting the kids off to school—some already well into the day's commute—this young Australian was risking everything for us.


Matthew was on foot with elements of the Afghan National Army and other coalition forces in Afghanistan conducting a night-time reconnaissance patrol. What is believed to be an improvised explosive device detonated. It seriously wounded a comrade from the International Security Assistance Force. Matthew's mates performed first aid on the spot. He was transferred to Tarin Kowt and treated there, but it was not enough. He died from his wounds in the Tarin Kowt Hospital.


Matthew went to Afghanistan for the first time in June. He will be home soon. Our minds are full with thoughts of other people today—above all with thoughts for Matthew Lambert's spouse, parents and family. They have lost Matthew, a 26-year-old man. They have given our country what they loved above all things. We also think of his unit, 2RAR. They have suffered their first fatality in Afghanistan. We think of the Townsville community. They know these soldiers well and they know their families well.


Our minds are also with 28 other Australian families today. I want to say something to them now. There was a lot of attention on you on the day the news of your loved one's death was announced. There was a lot of attention on you on the day that their body returned home. There was a lot of attention on you on the day that your loved one was buried. We respect your privacy and we know that you need to get on with your lives, as hard as that may be, but we have not stopped thinking about you. I have not stopped thinking about you; Australians do not forget.


I want to say something to our nation as well. Transition has begun in areas of Afghanistan. The kind of mentoring work Private Lambert was performing is the kind of work which will allow Afghan-led responsibility for security arrangements in Oruzgan province to transfer by the end of 2014. Members of our Mentoring Task Forces are doing very difficult and very dangerous work and through that work they are developing an effective and capable Afghan National Army. We need that work to be done so there is security in Afghanistan after transition is complete. We need security in Afghanistan after transition is complete so that Afghanistan will not again become a safe haven for international terrorism. We do need that work done, as dangerous as it is.


These Mentoring Task Force soldiers like Private Matthew Lambert are patiently, carefully and with superb professionalism building a capable Afghan military force. It is difficult work, dangerous work—we saw that this week—but work that must be done. We are on track to transition. It is a hard track, a hard road, and that is why we send hard men to walk it for us. We will deny terrorists a safe haven there. With our ally the United States as part of the international community we have a clear goal, a defined mission and a time line of the end of 2014. I cannot say that this will be the parliament's last condolence for a lost soldier in Afghanistan but I can say we will see this mission through.

",HoR,<title>CONDOLENCES</title>,"<title>Lambert, Private Matthew</title>",CONDOLENCES,0,1
"Abbott, Tony, MP",LP,2011-08-23,"



Mr ABBOTT
 (Warringah—Leader of the Opposition) (14:06):  I rise to support the words of the Prime Minister. Australia has lost another fine soldier: Private Matthew Lambert of the 2nd Battalion, Royal Australian Regiment. On this sad day our thoughts are with his wife, his family and his friends. Our thoughts and prayers are with the family of the other allied soldier wounded in the same incident, they are with the family of the New Zealand SAS soldier killed in Kabul last week and as the Prime Minister has mentioned they remain with the families of the other 28 Australians who died serving our country in Afghanistan.


At a time like this we must obviously count the cost of staying in Afghanistan but we must also reckon the greater cost of withdrawing: possibly the destabilisation of Pakistan, probably the return of the Taliban, almost certainly a new feudalism in Afghanistan and the rolling back if not the destruction of the social progress of the last decade. We best honour the dead by remaining true to the cause they served. On behalf of the coalition I echo the Prime Minister's words that we will stay the course and on this sad day our hearts go out to everyone who knew Private Lambert.

",HoR,<title>CONDOLENCES</title>,"<title>Lambert, Private Matthew</title>",CONDOLENCES,0,1
"Smith, Stephen, MP",ALP,2011-08-23,"



Mr STEPHEN SMITH
 (Perth—Minister for Defence and Deputy Leader of the House) (14:08):  I associate myself with the remarks of the Prime Minister and the Leader of the Opposition both in expressing condolence to the spouse, parents and family of Private Matthew Lambert and in expressing support for our mission in Afghanistan.


Private Matthew Lambert was born in Kogarah in New South Wales in 1985. He was 26 years of age. He joined the Army, from Southern Queensland, enlisting in the 9th Battalion, Royal Queensland Regiment in August 2005. He transferred to the Australian Regular Army in February 2007 and was posted to the 2nd Battalion, Royal Australian Regiment—2RAR—based in Townsville in Queensland. Private Lambert first deployed overseas to East Timor from June to November 2009. He deployed to Afghanistan in June of this year with Mentoring Task Force 3.


His mates remember well that he was looking forward with great anticipation to serving his country in Afghanistan. Private Lambert is described as a well-respected soldier who excelled in any task he was assigned. He was awarded the Australian Active Service Medal, the Afghanistan Campaign Medal, the Australian Defence Medal and the Timor Leste Solidarity Medal.


As the Prime Minister and the Leader of the Opposition have indicated, Private Lambert is the 29th fatality we have suffered in Afghanistan. With this terrible tragedy, we must continue to be clear sighted about our objective in Afghanistan. Our objective is to prevent Afghanistan, in particular the Afghanistan-Pakistan border area, from again becoming a safe haven for terrorists. We will not be in Afghanistan forever, and we are on track to transition to Afghan-led responsibility for security arrangements in Oruzgan in 2014. 


None of this, of course, makes it any easier for the Lambert family, for his spouse, for his friends, for his mates, for 2RAR or indeed for the people of Townsville. It does not make it easier for the 28 other Australian families who have been so terribly reminded of the loss of a son, a husband or a brother. Nor does it make it any easier for our nation to bear yet another fatality. Our condolences are with Private Lambert's spouse, his parents, his family his friends and his mates. His contribution and his sacrifice will always be remembered.


Members may be pleased to know that my New Zealand defence colleague, the Minister for Defence, Dr Wayne Mapp, rang me just before question time to express New Zealand's condolences at the tragic loss of Private Lambert. Dr Mapp and I spoke as recently as Saturday when I conveyed Australia's condolences for the death of Corporal Douglas Grant, who was killed defending the British Council in Kabul. I am pleased to advise the House that an Australian C130 assisted in the early stages of Corporal Douglas Grant's repatriation to New Zealand. At this time of tragic loss on both sides of the Tasman, we remember Private Matthew Lambert with our age-old refrain, so fitting for our Anzacs, 'Lest we forget.'

",HoR,<title>CONDOLENCES</title>,"<title>Lambert, Private Matthew</title>",CONDOLENCES,0,1
"Robert, Stuart, MP",LP,2011-08-23,"



Mr ROBERT
 (Fadden) (14:11):   I join the Prime Minister, the Leader of the Opposition, and the Minister for Defence to honour Private Matthew Lambert, a soldier from 2nd Battalion, Royal Australian Regiment killed in action in Afghanistan yesterday morning. I pass on my sincere condolences to his spouse, parents and family. When Private Lambert arrived in Afghanistan as part of MTF3, his commanding officer, Lieutenant Colonel Smith, addressed the soldiers and said to them, 'You haven't yet earned the right to stand shoulder to shoulder with the soldiers of MTF2, but you will. I am confident we will build on their successes and that each and every one of you will work hard to emulate and expand on their achievements.' Let me say very clearly to all present, Private Lambert's unstinting service earned him the right to stand shoulder to shoulder with any in our grand military heritage. He served in a remote part of the province in Patrol Base Anaconda in the Khaz Oruzgan Valley. He served in the rough, in areas barely accessible by vehicle. He patrolled the valleys by foot, he manned the battlements, he mentored the Afghan soldiers he lived and fought with. He did everything asked of him in some of the most inhospitable terrain on earth, and he did it at night, in the rain, in the cold, in the heat, and in the dust. Private Lambert embodied everything that the 2nd Battalion is known for—duty first. 


As a sniper, we know his deeds. Today we honour his name. A name known not only by us but by a family who loves him, known by the regiment who trained him, known by the men who fought with him, known by the medic who cradled him, known by the pilot who flew him, and known by the doctors and nurses who did everything possible to save him. While we collectively grieve for the loss of this fine Australian soldier, we remain eternally grateful for his sacrifice and that of the 28 others who have gone before. We are now closer to the end than the beginning. So as the light grows and the darkness fades let us continue to support our fighting men and women and let us strengthen our collective resolve to see this job through to the end. We honour you, Matthew Lambert, as we mourn your loss.




The SPEAKER:
  As a mark of respect, I invite honourable members to rise in their places.




Honourable members having stood in their places—



Debate adjourned.

",HoR,<title>CONDOLENCES</title>,"<title>Lambert, Private Matthew</title>",CONDOLENCES,0,1
"Albanese, Anthony, MP",ALP,2011-08-23,"



Mr ALBANESE:
  by leave—I move:


That the order of the day in relation to the death of Private Matthew Lambert be referred to the Main Committee for debate


Question agreed to.

",HoR,<title>CONDOLENCES</title>,"<title>Lambert, Private Matthew</title>",CONDOLENCES,0,1
"Albanese, Anthony, MP",ALP,2011-08-23,"



Mr ALBANESE:
  by leave—I move:


That the order of the day in relation to the death of Private Matthew Lambert be referred to the Main Committee for debate


Question agreed to.

",HoR,<title>CONDOLENCES</title>,<title>Reference to Main Committee</title>,CONDOLENCES,0,2
"Gillard, Julia, MP",ALP,2011-08-23,"



Ms GILLARD
 (Lalor—Prime Minister) (14:16):  On indulgence, I was asked earlier today by some members of parliament about whether or not we would be having any condolence or commemorative activity for the losses suffered in Norway. I advise the House that some arrangements are being made and I will be in a position to update the House about those arrangements in the days to come.

",HoR,<title>STATEMENTS ON INDULGENCE</title>,<title>Norway Massacre</title>,STATEMENTS ON INDULGENCE,1,1
"Albanese, Anthony, MP",ALP,2011-08-23,"




Mr ALBANESE
 (Grayndler—Leader of the House and Minister for Infrastructure and Transport) (15:42):  Documents are presented as listed in the schedule circulated to honourable members. Details of the documents will be recorded in the Votes and Proceedings.

",HoR,<title>DOCUMENTS</title>,<title>Presentation</title>,DOCUMENTS,7,1
"Jenkins, Harry, MP",ALP,2011-08-23,"



The SPEAKER
 (15:43):  I have received a letter from the honourable member for Indi proposing that a definite matter of public importance be submitted to the House for discussion, namely: 


The adverse impact of the carbon tax on Australian manufacturing.


I call upon those members who approve of the proposed discussion to rise in their places.




More than the number of members required by the standing orders having risen in their places—


",HoR,<title>MATTERS OF PUBLIC IMPORTANCE</title>,<title>Carbon Pricing</title>,MATTERS OF PUBLIC IMPORTANCE,9,1
"Mirabella, Sophie, MP",LP,2011-08-23,"



Mrs MIRABELLA
 (Indi) (15:44):  It is a week to particularly focus on the crisis that is taking hold in the manufacturing sector. One would think that, at a time when there are so many cost pressures making our domestic manufacturers less competitive against our export competition and against imports, this would be the last time that the government would actually introduce an additional cost of production to manufacturing in Australia in the form of a carbon tax. But what do we have? This government seems to be living in absolute denial on some weird, perverse land on top of the faraway tree, because in the electronic version of the Australian printed out at 2.49 this afternoon the heading is 'Julia Gillard links carbon price to a 'bright future' for manufacturing.' The Prime Minister must be the only person in the country, other than some deluded Greens on the other side of this building, that actually believes that a carbon tax is going to be good for manufacturing.


What we have not heard from the Prime Minister is whether she agrees with that so-called great Labor Treasurer she keeps leaning on, that great so-called reformist Paul Keating, because she refers to all those reforms undertaken by the previous Labor government, not the Rudd Labor government, in trying to link her carbon tax to the reforms of that government and to create some sort of equivalence. In fact she has even tried to link it to the tax reforms of the Howard government. What we have not heard is the Prime Minister saying whether she agrees with Mr Keating when he said on Lateline last month that the new green industries are service industries not the old manufacturing industries. Manufacturing has moved to the east. The service industries are now the new growth industries. We need to hear from the Prime Minister whether that is in fact her view and whether that is in fact the view of the government frontbench.


They seem to be mouthing platitudes about supporting manufacturing, but every single time a manufacturing business or an industry association tries to outline the problems with this carbon tax they are either ridiculed, abused or ignored because there is a frustration in the government. We saw it last week with the member for Isaacs, who was a professional advocate in a former life, who came to this place and was given the very special job of Parliamentary Secretary for Climate Change and Energy Efficiency, presumably to argue the case for a carbon tax. He was unable to convince not only many people in his electorate—I know I was there last Saturday with Senator Fifield and the member for Higgins—but others in the broader Australian community. We see the Labor Party members turn to nasty, vindictive ridicule and mockery.


Yesterday, we had the member for Grayndler make fun of those Australians who had taken time out from work or time out from their farms to come to Canberra and express their anger and frustration with this government. It was not just to do with the carbon tax; it was to do with every single policy area that this government has touched, because we know it turns to the proverbial. Whether it is school halls, pink batts, the carbon tax or the mining tax, these people are sick of it. These people are sick of a government that no longer governs. It is a misbegotten government desperate to survive. It has resorted to ignoring the plight of industry and ignoring the plight of manufacturers.


For so long the Prime Minister has been telling us that we are behind the world. For so long she has been telling us that we have to keep up with the world and that China is forging ahead in leaps and bounds with their carbon tax, and yet in question time she could not even nominate the current carbon tax proposals in China. We see the desperation of the Treasurer trying to justify the existence of this government with a pathetic performance and not one reference to the real world situation out there in manufacturing.


What is happening is that on average we have seen 620 jobs lost each week in manufacturing during the last three years. That is more than 105,000 manufacturing jobs lost over that time, and around one in every 12 manufacturing workers across Australia has lost their job since the Labor Party came to power. We might hear from the other side, 'That happened under your government as well.' Actually, no. This was after 13 expansions in activity during the final 14 months of the Howard government. Labor simply do not understand manufacturing and the strategic importance of having domestic manufacturing capability, and they have no serious plan for its vision or its future. In fact, that very famous self-styled faceless man, Mr Howes, was reported in today's papers as saying, 'Bailouts and calling the ambulance is fine and we appreciate that support but I want our government and our country to be proactive, to actually look forward and say: are we going to be a country which makes things?' It goes on to say: 'He called for a long-term visionary plan for the Australian steel and manufacturing sector.'


Wouldn't you think that a bloke, the head of a union that represents steelworkers would actually put someone in as Prime Minister—use his numbers, use that great political power behind closed doors—who understood the importance of manufacturing, who actually had a vision for manufacturing in this country? Again, it goes to illustrate the shallowness in the frontbench and in the Prime Minister when it comes to understanding industry and the impact that the prospect of a carbon tax is having on them now.


Yesterday at a press conference we had the Prime Minister, Minister Carr and the Treasurer. The Prime Minister and Minister Carr were asked yesterday what they have done and what they were doing for manufacturing beyond the specific announcement regarding BlueScope Steel. Rarely in politics have I seen a more embarrassing encapsulation of a government in complete ignorance of such an important sector of the economy. It was cringing to watch. The Prime Minister fumbled for an answer before finally settling on green cars and cooperative research centres—that is right! Green cars and cooperative research centres. She has not only cut the cooperative research centre program twice in the space of her first year as Prime Minister and put the very viability and future of a number of those CRCs at risk, but also abolished her entire green car program worth hundreds of millions of dollars and without any warning to the industry whatsoever. 


So it is not just the adverse effects of the carbon tax. The carbon tax and the manner in which the government has tried to implement it colour every approach they have to other policy. We have heard from manufacturing about the problem with sovereign risk. We saw car manufacturers sit down with a Labor Prime Minister, they opened up their books, they were told to commit to investment in Australia and the Labor government would co-invest. They did that through the Green Car Innovation Fund. Guess what? After the election, without any consultation, without any warning and having made those commitments to international companies that opened up their books and trusted this government, they just cut funding. No wonder manufacturing in this country is under siege when those who supposedly negotiate with the government, liaise with the government, cannot even trust their word. The approach to the green cars has been so bad that the issue of sovereign risk is a serious consideration for those wanting to invest in manufacturing in Australia. And yet, those are the Prime Minister's two key manufacturing policies—basically the sum of her total manufacturing vision for Australia. 


And it does not get any better when we look at what Minister Carr said to the same question. Do you know the first thing he mentioned? The first thing he mentioned was that he had changed the name of the department. That is right! What have you done for manufacturing? I changed the name of the department. How imaginative was that! That was the biggest achievement to pop immediately into his head after so many years as the industry minister. The sad part is that the answers are actually grounded for once in reality because they have done absolutely nothing for manufacturing in this country except seek to fulfil the words of their mentor, of their hero, Paul Keating. They do not really want manufacturing left in this country. That is why they will not do the hard work to have the policies and the framework to ensure that Australian innovation and Australian investment in manufacturing can continue. Minister Carr also said that it was important to ensure that we had a steel industry in Australia and that the industry have the capacity to restart operations. Presumably, he meant they could restart export operations, because BlueScope has essentially ended their export industry. How can the domestic industry have the capacity to ramp up when the dollar is in a more favourable position for them and when Australian manufacturing is going to be imposed with yet another cost to production? It is another cost to making steel in Australia that will not be borne by steel that is imported from other countries. So how smart is the minister when he says, 'Oh well, one area of business for BlueScope has gone, but we want to make sure it survives in Australia so it can ramp up and possibly be exporters'? How is that going to happen, Minister, when there is no vision or outline for reducing the cost of production to the Australian steel sector and when in fact you want to impose an additional tax on Australian steel making?


Yesterday the government was arguing that the announcement of BlueScope steel had no connection with the looming threat of a carbon tax. Why is it raiding the very fund that it set up and designed specifically to deal with the impact of a carbon tax? Why is a scheme that, according to its own fact sheet, has been set up to stimulate industry 'investment, including on the acquisition of new or upgrading of existing plant equipment' being used in a case where the reverse is actually true? It is because the government really does not know what it is doing. It is fumbling from problem to problem. In the next few weeks when we have more announcements from innovative Australian manufacturing companies that will not be good news for their workers and the economy, we will have no direction and no vision from this government.


What does this government do? It demonises people. We saw the demonising of protesters against the carbon tax yesterday. The AWU boss said on 21 August that the steel industry in Australia had not innovated since 1983. He referred to the ineptitude and the lack of vision in his own government and his own Prime Minister. He is now so frustrated and angry that he is trying to blame industry, but this is obvious nonsense and it was designed to unfairly demonise the steel industry. When you look at the facts you see that since 2002 BlueScope alone has invested more than $2½ billion in capital equipment.


What does the Parliamentary Secretary for Climate Change and Energy Efficiency do in his electorate? In early August, he turned up at the AGM of the South East Melbourne Manufacturers Association, and when one business owner said to him that their electricity bill was going to increase by $120,000 the barrister, who lives in the seat of Higgins, not Isaacs, said, 'Oh, that's a modest increase in prices.' The arrogance and the inability of this government, this executive, to break out of its own bubble has led to this devastating carbon tax and is leading to policy paralysis that is endangering the viability of many decent Australian businesses.



There was another business owner who explained to the parliamentary secretary that to stay in the market, as they had explained to me, they only made a profit of $15 for an item they exported to Germany. Do you know what the parliamentary secretary said? He said, 'Well, obviously you have other problems in your business,' not that it was the failure of this government in imposing additional costs, in not having vision for productivity or in not having any vision for this economy. We see it right across food processing with the additional costs to Nestle, Murray-Goulburn farmers and all sorts of manufacturing and agriculture across the country. (Time expired)

",HoR,<title>MATTERS OF PUBLIC IMPORTANCE</title>,<title>Carbon Pricing</title>,MATTERS OF PUBLIC IMPORTANCE,9,1
