name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Adams, D.G.H.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Albanese, A.N.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Bevis, A.R.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Bidgood, J.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Bird, S.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Bowen, C.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Bradbury, D.J.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Burke, A.E.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Butler, M.C.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Byrne, A.M.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Campbell, J.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
"Champion, N.",aye,Consideration in Detail,ELECTORAL AND REFERENDUM AMENDMENT (CLOSE OF ROLLS AND OTHER MEASURES) BILL 2010,2010-03-10,REPS,Bills,6,2,0
