name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Alexander, JG",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Andrews, KJ",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Andrews, KL",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Baldwin, RC",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Billson, BF",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Bishop, BK",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Bishop, JI",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Briggs, JE",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Broadbent, RE",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Buchholz, S",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Chester, D",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Christensen, GR",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Ciobo, SM",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
"Cobb, JK",aye,Home Insulation Program,PRIVATE MEMBERS' BUSINESS,2011-08-18,HoR,PRIVATE MEMBERS' BUSINESS,5,2,0
