name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Adams, D. G. H. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Albanese, A.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Baldwin, P. J. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Beddall, D. P.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Bevis, A. R. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Brereton, L. J.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Brown, R. J. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Crean, S. F.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Crosio, J. A. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Dargavel, S. J.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Ellis, A. L. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Evans, G. J.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Evans, M. J. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Ferguson, L. D. T.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Ferguson, M. J. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Fitzgibbon, J. A.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Grace, E. L. *",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Griffin, A. P.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Hatton, M. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Holding, A. C.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Hollis, C. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Jenkins, H. A.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Jones, B. O. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Kerr, D. J. C.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Latham, M. W. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Lawrence, C. M.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Lee, M. J.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Macklin, J. L.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Martin, S. P. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"McClelland, R. B.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"McLeay, L. B. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"McMullan, R. F.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Melham, D. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Morris, A. A.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Morris, P. F. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Mossfield, F. W.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"O'Connor, G. M. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"O'Keefe, N. P.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Price, L. R. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Quick, H. V.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Sawford, R. W. *",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Sercombe, R. C. G. *",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Smith, S. F. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Tanner, L. J.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Theophanous, A. C. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Thomson, K. J.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Willis, R. ",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Wilton, G. S.",aye,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Abbott, A. J. ",no,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Anderson, J. D.",no,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Andrew, J. N. ",no,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Andrews, K. J.",no,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Anthony, L. J. ",no,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Bailey, F. E.",no,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Baldwin, R. C. ",no,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Barresi, P. A.",no,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
"Bartlett, K. J. ",no,Consideration in Detail,HEALTH CARE (APPROPRIATION) BILL 1998,1998-06-03,REPS,Bills,19,2,0
