name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
Mr Abbott,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Anderson,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr K. J. Andrews,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Anthony,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Fran Bailey,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Baird,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Barresi,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Bartlett,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Billson,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mrs B. K. Bishop,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Ms J. I. Bishop,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Brough,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Cadman,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Cameron,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Charles,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Costello,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Downer,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mrs Draper,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mrs Elson,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Entsch,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Fahey,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Fischer,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Forrest*,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mrs Gallus,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Ms Gambaro,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mrs Gash,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Georgiou,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Haase,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Hardgrave,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Hawker,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Hockey,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mrs Hull,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Jull,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Mr Katter,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Jackie Kelly,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
Dr Kemp,aye,Motion of Censure,MINISTER FOR HEALTH AND AGED CARE,1999-12-09,REPS,Miscellaneous,36,1,0
