name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Abetz, E",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Bernardi, C",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Brandis, GH",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Bushby, DC (teller)",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Canavan, MJ",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Cash, MC",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Colbeck, R",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Cormann, M",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Day, RJ",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Di Natale, R",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Edwards, S",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Fawcett, DJ",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Fierravanti-Wells, C",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Fifield, MP",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Hanson-Young, SC",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Heffernan, W",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Johnston, D",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Lindgren, JM",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Ludlam, S",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Macdonald, ID",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Madigan, JJ",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"McGrath, J",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"McKenzie, B",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"McKim, NJ",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Muir, R",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Nash, F",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Parry, S",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Payne, MA",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Reynolds, L",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Rhiannon, L",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Rice, J",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Ronaldson, M",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Ruston, A",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Ryan, SM",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Scullion, NG",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Seselja, Z",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Siewert, R",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Simms, RA",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Sinodinos, A",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Smith, D",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Wang, Z",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Whish-Wilson, PS",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Williams, JR",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Xenophon, N",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Bilyk, CL",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Brown, CL",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Bullock, JW",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Cameron, DN",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Carr, KJ",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Conroy, SM",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Dastyari, S",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Gallagher, KR",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Ketter, CR",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Lambie, J",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Leyonhjelm, DE",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Lines, S",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Ludwig, JW",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Marshall, GM",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"McAllister, J",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"McLucas, J",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"O'Neill, DM",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Peris, N",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Polley, H",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Singh, LM",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Sterle, G",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Urquhart, AE (teller)",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Wong, P",no,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,0
"Abetz, E",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Bernardi, C",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Brandis, GH",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Bushby, DC (teller)",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Canavan, MJ",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Cash, MC",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Colbeck, R",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Cormann, M",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Day, RJ",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Di Natale, R",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Edwards, S",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Fawcett, DJ",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Fierravanti-Wells, C",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Fifield, MP",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Hanson-Young, SC",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Heffernan, W",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Johnston, D",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Lindgren, JM",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Ludlam, S",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Macdonald, ID",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Madigan, JJ",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"McGrath, J",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"McKenzie, B",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"McKim, NJ",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Muir, R",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Nash, F",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
"Parry, S",aye,Rearrangement,BUSINESS,2015-12-03,Senate,BUSINESS,2,1,1
