name,vote,parent_title,grandparent_title,date,chamber,debate_type,debate_id,subdebate_id,division_id
"Adams, J. *",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Back, C.J.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Barnett, G.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Bernardi, C.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Birmingham, S.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Boswell, R.L.D.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Boyce, S.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Bushby, D.C.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Cash, M.C.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Colbeck, R.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Cormann, M.H.P.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Fierravanti-Wells, C.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Fifield, M.P.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Humphries, G.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Johnston, D.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Kroger, H.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Macdonald, I.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Mason, B.J.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"McGauran, J.J.J.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Minchin, N.H.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Nash, F.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Parry, S.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Payne, M.A.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Ronaldson, M.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Ryan, S.M.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Scullion, N.G.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Troeth, J.M.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Trood, R.B.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Williams, J.R.",aye,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Bilyk, C.L.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Bishop, T.M.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Brown, B.J.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Brown, C.L.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Cameron, D.N.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Collins, J.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Crossin, P.M.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Farrell, D.E.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Feeney, D.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Fielding, S.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Forshaw, M.G.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Furner, M.L.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Hanson-Young, S.C.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Hogg, J.J.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Hurley, A.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Hutchins, S.P.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Ludlam, S.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Lundy, K.A.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Marshall, G.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"McEwen, A. *",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"McLucas, J.E.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Milne, C.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Moore, C.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Polley, H.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Pratt, L.C.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Sherry, N.J.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Siewert, R.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Stephens, U.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Sterle, G.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Wortley, D.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
"Xenophon, N.",no,Second Reading,NATIONAL HEALTH AMENDMENT (PHARMACEUTICAL BENEFITS SCHEME) BILL 2010,2010-11-22,SENATE,Bills,28,1,0
